Linux 3.10.0-327.13.1.el7.x86_64 (ip-192-168-1-252.us-west-2.compute.internal) 	04/19/2016 	_x86_64_	(32 CPU)

06:49:53 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:49:54 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
06:49:55 AM     all     26.97      0.00      1.44      0.00      0.00     71.59
06:49:56 AM     all     47.86      0.00      2.73      0.00      0.16     49.24
06:49:57 AM     all      0.25      0.00      0.65      0.00      0.50     98.59
06:49:58 AM     all      0.25      0.00      0.47      0.00      0.51     98.77
06:49:59 AM     all      0.25      0.00      0.43      0.00      0.47     98.84
06:50:00 AM     all      0.25      0.00      0.61      0.00      0.61     98.52
06:50:01 AM     all      0.22      0.00      0.43      0.00      0.47     98.88
06:50:02 AM     all      0.32      0.00      0.36      0.00      0.54     98.78
06:50:03 AM     all      0.22      0.00      0.36      0.00      0.51     98.92
06:50:04 AM     all      0.25      0.00      0.58      0.00      0.58     98.59
06:50:05 AM     all      0.18      0.00      0.32      0.00      0.47     99.03
06:50:06 AM     all      0.22      0.00      0.36      0.00      0.54     98.88
06:50:07 AM     all      0.25      0.00      0.40      0.00      0.50     98.85
06:50:08 AM     all      6.67      0.00      0.75      0.00      0.54     92.04
06:50:09 AM     all     16.54      0.00      1.40      0.00      0.49     81.57
06:50:10 AM     all     40.84      0.00      2.74      0.00      0.31     56.10
06:50:11 AM     all      0.29      0.00      0.50      0.00      0.50     98.70
06:50:12 AM     all      0.22      0.00      0.47      0.00      0.54     98.77
06:50:13 AM     all      0.25      0.00      0.36      0.00      0.50     98.88
06:50:14 AM     all      0.25      0.00      0.58      0.00      0.54     98.63
06:50:15 AM     all      0.29      0.00      0.54      0.00      0.54     98.63
06:50:16 AM     all      0.25      0.00      0.51      0.00      0.51     98.73
06:50:17 AM     all      0.25      0.00      0.40      0.00      0.50     98.85
06:50:18 AM     all      0.29      0.00      0.47      0.00      0.51     98.74
06:50:19 AM     all      0.22      0.00      0.43      0.00      0.58     98.77
06:50:20 AM     all      7.75      0.00      1.21      0.00      0.54     90.50
06:50:21 AM     all      3.55      0.00      0.57      0.00      0.47     95.41
06:50:22 AM     all      2.63      0.00      0.47      0.00      0.50     96.40
06:50:23 AM     all     20.85      0.00      1.95      0.00      0.57     76.64
06:50:24 AM     all     29.04      0.00      2.06      0.00      0.43     68.48
06:50:25 AM     all      0.22      0.00      0.43      0.00      0.50     98.85
06:50:26 AM     all      0.22      0.00      0.43      0.00      0.54     98.81
06:50:27 AM     all      0.29      0.00      0.58      0.00      0.54     98.59
06:50:28 AM     all      0.29      0.00      0.58      0.00      0.51     98.63
06:50:29 AM     all      0.22      0.00      0.40      0.00      0.51     98.88
06:50:30 AM     all      0.22      0.00      0.43      0.00      0.54     98.81
06:50:31 AM     all      0.29      0.00      0.58      0.00      0.54     98.59
06:50:32 AM     all      1.33      0.00      0.68      0.00      0.58     97.41
06:50:33 AM     all      8.93      0.00      0.75      0.00      0.43     89.89
06:50:34 AM     all      1.91      0.00      0.65      0.00      0.58     96.87
06:50:35 AM     all      2.02      0.00      0.47      0.00      0.51     97.01
06:50:36 AM     all      6.19      0.00      0.83      0.00      0.54     92.44
06:50:37 AM     all     27.37      0.00      2.05      0.00      0.46     70.11
06:50:38 AM     all     15.15      0.00      1.29      0.00      0.50     83.07
06:50:39 AM     all      0.94      0.00      0.65      0.00      0.51     97.91
06:50:40 AM     all      0.25      0.00      0.36      0.00      0.54     98.84
06:50:41 AM     all      0.22      0.00      0.47      0.00      0.54     98.77
06:50:42 AM     all      0.22      0.00      0.51      0.00      0.51     98.77
06:50:43 AM     all      0.22      0.00      0.43      0.00      0.51     98.84
06:50:44 AM     all      0.29      0.00      0.47      0.00      0.54     98.70
06:50:45 AM     all      0.75      0.00      0.47      0.00      0.54     98.24
06:50:46 AM     all     10.20      0.00      0.79      0.00      0.54     88.47
06:50:47 AM     all      1.44      0.00      0.50      0.00      0.47     97.58
06:50:48 AM     all      2.09      0.00      0.43      0.00      0.50     96.98
06:50:49 AM     all      4.64      0.00      0.86      0.00      0.54     93.96
06:50:50 AM     all      9.33      0.00      1.07      0.00      0.53     89.07
06:50:51 AM     all     23.59      0.00      1.85      0.00      0.46     74.09
06:50:52 AM     all     10.77      0.00      1.05      0.00      0.50     87.68
06:50:53 AM     all      0.14      0.00      0.36      0.00      0.47     99.03
06:50:54 AM     all      0.22      0.00      0.36      0.00      0.54     98.88
06:50:55 AM     all      0.25      0.00      0.47      0.00      0.54     98.74
06:50:56 AM     all      0.22      0.00      0.47      0.00      0.47     98.84
06:50:57 AM     all      0.22      0.00      0.43      0.00      0.58     98.78
