Linux 3.10.0-327.13.1.el7.x86_64 (ip-192-168-1-252.us-west-2.compute.internal) 	04/21/2016 	_x86_64_	(32 CPU)

09:25:04 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
09:25:05 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:25:06 PM     all     23.90      0.00      1.57      0.00      0.03     74.50
09:25:07 PM     all     93.94      0.00      4.21      0.00      0.00      1.84
09:25:08 PM     all     95.43      0.00      4.50      0.00      0.00      0.06
09:25:09 PM     all     94.59      0.00      5.22      0.00      0.00      0.19
09:25:10 PM     all     93.53      0.00      6.35      0.00      0.03      0.09
09:25:11 PM     all     93.03      0.00      6.94      0.00      0.00      0.03
09:25:12 PM     all     92.35      0.00      7.58      0.00      0.00      0.06
09:25:13 PM     all     91.73      0.00      8.14      0.00      0.00      0.13
09:25:14 PM     all     87.45      0.00     11.47      0.00      0.06      1.02
09:25:15 PM     all     79.10      0.00     11.95      0.00      0.13      8.81
09:25:16 PM     all      3.18      0.00      2.96      0.00      0.30     93.56
09:25:17 PM     all      0.77      0.00      1.80      0.00      0.34     97.09
09:25:18 PM     all      0.72      0.00      2.17      0.00      0.34     96.76
09:25:19 PM     all      0.87      0.00      2.28      0.00      0.34     96.50
09:25:20 PM     all      0.72      0.00      2.09      0.00      0.34     96.84
09:25:21 PM     all      0.80      0.00      2.13      0.00      0.38     96.69
09:25:22 PM     all      0.84      0.00      2.25      0.00      0.30     96.61
09:25:23 PM     all      0.72      0.00      2.25      0.00      0.34     96.68
09:25:24 PM     all      0.80      0.00      2.06      0.00      0.34     96.79
09:25:25 PM     all      0.76      0.00      2.06      0.00      0.34     96.84
09:25:26 PM     all      0.80      0.00      2.25      0.00      0.30     96.65
09:25:27 PM     all      0.65      0.00      2.14      0.00      0.38     96.83
09:25:28 PM     all      0.80      0.00      2.20      0.00      0.38     96.62
09:25:29 PM     all      0.91      0.00      2.09      0.00      0.34     96.65
09:25:30 PM     all      0.80      0.00      2.32      0.00      0.34     96.54
09:25:31 PM     all      0.76      0.00      2.29      0.00      0.34     96.61
09:25:32 PM     all      0.76      0.00      2.06      0.00      0.34     96.83
09:25:33 PM     all      0.87      0.00      2.35      0.00      0.34     96.44
09:25:34 PM     all      0.76      0.00      2.10      0.00      0.34     96.79
09:25:35 PM     all      0.80      0.00      2.06      0.00      0.34     96.79
09:25:36 PM     all      0.80      0.00      2.48      0.00      0.34     96.38
09:25:37 PM     all      0.73      0.00      2.06      0.00      0.34     96.87
09:25:38 PM     all      2.98      0.00      2.52      0.00      0.38     94.12
09:25:39 PM     all      0.95      0.00      2.20      0.00      0.30     96.55
09:25:40 PM     all      2.81      0.00      2.58      0.00      0.34     94.27
09:25:41 PM     all      5.71      0.00      2.22      0.00      0.38     91.68
09:25:42 PM     all      3.31      0.00      2.59      0.00      0.34     93.75
09:25:43 PM     all      1.10      0.00      2.40      0.00      0.38     96.12
