Linux 3.10.0-327.13.1.el7.x86_64 (ip-192-168-1-252.us-west-2.compute.internal) 	04/21/2016 	_x86_64_	(32 CPU)

07:27:59 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
07:28:00 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:28:01 PM     all     24.02      0.00      1.34      0.00      0.00     74.64
07:28:02 PM     all     50.37      0.00      2.78      0.03      0.10     46.72
07:28:03 PM     all      0.51      0.00      1.53      0.00      0.51     97.45
07:28:04 PM     all      0.40      0.00      0.83      0.00      0.47     98.30
07:28:05 PM     all      0.33      0.00      0.72      0.00      0.54     98.41
07:28:06 PM     all      0.40      0.00      0.91      0.00      0.55     98.15
07:28:07 PM     all      0.33      0.00      0.98      0.00      0.51     98.18
07:28:08 PM     all      0.33      0.00      0.69      0.00      0.51     98.48
07:28:09 PM     all      0.33      0.00      0.83      0.00      0.51     98.34
07:28:10 PM     all      0.47      0.00      1.05      0.00      0.55     97.93
07:28:11 PM     all      0.51      0.00      1.17      0.00      0.51     97.81
07:28:12 PM     all      0.36      0.00      1.02      0.00      0.51     98.11
07:28:13 PM     all      1.66      0.00      1.12      0.04      0.54     96.63
07:28:14 PM     all      5.69      0.00      1.34      0.00      0.51     92.46
07:28:15 PM     all      5.97      0.00      1.55      0.00      0.54     91.94
07:28:16 PM     all     44.10      0.00      3.01      0.03      0.23     52.62
07:28:17 PM     all      6.69      0.00      1.56      0.00      0.47     91.28
07:28:18 PM     all      0.40      0.00      0.94      0.00      0.51     98.15
07:28:19 PM     all      0.36      0.00      0.95      0.04      0.55     98.10
07:28:20 PM     all      0.33      0.00      0.69      0.00      0.47     98.52
07:28:21 PM     all      0.40      0.00      0.84      0.00      0.55     98.22
07:28:22 PM     all      0.44      0.00      1.05      0.00      0.55     97.96
07:28:23 PM     all      0.40      0.00      1.20      0.00      0.51     97.88
07:28:24 PM     all      0.33      0.00      0.65      0.00      0.47     98.55
07:28:25 PM     all      2.61      0.00      0.93      0.00      0.54     95.92
07:28:26 PM     all      2.83      0.00      1.09      0.00      0.54     95.53
07:28:27 PM     all      0.76      0.00      0.91      0.00      0.51     97.83
07:28:28 PM     all      3.85      0.00      0.79      0.00      0.47     94.90
07:28:29 PM     all      9.74      0.00      1.03      0.00      0.54     88.69
07:28:30 PM     all     33.12      0.00      2.30      0.00      0.46     64.12
07:28:31 PM     all      7.64      0.00      1.23      0.00      0.43     90.70
07:28:32 PM     all      1.34      0.00      1.02      0.00      0.54     97.10
07:28:33 PM     all      0.36      0.00      0.84      0.00      0.55     98.26
07:28:34 PM     all      0.40      0.00      0.95      0.00      0.51     98.14
07:28:35 PM     all      0.33      0.00      0.80      0.00      0.51     98.36
07:28:36 PM     all      0.29      0.00      0.76      0.00      0.47     98.48
07:28:37 PM     all      0.29      0.00      0.62      0.00      0.58     98.52
07:28:38 PM     all      2.62      0.00      0.87      0.00      0.55     95.96
07:28:39 PM     all      2.54      0.00      1.16      0.00      0.51     95.79
07:28:40 PM     all      0.65      0.00      0.76      0.00      0.51     98.08
07:28:41 PM     all      4.16      0.00      0.87      0.00      0.51     94.47
07:28:42 PM     all      7.54      0.00      1.57      0.00      0.54     90.36
07:28:43 PM     all      7.21      0.00      0.94      0.00      0.50     91.35
07:28:44 PM     all     27.50      0.00      2.27      0.00      0.46     69.77
07:28:45 PM     all     10.56      0.00      1.51      0.00      0.47     87.46
07:28:46 PM     all      0.36      0.00      0.76      0.00      0.51     98.36
07:28:47 PM     all      0.29      0.00      0.72      0.00      0.51     98.48
07:28:48 PM     all      0.29      0.00      0.68      0.00      0.54     98.49
07:28:49 PM     all      0.29      0.00      0.65      0.00      0.50     98.56
07:28:50 PM     all      0.33      0.00      0.62      0.00      0.54     98.51
07:28:51 PM     all      1.16      0.00      0.87      0.00      0.51     97.46
07:28:52 PM     all      3.57      0.00      0.94      0.00      0.50     94.99
07:28:53 PM     all      1.30      0.00      0.80      0.00      0.54     97.36
07:28:54 PM     all      3.02      0.00      1.05      0.00      0.51     95.42
07:28:55 PM     all      5.91      0.00      1.33      0.00      0.50     92.26
07:28:56 PM     all      6.98      0.00      1.04      0.00      0.50     91.47
07:28:57 PM     all     13.46      0.00      1.53      0.00      0.50     84.51
07:28:58 PM     all     26.39      0.00      2.22      0.00      0.46     70.93
07:28:59 PM     all      4.88      0.00      1.38      0.00      0.51     93.23
07:29:00 PM     all      0.33      0.00      0.98      0.00      0.54     98.15
07:29:01 PM     all      0.33      0.00      0.62      0.00      0.51     98.55
07:29:02 PM     all      0.40      0.00      1.10      0.00      0.51     97.99
07:29:03 PM     all      0.44      0.00      0.84      0.00      0.55     98.18
07:29:04 PM     all      0.72      0.00      0.61      0.00      0.51     98.16
07:29:05 PM     all      4.24      0.00      0.79      0.00      0.50     94.47
07:29:06 PM     all      0.65      0.00      0.80      0.00      0.54     98.00
07:29:07 PM     all      2.72      0.00      1.00      0.00      0.47     95.81
07:29:08 PM     all      5.23      0.00      0.82      0.00      0.50     93.44
07:29:09 PM     all      5.45      0.00      1.15      0.00      0.54     92.87
07:29:10 PM     all      6.84      0.00      1.19      0.00      0.47     91.51
07:29:11 PM     all     18.42      0.00      1.81      0.00      0.50     79.27
07:29:12 PM     all     19.93      0.00      1.86      0.00      0.47     77.74
07:29:13 PM     all      2.94      0.00      0.72      0.00      0.47     95.87
07:29:14 PM     all      0.29      0.00      0.65      0.00      0.54     98.52
07:29:15 PM     all      0.29      0.00      0.51      0.00      0.51     98.70
07:29:16 PM     all      0.22      0.00      0.50      0.00      0.47     98.81
07:29:17 PM     all      0.32      0.00      0.65      0.00      0.58     98.45
07:29:18 PM     all      3.03      0.00      0.61      0.00      0.50     95.86
07:29:19 PM     all      1.85      0.00      0.76      0.00      0.51     96.89
07:29:20 PM     all      0.98      0.00      0.65      0.00      0.51     97.87
07:29:21 PM     all      5.50      0.00      1.01      0.00      0.54     92.95
07:29:22 PM     all      4.92      0.00      1.48      0.00      0.51     93.08
07:29:23 PM     all      5.83      0.00      1.30      0.00      0.50     92.37
07:29:24 PM     all      4.51      0.00      1.04      0.00      0.50     93.96
07:29:25 PM     all     14.58      0.00      1.42      0.00      0.46     83.53
07:29:26 PM     all     16.46      0.00      1.83      0.00      0.50     81.20
07:29:27 PM     all      3.80      0.00      1.17      0.00      0.51     94.52
07:29:28 PM     all      0.25      0.00      0.54      0.00      0.47     98.74
