Linux 3.10.0-327.13.1.el7.x86_64 (ip-192-168-1-252.us-west-2.compute.internal) 	04/21/2016 	_x86_64_	(32 CPU)

07:03:10 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
07:03:11 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:03:12 PM     all     30.80      0.00      1.56      0.00      0.00     67.64
07:03:13 PM     all     44.68      0.00      2.54      0.00      0.16     52.62
07:03:14 PM     all      0.40      0.00      1.24      0.00      0.48     97.88
07:03:15 PM     all      0.33      0.00      0.87      0.00      0.51     98.29
07:03:16 PM     all      0.25      0.00      0.61      0.00      0.54     98.59
07:03:17 PM     all      0.40      0.00      0.91      0.00      0.51     98.18
07:03:18 PM     all      0.40      0.00      1.10      0.00      0.51     97.99
07:03:19 PM     all      0.40      0.00      1.09      0.00      0.55     97.96
07:03:20 PM     all      0.36      0.00      0.69      0.00      0.51     98.44
07:03:21 PM     all      0.33      0.00      0.99      0.00      0.51     98.18
07:03:22 PM     all      0.36      0.00      1.06      0.00      0.55     98.03
07:03:23 PM     all      0.40      0.00      0.88      0.00      0.51     98.21
07:03:24 PM     all      2.71      0.00      0.69      0.00      0.51     96.10
07:03:25 PM     all      0.33      0.00      0.65      0.00      0.51     98.51
07:03:26 PM     all      6.74      0.00      1.37      0.00      0.54     91.35
07:03:27 PM     all     47.80      0.00      3.08      0.00      0.27     48.84
07:03:28 PM     all      9.80      0.00      1.15      0.00      0.47     88.58
07:03:29 PM     all      0.33      0.00      0.98      0.00      0.51     98.18
07:03:30 PM     all      0.40      0.00      0.98      0.00      0.51     98.10
07:03:31 PM     all      0.36      0.00      0.95      0.00      0.55     98.14
07:03:32 PM     all      0.36      0.00      0.83      0.00      0.51     98.30
07:03:33 PM     all      0.47      0.00      1.09      0.00      0.51     97.93
07:03:34 PM     all      0.36      0.00      0.98      0.00      0.55     98.10
07:03:35 PM     all      2.71      0.00      1.05      0.00      0.47     95.78
07:03:36 PM     all      0.36      0.00      0.72      0.00      0.54     98.37
07:03:37 PM     all      0.36      0.00      0.80      0.00      0.51     98.33
07:03:38 PM     all      1.23      0.00      1.05      0.00      0.51     97.22
07:03:39 PM     all      3.49      0.00      1.22      0.00      0.50     94.78
07:03:40 PM     all      9.47      0.00      1.04      0.00      0.50     88.98
07:03:41 PM     all     24.63      0.00      2.24      0.00      0.46     72.67
07:03:42 PM     all     21.23      0.00      1.96      0.00      0.46     76.35
07:03:43 PM     all      0.62      0.00      0.98      0.00      0.51     97.89
07:03:44 PM     all      0.36      0.00      0.72      0.00      0.51     98.41
07:03:45 PM     all      0.36      0.00      0.80      0.00      0.54     98.29
07:03:46 PM     all      0.44      0.00      0.76      0.00      0.47     98.33
07:03:47 PM     all      0.36      0.00      0.69      0.00      0.51     98.44
07:03:48 PM     all      2.49      0.00      0.72      0.00      0.54     96.25
07:03:49 PM     all      0.58      0.00      0.83      0.00      0.51     98.08
07:03:50 PM     all      0.33      0.00      0.80      0.00      0.51     98.36
07:03:51 PM     all      0.33      0.00      0.73      0.00      0.54     98.40
07:03:52 PM     all      2.66      0.00      0.86      0.00      0.47     96.01
07:03:53 PM     all      8.51      0.00      1.26      0.00      0.50     89.73
07:03:54 PM     all      9.62      0.00      1.58      0.00      0.50     88.29
07:03:55 PM     all     10.90      0.00      1.39      0.00      0.46     87.24
07:03:56 PM     all     21.71      0.00      1.81      0.00      0.50     75.98
07:03:57 PM     all      3.03      0.00      1.15      0.00      0.47     95.35
07:03:58 PM     all      0.33      0.00      0.84      0.00      0.51     98.33
07:03:59 PM     all      0.36      0.00      0.84      0.00      0.55     98.25
07:04:00 PM     all      0.33      0.00      0.65      0.00      0.51     98.52
07:04:01 PM     all      2.44      0.00      0.86      0.00      0.50     96.19
07:04:02 PM     all      3.03      0.00      0.90      0.00      0.47     95.61
07:04:03 PM     all      0.40      0.00      0.76      0.00      0.54     98.29
07:04:04 PM     all      0.25      0.00      0.58      0.00      0.51     98.66
07:04:05 PM     all      1.12      0.00      0.69      0.00      0.54     97.64
07:04:06 PM     all      1.86      0.00      0.91      0.00      0.51     96.73
07:04:07 PM     all     12.02      0.00      1.58      0.00      0.50     85.90
07:04:08 PM     all      7.95      0.00      1.04      0.00      0.47     90.55
07:04:09 PM     all     14.71      0.00      1.75      0.00      0.50     83.04
07:04:10 PM     all     14.04      0.00      1.40      0.00      0.43     84.12
07:04:11 PM     all      1.37      0.00      0.90      0.00      0.54     97.18
07:04:12 PM     all      3.77      0.00      0.86      0.00      0.50     94.86
07:04:13 PM     all      0.29      0.00      0.72      0.00      0.47     98.52
07:04:14 PM     all      0.33      0.00      0.83      0.00      0.54     98.30
07:04:15 PM     all      4.90      0.00      1.13      0.00      0.47     93.50
07:04:16 PM     all      0.65      0.00      0.65      0.00      0.50     98.20
07:04:17 PM     all      0.29      0.00      0.54      0.00      0.51     98.66
07:04:18 PM     all      0.25      0.00      0.72      0.00      0.54     98.48
07:04:19 PM     all      1.66      0.00      0.61      0.00      0.50     97.23
07:04:20 PM     all      1.12      0.00      0.51      0.00      0.47     97.91
07:04:21 PM     all     10.14      0.00      1.25      0.00      0.54     88.07
07:04:22 PM     all      9.69      0.00      1.66      0.00      0.47     88.17
07:04:23 PM     all      9.47      0.00      1.42      0.00      0.50     88.62
07:04:24 PM     all     17.28      0.00      1.69      0.00      0.47     80.57
07:04:25 PM     all      3.74      0.00      1.08      0.00      0.47     94.71
07:04:26 PM     all      3.20      0.00      0.95      0.00      0.51     95.34
07:04:27 PM     all      0.36      0.00      0.76      0.00      0.51     98.37
07:04:28 PM     all      0.47      0.00      0.65      0.00      0.54     98.34
07:04:29 PM     all      4.92      0.00      1.01      0.00      0.51     93.56
07:04:30 PM     all      0.40      0.00      0.98      0.00      0.51     98.11
07:04:31 PM     all      0.40      0.00      0.80      0.00      0.55     98.25
07:04:32 PM     all      0.33      0.00      0.84      0.00      0.51     98.33
07:04:33 PM     all      2.38      0.00      0.90      0.00      0.51     96.21
07:04:34 PM     all      0.83      0.00      0.80      0.00      0.51     97.86
07:04:35 PM     all     12.68      0.00      1.51      0.00      0.50     85.30
07:04:36 PM     all      8.38      0.00      1.33      0.00      0.47     89.83
07:04:37 PM     all      7.77      0.00      1.25      0.00      0.54     90.43
07:04:38 PM     all     18.68      0.00      2.07      0.00      0.46     78.79
07:04:39 PM     all      3.16      0.00      0.95      0.00      0.51     95.38
07:04:40 PM     all      3.29      0.00      0.72      0.00      0.47     95.52
07:04:41 PM     all      0.36      0.00      0.91      0.00      0.55     98.18
07:04:42 PM     all      1.60      0.00      0.76      0.00      0.51     97.12
07:04:43 PM     all      3.90      0.00      0.91      0.00      0.51     94.69
07:04:44 PM     all      0.29      0.00      0.69      0.00      0.51     98.52
07:04:45 PM     all      0.36      0.00      0.69      0.00      0.54     98.41
07:04:46 PM     all      0.33      0.00      0.69      0.00      0.47     98.51
07:04:47 PM     all      2.43      0.00      0.97      0.00      0.50     96.10
07:04:48 PM     all      0.90      0.00      0.68      0.00      0.50     97.92
07:04:49 PM     all     14.26      0.00      1.46      0.00      0.46     83.82
07:04:50 PM     all      9.09      0.00      1.33      0.00      0.50     89.08
