Linux 3.10.0-327.13.1.el7.x86_64 (ip-192-168-1-252.us-west-2.compute.internal) 	04/21/2016 	_x86_64_	(32 CPU)

10:09:00 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
10:09:01 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
10:09:02 PM     all     27.41      0.00      1.72      0.00      0.00     70.86
10:09:03 PM     all     95.74      0.00      4.17      0.00      0.00      0.09
10:09:04 PM     all     95.73      0.00      4.23      0.00      0.00      0.03
10:09:05 PM     all     94.75      0.00      5.22      0.00      0.00      0.03
10:09:06 PM     all     93.49      0.00      6.35      0.00      0.00      0.15
10:09:07 PM     all     93.62      0.00      6.32      0.00      0.00      0.06
10:09:08 PM     all     92.19      0.00      7.77      0.00      0.00      0.03
10:09:09 PM     all     91.59      0.00      8.28      0.00      0.03      0.09
10:09:10 PM     all     86.79      0.00     11.96      0.00      0.03      1.21
10:09:11 PM     all     77.10      0.00     11.14      0.00      0.06     11.69
10:09:12 PM     all      4.15      0.00      5.28      0.00      0.14     90.44
10:09:13 PM     all      3.72      0.00      4.40      0.00      0.17     91.71
10:09:14 PM     all      3.58      0.00      4.16      0.00      0.14     92.12
10:09:15 PM     all      3.65      0.00      4.31      0.00      0.21     91.84
10:09:16 PM     all      3.37      0.00      3.82      0.00      0.14     92.67
10:09:17 PM     all      3.63      0.00      4.69      0.00      0.28     91.39
10:09:18 PM     all      4.04      0.00      4.36      0.00      0.25     91.34
10:09:19 PM     all      3.39      0.00      4.25      0.00      0.21     92.16
10:09:20 PM     all      3.76      0.00      4.38      0.00      0.17     91.68
10:09:21 PM     all      4.11      0.00      4.42      0.00      0.14     91.33
10:09:22 PM     all      3.59      0.00      4.58      0.00      0.28     91.54
10:09:23 PM     all      3.85      0.00      4.40      0.00      0.17     91.58
10:09:24 PM     all      6.36      0.00      4.49      0.00      0.24     88.91
10:09:25 PM     all      3.83      0.00      4.24      0.00      0.14     91.79
10:09:26 PM     all      5.30      0.00      5.72      0.00      0.24     88.73
10:09:27 PM     all      4.72      0.00      4.55      0.00      0.14     90.59
10:09:28 PM     all      4.78      0.00      4.95      0.00      0.14     90.14
10:09:29 PM     all     11.20      0.00      5.00      0.00      0.17     83.62
