Linux 3.10.0-327.13.1.el7.x86_64 (ip-192-168-1-252.us-west-2.compute.internal) 	04/21/2016 	_x86_64_	(32 CPU)

09:54:15 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
09:54:16 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:54:17 PM     all     40.92      0.00      7.87      0.00      0.06     51.14
09:54:18 PM     all     63.68      0.00     15.24      0.00      0.39     20.69
09:54:19 PM     all     72.29      0.00     19.67      0.00      0.24      7.79
09:54:20 PM     all     68.95      0.00     21.00      0.00      0.24      9.81
09:54:21 PM     all      2.36      0.00      3.01      0.00      0.34     94.29
09:54:22 PM     all      0.73      0.00      1.72      0.00      0.31     97.25
09:54:23 PM     all      0.65      0.00      1.53      0.00      0.34     97.47
09:54:24 PM     all      0.65      0.00      1.64      0.00      0.31     97.40
09:54:25 PM     all      0.65      0.00      1.64      0.00      0.38     97.32
09:54:26 PM     all      0.65      0.00      1.72      0.00      0.34     97.28
09:54:27 PM     all      0.54      0.00      1.61      0.00      0.34     97.51
09:54:28 PM     all      0.69      0.00      1.72      0.00      0.34     97.25
09:54:29 PM     all      0.69      0.00      1.76      0.00      0.34     97.21
09:54:30 PM     all      0.73      0.00      1.79      0.00      0.34     97.14
09:54:31 PM     all      0.69      0.00      1.83      0.00      0.34     97.14
09:54:32 PM     all      0.69      0.00      1.83      0.00      0.34     97.14
09:54:33 PM     all      0.73      0.00      1.83      0.00      0.34     97.10
09:54:34 PM     all      0.76      0.00      1.68      0.00      0.34     97.21
09:54:35 PM     all      0.72      0.00      2.02      0.00      0.38     96.88
09:54:36 PM     all      0.76      0.00      1.90      0.00      0.34     97.00
09:54:37 PM     all      0.69      0.00      1.98      0.00      0.30     97.03
09:54:38 PM     all      0.72      0.00      1.94      0.00      0.34     96.99
09:54:39 PM     all      0.72      0.00      1.91      0.00      0.31     97.06
09:54:40 PM     all      0.65      0.00      2.06      0.00      0.38     96.91
09:54:41 PM     all      0.69      0.00      1.91      0.00      0.34     97.06
09:54:42 PM     all      0.69      0.00      1.87      0.00      0.34     97.10
09:54:43 PM     all      0.72      0.00      1.94      0.00      0.30     97.03
09:54:44 PM     all      0.73      0.00      1.98      0.00      0.34     96.95
09:54:45 PM     all      0.76      0.00      2.13      0.00      0.34     96.77
09:54:46 PM     all      0.69      0.00      1.87      0.00      0.34     97.10
09:54:47 PM     all      0.65      0.00      2.02      0.00      0.34     96.99
09:54:48 PM     all      0.76      0.00      1.98      0.00      0.34     96.92
09:54:49 PM     all      0.76      0.00      1.98      0.00      0.38     96.88
09:54:50 PM     all      1.14      0.00      2.21      0.00      0.31     96.34
09:54:51 PM     all      1.30      0.00      2.02      0.00      0.34     96.34
09:54:52 PM     all      0.76      0.00      1.86      0.00      0.34     97.03
09:54:53 PM     all      1.14      0.00      1.98      0.00      0.30     96.57
09:54:54 PM     all      4.52      0.00      2.49      0.00      0.34     92.64
09:54:55 PM     all      6.17      0.00      3.03      0.00      0.38     90.41
09:54:56 PM     all     19.35      0.00      5.96      0.00      0.43     74.27
09:54:57 PM     all     15.27      0.00      4.55      0.00      0.43     79.76
09:54:58 PM     all     14.43      0.00      4.78      0.00      0.39     80.40
09:54:59 PM     all     11.72      0.00      4.65      0.00      0.42     83.21
09:55:00 PM     all      7.19      0.00      3.60      0.00      0.34     88.87
09:55:01 PM     all      4.25      0.00      2.41      0.00      0.38     92.96
09:55:02 PM     all      4.35      0.00      2.71      0.00      0.34     92.59
09:55:03 PM     all      7.96      0.00      3.27      0.00      0.38     88.38
09:55:04 PM     all      8.17      0.00      3.87      0.00      0.38     87.57
09:55:05 PM     all     21.18      0.00      6.96      0.00      0.43     71.43
09:55:06 PM     all     20.26      0.00      7.05      0.00      0.39     72.30
09:55:07 PM     all     22.37      0.00      7.18      0.00      0.47     69.98
09:55:08 PM     all     14.34      0.00      5.07      0.00      0.38     80.21
09:55:09 PM     all     11.44      0.00      3.86      0.00      0.39     84.31
09:55:10 PM     all      2.63      0.00      2.52      0.00      0.34     94.51
09:55:11 PM     all      3.90      0.00      2.45      0.00      0.34     93.31
09:55:12 PM     all      1.64      0.00      2.44      0.00      0.38     95.54
