Linux 3.10.0-327.13.1.el7.x86_64 (ip-192-168-1-252.us-west-2.compute.internal) 	04/21/2016 	_x86_64_	(32 CPU)

06:21:59 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:22:00 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
06:22:01 PM     all     23.77      0.00      4.46      0.00      0.10     71.67
06:22:02 PM     all      0.25      0.00      0.83      0.00      0.51     98.40
06:22:03 PM     all      0.33      0.00      0.83      0.00      0.51     98.33
06:22:04 PM     all      0.29      0.00      0.61      0.00      0.47     98.63
06:22:05 PM     all      0.29      0.00      0.61      0.00      0.54     98.56
06:22:06 PM     all      0.29      0.00      0.83      0.00      0.51     98.37
06:22:07 PM     all      0.33      0.00      0.76      0.00      0.51     98.41
06:22:08 PM     all      0.29      0.00      0.65      0.00      0.47     98.59
06:22:09 PM     all      0.29      0.00      0.61      0.00      0.54     98.56
06:22:10 PM     all      0.32      0.00      0.65      0.00      0.54     98.48
06:22:11 PM     all      0.22      0.00      0.58      0.00      0.47     98.73
06:22:12 PM     all      0.25      0.00      0.61      0.00      0.50     98.63
06:22:13 PM     all      0.25      0.00      0.61      0.00      0.50     98.63
06:22:14 PM     all      0.36      0.00      0.83      0.00      0.54     98.27
06:22:15 PM     all     22.70      0.00      4.07      0.00      0.41     72.82
06:22:16 PM     all      0.40      0.00      0.76      0.00      0.47     98.38
06:22:17 PM     all      0.36      0.00      0.76      0.00      0.51     98.37
06:22:18 PM     all      0.43      0.00      0.83      0.00      0.51     98.22
06:22:19 PM     all      0.36      0.00      0.80      0.00      0.51     98.34
06:22:20 PM     all      0.22      0.00      0.58      0.00      0.47     98.74
06:22:21 PM     all      0.29      0.00      0.58      0.00      0.58     98.56
06:22:22 PM     all      0.36      0.00      0.87      0.00      0.47     98.29
06:22:23 PM     all      0.40      0.00      0.98      0.00      0.54     98.08
06:22:24 PM     all      0.25      0.00      0.69      0.00      0.47     98.59
06:22:25 PM     all      0.29      0.00      0.83      0.00      0.54     98.34
06:22:26 PM     all      0.36      0.00      0.95      0.00      0.55     98.14
06:22:27 PM     all      0.36      0.00      0.95      0.00      0.51     98.18
06:22:28 PM     all      2.09      0.00      0.86      0.00      0.47     96.58
06:22:29 PM     all     18.12      0.00      2.97      0.00      0.49     78.42
06:22:30 PM     all      1.27      0.00      1.01      0.00      0.47     97.25
06:22:31 PM     all      0.29      0.00      0.76      0.00      0.51     98.43
06:22:32 PM     all      0.25      0.00      0.69      0.00      0.47     98.59
06:22:33 PM     all      0.22      0.00      0.43      0.00      0.54     98.81
06:22:34 PM     all      0.29      0.00      0.69      0.00      0.51     98.52
06:22:35 PM     all      0.22      0.00      0.54      0.00      0.51     98.74
