Linux 3.10.0-327.13.1.el7.x86_64 (ip-192-168-1-252.us-west-2.compute.internal) 	04/21/2016 	_x86_64_	(32 CPU)

07:17:52 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
07:17:53 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
07:17:54 PM     all     23.89      0.00      4.72      0.00      0.10     71.29
07:17:55 PM     all      0.36      0.00      0.91      0.00      0.51     98.21
07:17:56 PM     all      0.33      0.00      0.91      0.00      0.51     98.25
07:17:57 PM     all      0.40      0.00      1.06      0.00      0.51     98.03
07:17:58 PM     all      0.48      0.00      1.43      0.00      0.55     97.54
07:17:59 PM     all      0.40      0.00      1.13      0.00      0.51     97.95
07:18:00 PM     all      0.40      0.00      0.84      0.00      0.55     98.22
07:18:01 PM     all      0.36      0.00      0.87      0.00      0.51     98.25
07:18:02 PM     all      0.37      0.00      1.14      0.00      0.51     97.98
07:18:03 PM     all      0.44      0.00      0.99      0.00      0.55     98.02
07:18:04 PM     all      0.33      0.00      0.87      0.00      0.54     98.26
07:18:05 PM     all      0.36      0.00      0.99      0.00      0.51     98.14
07:18:06 PM     all      0.37      0.00      1.02      0.00      0.55     98.06
07:18:07 PM     all      2.46      0.00      1.38      0.00      0.51     95.65
07:18:08 PM     all     19.70      0.00      3.31      0.00      0.46     76.54
07:18:09 PM     all      0.33      0.00      0.87      0.00      0.51     98.29
07:18:10 PM     all      0.40      0.00      0.88      0.00      0.51     98.21
07:18:11 PM     all      0.40      0.00      1.06      0.00      0.55     97.99
07:18:12 PM     all      0.22      0.00      0.62      0.00      0.51     98.66
07:18:13 PM     all      0.40      0.00      0.98      0.00      0.51     98.11
07:18:14 PM     all      0.40      0.00      1.06      0.00      0.55     97.99
07:18:15 PM     all      0.33      0.00      0.88      0.00      0.51     98.29
07:18:16 PM     all      0.29      0.00      0.80      0.00      0.51     98.40
07:18:17 PM     all      0.36      0.00      0.95      0.00      0.55     98.14
07:18:18 PM     all      0.40      0.00      1.02      0.00      0.55     98.03
07:18:19 PM     all      0.29      0.00      0.91      0.00      0.51     98.29
07:18:20 PM     all      0.33      0.00      0.62      0.00      0.51     98.55
07:18:21 PM     all     10.89      0.00      2.20      0.00      0.50     86.41
07:18:22 PM     all     11.23      0.00      2.10      0.00      0.46     86.21
07:18:23 PM     all      0.40      0.00      1.21      0.00      0.51     97.87
07:18:24 PM     all      0.25      0.00      0.84      0.00      0.51     98.40
07:18:25 PM     all      0.43      0.00      0.94      0.00      0.58     98.05
07:18:26 PM     all      0.36      0.00      0.91      0.00      0.51     98.22
07:18:27 PM     all      0.33      0.00      0.98      0.00      0.51     98.18
07:18:28 PM     all      0.33      0.00      0.80      0.00      0.51     98.37
07:18:29 PM     all      0.36      0.00      0.91      0.00      0.55     98.18
07:18:30 PM     all      0.33      0.00      1.10      0.00      0.55     98.02
07:18:31 PM     all      0.33      0.00      0.95      0.00      0.51     98.21
07:18:32 PM     all      0.33      0.00      0.87      0.00      0.51     98.29
07:18:33 PM     all      0.40      0.00      0.95      0.00      0.55     98.10
07:18:34 PM     all      0.77      0.00      1.17      0.00      0.55     97.51
07:18:35 PM     all     14.60      0.00      2.59      0.00      0.46     82.35
07:18:36 PM     all      6.59      0.00      1.43      0.00      0.47     91.51
07:18:37 PM     all      0.36      0.00      0.77      0.00      0.51     98.36
07:18:38 PM     all      0.37      0.00      0.99      0.00      0.55     98.10
07:18:39 PM     all      0.40      0.00      0.92      0.00      0.55     98.13
07:18:40 PM     all      0.40      0.00      0.76      0.00      0.51     98.33
07:18:41 PM     all      0.29      0.00      0.69      0.00      0.55     98.47
07:18:42 PM     all      0.36      0.00      0.99      0.00      0.51     98.14
07:18:43 PM     all      0.33      0.00      1.06      0.00      0.55     98.07
07:18:44 PM     all      0.33      0.00      0.87      0.00      0.51     98.30
07:18:45 PM     all      0.33      0.00      0.84      0.00      0.51     98.33
