Linux 3.10.0-327.13.1.el7.x86_64 (ip-192-168-1-252.us-west-2.compute.internal) 	04/21/2016 	_x86_64_	(32 CPU)

08:26:38 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
08:26:39 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
08:26:40 PM     all     36.78      0.00      6.81      0.00      0.10     56.32
08:26:41 PM     all     67.20      0.00     16.05      0.00      0.35     16.40
08:26:42 PM     all     69.27      0.00     20.10      0.00      0.32     10.31
08:26:43 PM     all     70.71      0.00     21.80      0.00      0.20      7.29
08:26:44 PM     all      5.37      0.00      3.76      0.00      0.35     90.52
08:26:45 PM     all      0.73      0.00      1.73      0.00      0.38     97.15
08:26:46 PM     all      0.54      0.00      1.81      0.00      0.31     97.34
08:26:47 PM     all      0.62      0.00      1.81      0.00      0.31     97.27
08:26:48 PM     all      0.69      0.00      1.85      0.00      0.39     97.07
08:26:49 PM     all      0.62      0.00      1.88      0.00      0.35     97.15
08:26:50 PM     all      0.58      0.00      2.11      0.00      0.35     96.96
08:26:51 PM     all      0.73      0.00      2.22      0.00      0.38     96.66
08:26:52 PM     all      0.61      0.00      2.26      0.00      0.31     96.82
08:26:53 PM     all      0.58      0.00      1.89      0.00      0.39     97.15
08:26:54 PM     all      0.69      0.00      1.92      0.00      0.38     97.00
08:26:55 PM     all      0.58      0.00      1.89      0.00      0.38     97.15
08:26:56 PM     all      0.61      0.00      1.96      0.00      0.31     97.12
08:26:57 PM     all      0.58      0.00      1.88      0.00      0.38     97.16
08:26:58 PM     all      0.65      0.00      2.23      0.00      0.35     96.77
08:26:59 PM     all      0.65      0.00      2.19      0.00      0.38     96.77
08:27:00 PM     all      0.62      0.00      2.35      0.00      0.35     96.69
08:27:01 PM     all      0.69      0.00      2.18      0.00      0.38     96.74
08:27:02 PM     all      0.69      0.00      2.61      0.00      0.38     96.31
08:27:03 PM     all      0.65      0.00      2.19      0.00      0.31     96.85
08:27:04 PM     all      0.69      0.00      2.11      0.00      0.38     96.81
08:27:05 PM     all      0.65      0.00      2.19      0.00      0.38     96.77
08:27:06 PM     all      0.61      0.00      2.15      0.00      0.35     96.89
08:27:07 PM     all      0.69      0.00      2.12      0.00      0.39     96.80
08:27:08 PM     all      0.69      0.00      2.30      0.00      0.38     96.63
08:27:09 PM     all      0.65      0.00      2.19      0.00      0.35     96.82
08:27:10 PM     all      0.62      0.00      2.12      0.00      0.35     96.92
08:27:11 PM     all      0.61      0.00      2.11      0.00      0.38     96.89
08:27:12 PM     all      0.69      0.00      2.22      0.00      0.38     96.71
08:27:13 PM     all      0.65      0.00      2.11      0.00      0.35     96.89
08:27:14 PM     all      0.73      0.00      1.96      0.00      0.38     96.92
08:27:15 PM     all      0.77      0.00      2.18      0.00      0.34     96.70
08:27:16 PM     all      0.61      0.00      2.18      0.00      0.38     96.82
08:27:17 PM     all      0.65      0.00      2.22      0.00      0.34     96.78
08:27:18 PM     all      0.69      0.00      2.22      0.00      0.35     96.74
08:27:19 PM     all      3.16      0.00      2.74      0.00      0.35     93.75
08:27:20 PM     all      5.05      0.00      3.05      0.00      0.39     91.52
08:27:21 PM     all      9.38      0.00      4.11      0.00      0.39     86.13
08:27:22 PM     all     13.21      0.00      5.01      0.00      0.43     81.34
08:27:23 PM     all     14.71      0.00      6.54      0.00      0.46     78.29
08:27:24 PM     all     32.32      0.00     11.18      0.00      0.46     56.03
08:27:25 PM     all     31.03      0.00     11.69      0.00      0.50     56.79
08:27:26 PM     all     28.70      0.00     10.51      0.00      0.47     60.32
08:27:27 PM     all     24.70      0.00      8.27      0.00      0.47     66.56
08:27:28 PM     all     21.54      0.00      7.30      0.00      0.43     70.74
08:27:29 PM     all      9.48      0.00      4.43      0.00      0.46     85.63
08:27:30 PM     all      5.68      0.00      3.28      0.00      0.35     90.69
08:27:31 PM     all      5.10      0.00      2.94      0.00      0.39     91.58
08:27:32 PM     all      1.58      0.00      2.12      0.00      0.35     95.96
08:27:33 PM     all      0.54      0.00      2.38      0.00      0.35     96.74
