Linux 3.10.0-327.13.1.el7.x86_64 (ip-192-168-1-252.us-west-2.compute.internal) 	04/21/2016 	_x86_64_	(32 CPU)

08:16:15 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
08:16:16 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
08:16:17 PM     all     22.68      0.00      3.58      0.00      0.06     73.67
08:16:18 PM     all      0.00      0.00      0.11      0.00      0.39     99.51
08:16:19 PM     all      0.04      0.00      0.07      0.00      0.42     99.47
08:16:20 PM     all      0.03      0.00      0.03      0.00      0.45     99.48
08:16:21 PM     all      0.00      0.00      0.14      0.00      0.46     99.40
08:16:22 PM     all      0.04      0.00      0.07      0.00      0.46     99.44
08:16:23 PM     all      0.00      0.00      0.07      0.00      0.42     99.51
08:16:24 PM     all      0.03      0.00      0.07      0.00      0.45     99.44
08:16:25 PM     all      0.00      0.00      0.07      0.00      0.45     99.48
08:16:26 PM     all      0.94      0.00      0.28      0.00      0.49     98.30
08:16:27 PM     all     20.65      0.00      3.71      0.00      0.27     75.37
08:16:28 PM     all      0.03      0.00      0.07      0.00      0.45     99.44
08:16:29 PM     all      0.00      0.00      0.14      0.00      0.46     99.40
08:16:30 PM     all      0.00      0.00      0.07      0.00      0.42     99.51
08:16:31 PM     all      0.03      0.00      0.07      0.00      0.45     99.44
08:16:32 PM     all      0.03      0.00      0.07      0.00      0.45     99.44
08:16:33 PM     all      0.00      0.00      0.07      0.00      0.45     99.48
08:16:34 PM     all      0.14      0.00      0.56      0.00      0.45     98.85
08:16:35 PM     all      0.63      0.00      0.18      0.00      0.42     98.77
08:16:36 PM     all      4.86      0.00      0.72      0.00      0.48     93.93
08:16:37 PM     all     13.76      0.00      2.06      0.00      0.38     83.80
08:16:38 PM     all      0.94      0.00      0.14      0.00      0.38     98.53
08:16:39 PM     all      0.03      0.00      0.10      0.00      0.42     99.44
08:16:40 PM     all      0.00      0.00      0.07      0.00      0.45     99.48
08:16:41 PM     all      0.04      0.00      0.07      0.00      0.49     99.40
08:16:42 PM     all      0.04      0.00      0.11      0.00      0.42     99.44
08:16:43 PM     all      0.07      0.00      0.49      0.03      0.45     98.95
08:16:44 PM     all      0.52      0.00      0.14      0.00      0.45     98.89
08:16:45 PM     all      1.46      0.00      0.31      0.00      0.45     97.78
08:16:46 PM     all      6.06      0.00      0.86      0.00      0.45     92.63
08:16:47 PM     all     12.40      0.00      1.75      0.00      0.27     85.58
08:16:48 PM     all      0.00      0.00      0.07      0.00      0.42     99.51
08:16:49 PM     all      0.00      0.00      0.07      0.00      0.42     99.51
08:16:50 PM     all      0.03      0.00      0.07      0.00      0.45     99.44
08:16:51 PM     all      0.00      0.00      0.03      0.00      0.42     99.55
08:16:52 PM     all      0.00      0.00      0.07      0.00      0.45     99.48
08:16:53 PM     all      0.03      0.00      0.07      0.00      0.42     99.48
08:16:54 PM     all      0.90      0.00      0.31      0.00      0.42     98.37
08:16:55 PM     all      0.76      0.00      0.21      0.00      0.52     98.51
08:16:56 PM     all      5.92      0.00      0.86      0.00      0.41     92.81
08:16:57 PM     all     12.03      0.00      1.57      0.00      0.34     86.06
08:16:58 PM     all      0.66      0.00      0.17      0.00      0.38     98.78
08:16:59 PM     all      0.03      0.00      0.07      0.00      0.45     99.44
08:17:00 PM     all      0.00      0.00      0.03      0.00      0.42     99.55
08:17:01 PM     all      0.03      0.00      0.07      0.00      0.45     99.44
08:17:02 PM     all      0.00      0.00      0.10      0.00      0.45     99.44
08:17:03 PM     all      0.00      0.00      0.07      0.00      0.38     99.55
08:17:04 PM     all      0.80      0.00      0.17      0.00      0.49     98.54
08:17:05 PM     all      1.59      0.00      0.38      0.00      0.48     97.54
08:17:06 PM     all      5.71      0.00      0.83      0.00      0.41     93.05
08:17:07 PM     all     11.40      0.00      1.71      0.00      0.34     86.56
08:17:08 PM     all      0.00      0.00      0.03      0.00      0.35     99.62
08:17:09 PM     all      0.80      0.00      0.17      0.00      0.45     98.58
08:17:10 PM     all      0.00      0.00      0.07      0.00      0.38     99.55
08:17:11 PM     all      0.03      0.00      0.03      0.00      0.45     99.48
08:17:12 PM     all      0.00      0.00      0.07      0.00      0.45     99.48
08:17:13 PM     all      0.00      0.00      0.03      0.00      0.42     99.55
08:17:14 PM     all      0.80      0.00      0.17      0.00      0.45     98.57
08:17:15 PM     all      0.66      0.00      0.10      0.00      0.42     98.82
08:17:16 PM     all      5.39      0.00      0.96      0.00      0.48     93.17
08:17:17 PM     all     10.00      0.00      1.47      0.00      0.38     88.15
08:17:18 PM     all      2.33      0.00      0.35      0.00      0.38     96.94
08:17:19 PM     all      0.73      0.00      0.24      0.00      0.38     98.64
08:17:20 PM     all      0.03      0.00      0.03      0.00      0.49     99.44
08:17:21 PM     all      0.00      0.00      0.07      0.00      0.42     99.51
08:17:22 PM     all      0.03      0.00      0.07      0.00      0.45     99.44
08:17:23 PM     all      0.00      0.00      0.07      0.00      0.38     99.55
08:17:24 PM     all      0.90      0.00      0.28      0.00      0.49     98.34
08:17:25 PM     all      0.80      0.00      0.14      0.00      0.42     98.64
08:17:26 PM     all      5.55      0.00      0.76      0.00      0.45     93.24
08:17:27 PM     all      9.95      0.00      1.40      0.00      0.41     88.24
08:17:28 PM     all      2.42      0.00      0.41      0.00      0.31     96.86
08:17:29 PM     all      0.03      0.00      0.03      0.00      0.45     99.48
08:17:30 PM     all      0.03      0.00      0.07      0.00      0.42     99.48
08:17:31 PM     all      0.00      0.00      0.03      0.00      0.45     99.51
08:17:32 PM     all      0.03      0.00      0.03      0.00      0.42     99.52
08:17:33 PM     all      0.00      0.00      0.07      0.00      0.42     99.51
08:17:34 PM     all      0.94      0.00      0.14      0.00      0.42     98.51
08:17:35 PM     all      0.10      0.00      0.07      0.00      0.45     99.37
08:17:36 PM     all      4.03      0.00      0.72      0.00      0.48     94.77
08:17:37 PM     all     10.43      0.00      1.53      0.00      0.37     87.67
08:17:38 PM     all      4.27      0.00      0.79      0.00      0.31     94.63
08:17:39 PM     all      0.45      0.00      0.10      0.00      0.42     99.03
08:17:40 PM     all      0.00      0.00      0.07      0.00      0.42     99.51
08:17:41 PM     all      0.03      0.00      0.03      0.00      0.45     99.48
08:17:42 PM     all      0.00      0.00      0.03      0.00      0.42     99.55
08:17:43 PM     all      0.00      0.00      0.03      0.00      0.45     99.51
08:17:44 PM     all      0.00      0.00      0.07      0.00      0.42     99.51
08:17:45 PM     all      0.03      0.00      0.07      0.00      0.49     99.41
08:17:46 PM     all      5.18      0.00      0.72      0.00      0.45     93.65
08:17:47 PM     all      6.65      0.00      1.03      0.00      0.34     91.98
08:17:48 PM     all      0.03      0.00      0.07      0.00      0.45     99.45
08:17:49 PM     all      0.00      0.00      0.07      0.00      0.45     99.48
08:17:50 PM     all      0.04      0.00      0.11      0.00      0.46     99.40
08:17:51 PM     all      0.04      0.00      0.07      0.00      0.46     99.44
08:17:52 PM     all      0.00      0.00      0.04      0.00      0.49     99.47
08:17:53 PM     all      0.10      0.00      0.10      0.00      0.13     99.68
08:17:54 PM     all      0.09      0.00      0.06      0.00      0.00     99.84
