Linux 3.10.0-327.13.1.el7.x86_64 (ip-192-168-1-252.us-west-2.compute.internal) 	04/21/2016 	_x86_64_	(32 CPU)

10:01:47 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
10:01:48 PM     all      0.00      0.00      0.06      0.00      0.00     99.94
10:01:49 PM     all     42.28      0.00      8.04      0.00      0.06     49.62
10:01:50 PM     all     62.70      0.00     14.91      0.00      0.39     22.01
10:01:51 PM     all     66.44      0.00     18.20      0.00      0.40     14.96
10:01:52 PM     all     42.56      0.00     13.43      0.00      0.20     43.81
10:01:53 PM     all      0.24      0.00      1.15      0.00      0.21     98.40
10:01:54 PM     all      0.31      0.00      1.21      0.00      0.21     98.27
10:01:55 PM     all      0.21      0.00      1.27      0.00      0.17     98.36
10:01:56 PM     all      0.27      0.00      1.56      0.00      0.17     98.00
10:01:57 PM     all      0.34      0.00      1.56      0.00      0.17     97.94
10:01:58 PM     all      0.27      0.00      1.52      0.00      0.14     98.07
10:01:59 PM     all      0.37      0.00      1.91      0.00      0.13     97.59
10:02:00 PM     all      0.30      0.00      1.95      0.00      0.17     97.58
10:02:01 PM     all      0.37      0.00      2.16      0.00      0.10     97.37
10:02:02 PM     all      0.37      0.00      2.04      0.00      0.13     97.46
10:02:03 PM     all      0.33      0.00      1.97      0.00      0.13     97.57
10:02:04 PM     all      0.33      0.00      1.80      0.00      0.13     97.73
10:02:05 PM     all      0.53      0.00      2.46      0.00      0.10     96.91
10:02:06 PM     all      0.50      0.00      2.72      0.00      0.13     96.66
10:02:07 PM     all      1.26      0.00      2.43      0.00      0.10     96.21
10:02:08 PM     all      1.75      0.00      2.84      0.00      0.10     95.31
10:02:09 PM     all      0.79      0.00      2.90      0.00      0.10     96.20
10:02:10 PM     all      0.59      0.00      2.57      0.00      0.10     96.74
10:02:11 PM     all      1.06      0.00      3.08      0.00      0.10     95.77
10:02:12 PM     all      2.05      0.00      3.27      0.00      0.07     94.62
10:02:13 PM     all      1.73      0.00      3.13      0.00      0.13     95.01
10:02:14 PM     all      1.29      0.00      3.01      0.00      0.10     95.61
10:02:15 PM     all      2.17      0.00      3.59      0.00      0.10     94.14
10:02:16 PM     all      1.48      0.00      3.46      0.00      0.10     94.96
10:02:17 PM     all      2.85      0.00      3.51      0.00      0.07     93.57
10:02:18 PM     all      1.81      0.00      3.61      0.00      0.10     94.49
10:02:19 PM     all      1.78      0.00      3.50      0.00      0.10     94.62
10:02:20 PM     all      3.02      0.00      3.91      0.00      0.10     92.97
10:02:21 PM     all      2.12      0.00      3.76      0.00      0.07     94.05
10:02:22 PM     all      2.95      0.00      3.75      0.00      0.10     93.20
10:02:23 PM     all      3.00      0.00      4.04      0.00      0.10     92.86
