Linux 3.10.0-327.13.1.el7.x86_64 (ip-192-168-1-252.us-west-2.compute.internal) 	04/22/2016 	_x86_64_	(32 CPU)

03:08:32 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:08:33 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
03:08:34 AM     all     37.96      0.00      7.13      0.00      0.03     54.88
03:08:35 AM     all     60.63      0.00     14.86      0.00      0.31     24.20
03:08:36 AM     all     67.79      0.00     21.23      0.00      0.31     10.67
03:08:37 AM     all     45.17      0.00     14.69      0.00      0.24     39.90
03:08:38 AM     all      0.24      0.00      1.43      0.00      0.21     98.12
03:08:39 AM     all      0.24      0.00      1.19      0.00      0.24     98.32
03:08:40 AM     all      0.25      0.00      1.09      0.00      0.25     98.42
03:08:41 AM     all      0.28      0.00      1.33      0.00      0.24     98.15
03:08:42 AM     all      0.28      0.00      1.57      0.00      0.21     97.94
03:08:43 AM     all      0.24      0.00      1.43      0.00      0.24     98.08
03:08:44 AM     all      0.24      0.00      1.74      0.00      0.24     97.77
03:08:45 AM     all      0.35      0.00      1.56      0.00      0.24     97.84
03:08:46 AM     all      0.31      0.00      1.63      0.00      0.24     97.81
03:08:47 AM     all      0.24      0.00      1.84      0.00      0.21     97.71
03:08:48 AM     all      0.31      0.00      1.77      0.00      0.24     97.67
03:08:49 AM     all      0.24      0.00      1.60      0.00      0.24     97.91
03:08:50 AM     all      0.24      0.00      1.49      0.00      0.21     98.05
03:08:51 AM     all      0.24      0.00      1.60      0.00      0.24     97.92
03:08:52 AM     all      0.24      0.00      1.87      0.00      0.21     97.68
03:08:53 AM     all      0.31      0.00      1.73      0.00      0.21     97.75
03:08:54 AM     all      0.28      0.00      1.77      0.00      0.21     97.75
03:08:55 AM     all      0.31      0.00      1.63      0.00      0.21     97.85
03:08:56 AM     all      0.21      0.00      1.63      0.00      0.24     97.92
03:08:57 AM     all      0.28      0.00      1.66      0.00      0.24     97.82
03:08:58 AM     all      0.28      0.00      1.91      0.00      0.21     97.61
03:08:59 AM     all      0.31      0.00      1.86      0.00      0.24     97.58
03:09:00 AM     all      0.35      0.00      1.77      0.00      0.21     97.68
03:09:01 AM     all      1.18      0.00      2.08      0.00      0.21     96.54
03:09:02 AM     all      1.67      0.00      1.98      0.00      0.24     96.10
03:09:03 AM     all      1.07      0.00      2.04      0.00      0.21     96.68
03:09:04 AM     all      0.28      0.00      1.59      0.00      0.21     97.92
03:09:05 AM     all      3.83      0.00      2.47      0.00      0.24     93.45
03:09:06 AM     all      3.31      0.00      2.93      0.00      0.24     93.51
03:09:07 AM     all      7.78      0.00      3.51      0.00      0.24     88.47
03:09:08 AM     all      9.35      0.00      3.82      0.00      0.24     86.58
03:09:09 AM     all      8.63      0.00      3.66      0.00      0.24     87.47
03:09:10 AM     all      1.52      0.00      2.11      0.00      0.21     96.16
03:09:11 AM     all      4.27      0.00      2.96      0.00      0.21     92.57
03:09:12 AM     all      0.45      0.00      2.25      0.00      0.24     97.06
03:09:13 AM     all      1.00      0.00      2.32      0.00      0.21     96.47
03:09:14 AM     all      3.53      0.00      2.49      0.00      0.24     93.74
03:09:15 AM     all      1.18      0.00      2.21      0.00      0.21     96.41
03:09:16 AM     all      0.35      0.00      2.52      0.00      0.24     96.89
03:09:17 AM     all      0.34      0.00      2.41      0.00      0.21     97.04
03:09:18 AM     all      0.41      0.00      2.38      0.00      0.21     97.00
03:09:19 AM     all      1.88      0.00      3.25      0.00      0.24     94.62
03:09:20 AM     all      1.59      0.00      2.39      0.00      0.21     95.82
03:09:21 AM     all      1.47      0.00      2.94      0.00      0.21     95.38
03:09:22 AM     all      5.16      0.00      2.95      0.00      0.21     91.68
03:09:23 AM     all      8.18      0.00      3.26      0.00      0.24     88.32
03:09:24 AM     all     15.02      0.00      5.44      0.00      0.21     79.34
03:09:25 AM     all     16.30      0.00      5.10      0.00      0.24     78.36
03:09:26 AM     all     17.75      0.00      5.19      0.00      0.21     76.85
03:09:27 AM     all     13.94      0.00      5.32      0.00      0.24     80.49
03:09:28 AM     all     13.81      0.00      5.66      0.00      0.24     80.28
03:09:29 AM     all     11.92      0.00      3.94      0.00      0.24     83.90
03:09:30 AM     all      9.05      0.00      3.96      0.00      0.21     86.79
03:09:31 AM     all      5.20      0.00      3.73      0.00      0.21     90.86
03:09:32 AM     all      3.43      0.00      2.75      0.00      0.17     93.65
03:09:33 AM     all      1.92      0.00      3.15      0.00      0.21     94.73
03:09:34 AM     all      4.38      0.00      3.35      0.00      0.21     92.06
03:09:35 AM     all      2.70      0.00      3.04      0.00      0.20     94.06
