Linux 3.10.0-327.13.1.el7.x86_64 (ip-192-168-1-252.us-west-2.compute.internal) 	04/21/2016 	_x86_64_	(32 CPU)

08:11:48 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
08:11:49 PM     all      0.03      0.00      0.03      0.00      0.00     99.94
08:11:50 PM     all     31.40      0.00      1.60      0.00      0.00     67.00
08:11:51 PM     all     45.24      0.00      3.97      0.00      0.20     50.60
08:11:52 PM     all      0.52      0.00      1.66      0.00      0.55     97.27
08:11:53 PM     all      0.37      0.00      1.13      0.00      0.51     97.99
08:11:54 PM     all      0.44      0.00      1.62      0.00      0.55     97.39
08:11:55 PM     all      0.48      0.00      1.36      0.00      0.48     97.68
08:11:56 PM     all      0.44      0.00      1.36      0.00      0.55     97.65
08:11:57 PM     all      0.40      0.00      0.98      0.00      0.58     98.03
08:11:58 PM     all      0.48      0.00      1.44      0.00      0.48     97.60
08:11:59 PM     all      0.44      0.00      1.47      0.00      0.55     97.54
08:12:00 PM     all      0.59      0.00      1.85      0.00      0.55     97.00
08:12:01 PM     all      0.29      0.00      0.99      0.00      0.55     98.17
08:12:02 PM     all      0.40      0.00      1.36      0.00      0.51     97.72
08:12:03 PM     all      5.59      0.00      1.84      0.00      0.55     92.02
08:12:04 PM     all     26.50      0.00      2.50      0.00      0.42     70.58
08:12:05 PM     all     29.19      0.00      1.93      0.00      0.46     68.41
08:12:06 PM     all      2.07      0.00      1.31      0.00      0.47     96.15
08:12:07 PM     all      0.48      0.00      1.48      0.00      0.55     97.49
08:12:08 PM     all      0.33      0.00      0.95      0.00      0.48     98.24
08:12:09 PM     all      0.36      0.00      0.91      0.00      0.58     98.14
08:12:10 PM     all      0.66      0.00      1.43      0.00      0.51     97.39
08:12:11 PM     all      0.37      0.00      1.10      0.00      0.51     98.02
08:12:12 PM     all      0.52      0.00      1.47      0.00      0.55     97.46
08:12:13 PM     all      0.36      0.00      0.76      0.00      0.58     98.29
08:12:14 PM     all      1.10      0.00      1.39      0.00      0.51     96.99
08:12:15 PM     all      7.32      0.00      2.31      0.00      0.55     89.83
08:12:16 PM     all      1.39      0.00      1.17      0.00      0.51     96.92
08:12:17 PM     all      7.13      0.00      1.19      0.00      0.54     91.14
08:12:18 PM     all     29.09      0.00      2.44      0.00      0.42     68.06
08:12:19 PM     all     18.77      0.00      1.39      0.00      0.50     79.34
08:12:20 PM     all      1.53      0.00      0.91      0.00      0.47     97.08
08:12:21 PM     all      0.29      0.00      0.65      0.00      0.54     98.52
08:12:22 PM     all      0.36      0.00      0.80      0.00      0.51     98.32
08:12:23 PM     all      0.33      0.00      0.80      0.00      0.55     98.32
08:12:24 PM     all      0.40      0.00      1.21      0.00      0.51     97.88
