Linux 3.10.0-327.13.1.el7.x86_64 (ip-192-168-1-252.us-west-2.compute.internal) 	04/22/2016 	_x86_64_	(32 CPU)

12:20:24 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:20:25 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
12:20:26 AM     all     26.37      0.00      1.71      0.00      0.00     71.92
12:20:27 AM     all     95.24      0.00      4.18      0.00      0.00      0.59
12:20:28 AM     all     94.90      0.00      4.85      0.00      0.00      0.25
12:20:29 AM     all     95.01      0.00      4.99      0.00      0.00      0.00
12:20:30 AM     all     94.52      0.00      5.45      0.00      0.00      0.03
12:20:31 AM     all     93.91      0.00      6.09      0.00      0.00      0.00
12:20:32 AM     all     92.65      0.00      7.32      0.00      0.00      0.03
12:20:33 AM     all     91.46      0.00      8.45      0.00      0.00      0.09
12:20:34 AM     all     88.76      0.00     10.64      0.00      0.03      0.57
12:20:35 AM     all     70.00      0.00     11.95      0.00      0.21     17.84
12:20:36 AM     all      1.50      0.00      3.03      0.00      0.30     95.17
12:20:37 AM     all      1.13      0.00      2.19      0.00      0.34     96.34
12:20:38 AM     all      1.06      0.00      2.19      0.00      0.34     96.41
12:20:39 AM     all      1.09      0.00      2.67      0.00      0.34     95.89
12:20:40 AM     all      1.06      0.00      2.20      0.00      0.30     96.44
12:20:41 AM     all      0.94      0.00      2.57      0.00      0.30     96.18
12:20:42 AM     all      1.02      0.00      2.57      0.00      0.34     96.08
12:20:43 AM     all      0.98      0.00      2.35      0.00      0.30     96.37
12:20:44 AM     all      1.06      0.00      2.39      0.00      0.34     96.21
12:20:45 AM     all      1.13      0.00      2.53      0.00      0.34     96.00
12:20:46 AM     all      1.06      0.00      2.61      0.00      0.34     95.99
12:20:47 AM     all      1.17      0.00      2.64      0.00      0.34     95.85
12:20:48 AM     all      1.16      0.00      2.63      0.00      0.34     95.87
12:20:49 AM     all      0.91      0.00      2.53      0.00      0.34     96.22
12:20:50 AM     all      1.24      0.00      2.96      0.00      0.34     95.46
12:20:51 AM     all      1.09      0.00      2.71      0.00      0.30     95.90
12:20:52 AM     all      1.55      0.00      2.60      0.00      0.34     95.51
12:20:53 AM     all      5.16      0.00      2.73      0.00      0.34     91.77
12:20:54 AM     all      1.17      0.00      2.82      0.00      0.34     95.67
12:20:55 AM     all      3.36      0.00      2.91      0.00      0.34     93.38
12:20:56 AM     all      3.48      0.00      3.21      0.00      0.34     92.97
12:20:57 AM     all      2.57      0.00      2.95      0.00      0.30     94.18
12:20:58 AM     all     10.61      0.00      3.36      0.00      0.38     85.64
12:20:59 AM     all     13.02      0.00      3.50      0.00      0.34     83.14
12:21:00 AM     all      3.72      0.00      3.35      0.00      0.34     92.59
12:21:01 AM     all      5.39      0.00      2.89      0.00      0.34     91.38
12:21:02 AM     all      6.89      0.00      3.48      0.00      0.34     89.29
12:21:03 AM     all      1.10      0.00      2.46      0.00      0.34     96.11
12:21:04 AM     all      3.25      0.00      2.68      0.00      0.38     93.69
12:21:05 AM     all      3.40      0.00      2.42      0.00      0.30     93.88
12:21:06 AM     all      1.62      0.00      2.83      0.00      0.34     95.21
12:21:07 AM     all      7.05      0.00      3.24      0.00      0.34     89.37
12:21:08 AM     all      6.18      0.00      3.05      0.00      0.34     90.42
12:21:09 AM     all     13.00      0.00      3.82      0.00      0.34     82.84
12:21:10 AM     all     13.40      0.00      4.02      0.00      0.34     82.24
12:21:11 AM     all     19.86      0.00      4.54      0.00      0.38     75.23
12:21:12 AM     all     24.81      0.00      5.61      0.00      0.38     69.20
12:21:13 AM     all     14.00      0.00      4.78      0.00      0.38     80.84
12:21:14 AM     all     18.72      0.00      5.55      0.00      0.38     75.35
12:21:15 AM     all     25.82      0.00      5.61      0.00      0.38     68.18
12:21:16 AM     all     52.62      0.00     10.30      0.00      0.37     36.72
12:21:17 AM     all     72.27      0.00     11.77      0.00      0.20     15.76
12:21:18 AM     all     77.96      0.00     12.42      0.00      0.17      9.45
12:21:19 AM     all     70.19      0.00     11.39      0.00      0.21     18.21
12:21:20 AM     all     22.69      0.00      5.73      0.00      0.38     71.20
12:21:21 AM     all     13.00      0.00      4.10      0.00      0.34     82.56
12:21:22 AM     all     10.11      0.00      3.43      0.00      0.38     86.09
12:21:23 AM     all      6.70      0.00      4.03      0.00      0.30     88.98
12:21:24 AM     all      8.89      0.00      4.03      0.00      0.38     86.71
12:21:25 AM     all     16.19      0.00      4.12      0.00      0.34     79.34
12:21:26 AM     all     38.65      0.00      7.28      0.00      0.38     53.69
12:21:27 AM     all     32.03      0.00      6.35      0.00      0.38     61.23
12:21:28 AM     all     15.14      0.00      4.21      0.00      0.34     80.30
12:21:29 AM     all     14.43      0.00      3.86      0.00      0.38     81.33
12:21:30 AM     all      4.05      0.00      2.96      0.00      0.30     92.69
12:21:31 AM     all      5.57      0.00      3.36      0.00      0.34     90.73
12:21:32 AM     all      4.36      0.00      3.24      0.00      0.30     92.10
12:21:33 AM     all      8.53      0.00      4.04      0.00      0.34     87.10
12:21:34 AM     all      6.08      0.00      3.64      0.00      0.34     89.94
12:21:35 AM     all      2.88      0.00      2.95      0.00      0.30     93.87
12:21:36 AM     all      2.45      0.00      3.16      0.00      0.30     94.10
12:21:37 AM     all      1.52      0.00      3.16      0.00      0.30     95.02
12:21:38 AM     all      1.57      0.00      3.13      0.00      0.34     94.96
12:21:39 AM     all      1.38      0.00      3.28      0.00      0.30     95.04
12:21:40 AM     all      1.59      0.00      3.29      0.00      0.30     94.83
12:21:41 AM     all      2.08      0.00      4.02      0.00      0.29     93.60
12:21:42 AM     all      3.52      0.00      3.56      0.00      0.26     92.65
12:21:43 AM     all      3.60      0.00      2.97      0.00      0.38     93.06
12:21:44 AM     all      3.42      0.00      2.89      0.00      0.30     93.39
12:21:45 AM     all      1.42      0.00      2.73      0.00      0.30     95.55
12:21:46 AM     all      1.74      0.00      3.62      0.00      0.33     94.31
12:21:47 AM     all      3.85      0.00      3.45      0.00      0.30     92.40
12:21:48 AM     all      5.37      0.00      3.88      0.00      0.30     90.45
12:21:49 AM     all      7.40      0.00      3.85      0.00      0.34     88.42
12:21:50 AM     all      5.24      0.00      3.35      0.00      0.30     91.11
12:21:51 AM     all      3.38      0.00      3.34      0.00      0.30     92.98
12:21:52 AM     all      3.60      0.00      3.56      0.00      0.30     92.54
12:21:53 AM     all      6.83      0.00      3.69      0.00      0.34     89.14
12:21:54 AM     all      6.17      0.00      3.99      0.00      0.30     89.54
12:21:55 AM     all      4.79      0.00      3.50      0.00      0.29     91.42
12:21:56 AM     all     12.07      0.00      5.45      0.00      0.33     82.16
12:21:57 AM     all     16.18      0.00      5.17      0.00      0.37     78.28
12:21:58 AM     all     14.97      0.00      4.64      0.00      0.30     80.09
12:21:59 AM     all     22.28      0.00      6.10      0.00      0.33     71.30
12:22:00 AM     all     25.20      0.00      6.05      0.00      0.34     68.42
12:22:01 AM     all     41.81      0.00      8.65      0.00      0.37     49.17
12:22:02 AM     all     42.21      0.00      9.77      0.00      0.36     47.66
