Linux 3.10.0-327.13.1.el7.x86_64 (ip-192-168-1-252.us-west-2.compute.internal) 	04/21/2016 	_x86_64_	(32 CPU)

06:36:44 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:36:45 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
06:36:46 PM     all     22.94      0.00      4.21      0.00      0.06     72.78
06:36:47 PM     all      0.00      0.00      0.07      0.00      0.42     99.51
06:36:48 PM     all      0.03      0.00      0.07      0.00      0.42     99.48
06:36:49 PM     all      0.00      0.00      0.03      0.00      0.45     99.51
06:36:50 PM     all      0.03      0.00      0.07      0.00      0.45     99.44
06:36:51 PM     all      0.00      0.00      0.10      0.00      0.42     99.48
06:36:52 PM     all      0.00      0.00      0.03      0.00      0.42     99.55
06:36:53 PM     all      0.03      0.00      0.07      0.00      0.45     99.45
06:36:54 PM     all      0.00      0.00      0.07      0.00      0.42     99.51
06:36:55 PM     all      1.00      0.00      0.21      0.00      0.42     98.37
06:36:56 PM     all     18.94      0.00      3.13      0.00      0.37     77.56
06:36:57 PM     all      1.10      0.00      0.17      0.00      0.41     98.31
06:36:58 PM     all      0.00      0.00      0.07      0.00      0.42     99.52
06:36:59 PM     all      0.00      0.00      0.03      0.00      0.38     99.58
06:37:00 PM     all      0.03      0.00      0.00      0.00      0.45     99.52
06:37:01 PM     all      0.00      0.00      0.03      0.00      0.45     99.52
06:37:02 PM     all      0.03      0.00      0.07      0.00      0.38     99.52
06:37:03 PM     all      0.00      0.00      0.07      0.00      0.45     99.48
06:37:04 PM     all      0.03      0.00      0.07      0.00      0.42     99.48
06:37:05 PM     all      0.49      0.00      0.10      0.00      0.45     98.96
06:37:06 PM     all      7.13      0.00      0.99      0.00      0.45     91.43
06:37:07 PM     all     11.54      0.00      1.57      0.00      0.24     86.66
06:37:08 PM     all      0.03      0.00      0.03      0.00      0.45     99.48
06:37:09 PM     all      0.80      0.00      0.14      0.00      0.45     98.61
06:37:10 PM     all      0.00      0.00      0.03      0.00      0.42     99.55
06:37:11 PM     all      0.00      0.00      0.03      0.00      0.42     99.55
06:37:12 PM     all      0.03      0.00      0.03      0.00      0.45     99.48
