Linux 3.10.0-327.13.1.el7.x86_64 (ip-192-168-1-252.us-west-2.compute.internal) 	04/22/2016 	_x86_64_	(32 CPU)

12:05:52 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:05:53 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:05:54 AM     all     20.24      0.00      3.57      0.00      0.03     76.16
12:05:55 AM     all     70.87      0.00     15.26      0.00      0.17     13.71
12:05:56 AM     all     74.43      0.00     19.48      0.00      0.23      5.85
12:05:57 AM     all     72.43      0.00     21.76      0.00      0.13      5.67
12:05:58 AM     all      6.56      0.00      5.07      0.00      0.29     88.07
12:05:59 AM     all      2.10      0.00      3.52      0.00      0.25     94.12
12:06:00 AM     all      2.25      0.00      3.41      0.00      0.25     94.09
12:06:01 AM     all      2.28      0.00      3.58      0.00      0.25     93.89
12:06:02 AM     all      2.35      0.00      3.69      0.00      0.25     93.70
12:06:03 AM     all      2.04      0.00      3.34      0.00      0.25     94.37
12:06:04 AM     all      2.11      0.00      3.53      0.00      0.29     94.07
12:06:05 AM     all      2.11      0.00      3.53      0.00      0.25     94.10
12:06:06 AM     all      2.31      0.00      3.62      0.00      0.25     93.82
12:06:07 AM     all      2.18      0.00      3.82      0.00      0.25     93.75
12:06:08 AM     all      2.27      0.00      3.57      0.00      0.25     93.90
12:06:09 AM     all      2.28      0.00      3.43      0.00      0.25     94.04
12:06:10 AM     all      2.28      0.00      3.66      0.00      0.29     93.77
12:06:11 AM     all      2.21      0.00      3.48      0.00      0.22     94.09
12:06:12 AM     all      2.17      0.00      3.98      0.00      0.25     93.60
12:06:13 AM     all      2.44      0.00      3.73      0.00      0.25     93.59
12:06:14 AM     all      2.24      0.00      4.19      0.00      0.25     93.32
12:06:15 AM     all      2.32      0.00      3.88      0.00      0.29     93.51
12:06:16 AM     all      2.39      0.00      4.06      0.00      0.25     93.30
12:06:17 AM     all      2.40      0.00      4.24      0.00      0.25     93.11
12:06:18 AM     all      2.39      0.00      4.13      0.00      0.29     93.20
12:06:19 AM     all      2.70      0.00      4.01      0.00      0.21     93.09
12:06:20 AM     all      2.34      0.00      3.89      0.00      0.25     93.52
12:06:21 AM     all      2.53      0.00      4.25      0.00      0.21     93.00
12:06:22 AM     all      2.68      0.00      4.80      0.00      0.25     92.27
12:06:23 AM     all      2.45      0.00      4.43      0.00      0.25     92.87
12:06:24 AM     all      3.21      0.00      4.25      0.00      0.25     92.29
12:06:25 AM     all      2.51      0.00      4.80      0.00      0.25     92.44
12:06:26 AM     all      2.46      0.00      4.28      0.00      0.25     93.01
12:06:27 AM     all      3.45      0.00      4.69      0.00      0.18     91.68
12:06:28 AM     all      5.17      0.00      4.70      0.00      0.25     89.88
12:06:29 AM     all      3.13      0.00      3.99      0.00      0.29     92.59
12:06:30 AM     all      4.52      0.00      4.41      0.00      0.25     90.82
12:06:31 AM     all      7.86      0.00      5.18      0.00      0.25     86.70
12:06:32 AM     all      9.00      0.00      5.37      0.00      0.29     85.34
12:06:33 AM     all      7.77      0.00      5.36      0.00      0.25     86.62
12:06:34 AM     all      9.03      0.00      5.41      0.00      0.25     85.32
12:06:35 AM     all      6.03      0.00      4.50      0.00      0.29     89.18
12:06:36 AM     all     10.93      0.00      5.23      0.00      0.25     83.59
12:06:37 AM     all     10.26      0.00      5.64      0.00      0.29     83.81
12:06:38 AM     all      6.16      0.00      4.91      0.00      0.25     88.68
12:06:39 AM     all     12.17      0.00      6.14      0.00      0.25     81.44
12:06:40 AM     all     11.97      0.00      5.90      0.00      0.25     81.88
12:06:41 AM     all     10.81      0.00      5.88      0.00      0.25     83.06
12:06:42 AM     all     14.35      0.00      6.37      0.00      0.25     79.03
12:06:43 AM     all     10.10      0.00      5.56      0.00      0.25     84.09
12:06:44 AM     all      9.46      0.00      5.53      0.00      0.21     84.80
12:06:45 AM     all     14.83      0.00      6.84      0.00      0.29     78.05
12:06:46 AM     all     16.28      0.00      6.99      0.00      0.29     76.44
12:06:47 AM     all      7.15      0.00      5.40      0.00      0.21     87.24
12:06:48 AM     all     11.47      0.00      6.04      0.00      0.25     82.24
12:06:49 AM     all     12.11      0.00      6.09      0.00      0.25     81.55
12:06:50 AM     all     10.78      0.00      6.75      0.00      0.33     82.14
12:06:51 AM     all      6.06      0.00      4.96      0.00      0.21     88.77
12:06:52 AM     all      5.42      0.00      5.42      0.00      0.25     88.92
12:06:53 AM     all      4.41      0.00      5.13      0.00      0.25     90.21
12:06:54 AM     all      4.95      0.00      4.91      0.00      0.25     89.89
12:06:55 AM     all      4.03      0.00      4.88      0.00      0.21     90.88
12:06:56 AM     all      5.09      0.00      4.84      0.00      0.25     89.81
12:06:57 AM     all      4.94      0.00      5.71      0.00      0.25     89.10
12:06:58 AM     all      7.00      0.00      5.10      0.00      0.25     87.65
