Linux 3.10.0-327.13.1.el7.x86_64 (ip-192-168-1-252.us-west-2.compute.internal) 	04/19/2016 	_x86_64_	(32 CPU)

05:39:24 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
05:39:25 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
05:39:26 AM     all     32.16      0.00      6.24      0.00      0.10     61.51
05:39:27 AM     all     72.18      0.00     16.38      0.00      0.27     11.16
05:39:28 AM     all     71.40      0.00     20.69      0.00      0.24      7.67
05:39:29 AM     all     68.44      0.00     22.51      0.00      0.28      8.78
05:39:30 AM     all      3.61      0.00      3.30      0.00      0.34     92.75
05:39:31 AM     all      0.54      0.00      1.61      0.00      0.31     97.55
05:39:32 AM     all      0.65      0.00      1.76      0.00      0.38     97.21
05:39:33 AM     all      0.65      0.00      1.79      0.00      0.34     97.22
05:39:34 AM     all      0.65      0.00      1.68      0.00      0.38     97.29
05:39:35 AM     all      0.65      0.00      1.72      0.00      0.31     97.33
05:39:36 AM     all      0.61      0.00      1.64      0.00      0.31     97.44
05:39:37 AM     all      0.57      0.00      1.79      0.00      0.34     97.29
05:39:38 AM     all      0.61      0.00      1.80      0.00      0.34     97.25
05:39:39 AM     all      0.65      0.00      1.90      0.00      0.34     97.10
05:39:40 AM     all      0.54      0.00      1.88      0.00      0.34     97.24
05:39:41 AM     all      0.57      0.00      1.91      0.00      0.34     97.18
05:39:42 AM     all      0.57      0.00      2.14      0.00      0.31     96.98
05:39:43 AM     all      0.57      0.00      1.98      0.00      0.34     97.11
05:39:44 AM     all      0.54      0.00      1.91      0.00      0.34     97.21
05:39:45 AM     all      0.65      0.00      1.79      0.00      0.30     97.26
05:39:46 AM     all      0.80      0.00      2.16      0.00      0.38     96.66
05:39:47 AM     all      0.69      0.00      2.14      0.00      0.31     96.87
05:39:48 AM     all      0.65      0.00      1.83      0.00      0.38     97.14
05:39:49 AM     all      0.61      0.00      2.05      0.00      0.34     97.00
05:39:50 AM     all      0.76      0.00      1.98      0.00      0.30     96.96
05:39:51 AM     all      0.61      0.00      1.95      0.00      0.38     97.06
05:39:52 AM     all      0.57      0.00      1.91      0.00      0.38     97.14
05:39:53 AM     all      0.69      0.00      1.91      0.00      0.31     97.10
05:39:54 AM     all      0.65      0.00      2.25      0.00      0.38     96.72
05:39:55 AM     all      0.65      0.00      1.91      0.00      0.34     97.10
05:39:56 AM     all      0.69      0.00      1.83      0.00      0.34     97.14
05:39:57 AM     all      0.72      0.00      2.20      0.00      0.34     96.73
05:39:58 AM     all      0.61      0.00      1.80      0.00      0.34     97.25
05:39:59 AM     all      0.65      0.00      1.91      0.00      0.34     97.10
05:40:00 AM     all      0.65      0.00      1.87      0.00      0.34     97.14
05:40:01 AM     all      0.65      0.00      2.10      0.00      0.34     96.91
05:40:02 AM     all      2.26      0.00      2.29      0.00      0.38     95.07
05:40:03 AM     all      3.79      0.00      2.34      0.00      0.34     93.53
05:40:04 AM     all      8.05      0.00      3.00      0.00      0.39     88.56
05:40:05 AM     all     19.08      0.00      5.80      0.00      0.47     74.65
05:40:06 AM     all     25.43      0.00      7.90      0.00      0.47     66.20
05:40:07 AM     all     16.01      0.00      5.48      0.00      0.43     78.08
05:40:08 AM     all     11.04      0.00      4.48      0.00      0.39     84.10
05:40:09 AM     all      7.17      0.00      3.14      0.00      0.38     89.30
05:40:10 AM     all      6.07      0.00      3.00      0.00      0.35     90.59
05:40:11 AM     all      3.63      0.00      2.37      0.00      0.38     93.62
05:40:12 AM     all      4.18      0.00      2.57      0.00      0.34     92.91
05:40:13 AM     all      4.21      0.00      2.41      0.00      0.38     92.99
05:40:14 AM     all     10.00      0.00      3.69      0.00      0.38     85.93
05:40:15 AM     all      8.11      0.00      3.44      0.00      0.38     88.06
05:40:16 AM     all     13.19      0.00      4.37      0.00      0.43     82.01
05:40:17 AM     all     10.33      0.00      4.36      0.00      0.38     84.92
05:40:18 AM     all     12.44      0.00      4.48      0.00      0.42     82.66
05:40:19 AM     all      7.81      0.00      3.94      0.00      0.38     87.86
05:40:20 AM     all      7.54      0.00      3.38      0.00      0.35     88.74
05:40:21 AM     all      9.67      0.00      4.15      0.00      0.38     85.80
05:40:22 AM     all      4.25      0.00      2.79      0.00      0.38     92.58
05:40:23 AM     all      5.14      0.00      2.61      0.00      0.38     91.87
05:40:24 AM     all      0.80      0.00      2.24      0.00      0.34     96.61
05:40:25 AM     all      0.80      0.00      2.05      0.00      0.34     96.81
05:40:26 AM     all      0.72      0.00      2.05      0.00      0.34     96.88
05:40:27 AM     all      0.83      0.00      2.13      0.00      0.30     96.74
05:40:28 AM     all      1.64      0.00      2.25      0.00      0.38     95.73
05:40:29 AM     all      0.72      0.00      2.02      0.00      0.34     96.92
05:40:30 AM     all      0.84      0.00      2.01      0.00      0.34     96.81
05:40:31 AM     all      0.76      0.00      2.16      0.00      0.34     96.74
05:40:32 AM     all      0.87      0.00      2.01      0.00      0.30     96.81
05:40:33 AM     all      0.80      0.00      2.20      0.00      0.30     96.71
05:40:34 AM     all      0.76      0.00      2.20      0.00      0.38     96.66
05:40:35 AM     all      1.34      0.00      2.10      0.00      0.34     96.22
05:40:36 AM     all      1.02      0.00      2.39      0.00      0.34     96.25
05:40:37 AM     all      0.87      0.00      2.09      0.00      0.34     96.69
05:40:38 AM     all      0.87      0.00      2.01      0.00      0.34     96.77
05:40:39 AM     all      0.72      0.00      1.79      0.00      0.30     97.18
05:40:40 AM     all      1.63      0.00      2.35      0.00      0.34     95.68
05:40:41 AM     all      1.17      0.00      2.27      0.00      0.34     96.21
05:40:42 AM     all      5.29      0.00      3.16      0.00      0.38     91.17
05:40:43 AM     all      1.75      0.00      2.17      0.00      0.34     95.74
05:40:44 AM     all      3.63      0.00      2.95      0.00      0.34     93.07
05:40:45 AM     all      4.90      0.00      3.35      0.00      0.38     91.37
05:40:46 AM     all     14.57      0.00      4.75      0.00      0.39     80.29
05:40:47 AM     all      8.12      0.00      3.29      0.00      0.34     88.25
05:40:48 AM     all     16.76      0.00      5.39      0.00      0.46     77.38
05:40:49 AM     all     14.10      0.00      4.71      0.00      0.35     80.83
05:40:50 AM     all      6.76      0.00      3.17      0.00      0.38     89.69
05:40:51 AM     all      6.47      0.00      3.10      0.00      0.38     90.05
05:40:52 AM     all      6.54      0.00      2.91      0.00      0.38     90.17
05:40:53 AM     all      3.69      0.00      2.47      0.00      0.34     93.50
05:40:54 AM     all      7.39      0.00      3.10      0.00      0.38     89.12
05:40:55 AM     all      2.97      0.00      2.67      0.00      0.34     94.02
05:40:56 AM     all      1.41      0.00      2.09      0.00      0.34     96.16
05:40:57 AM     all      0.95      0.00      2.65      0.00      0.30     96.11
05:40:58 AM     all      1.78      0.00      2.43      0.00      0.34     95.45
05:40:59 AM     all      1.71      0.00      2.09      0.00      0.30     95.89
