Linux 3.10.0-327.13.1.el7.x86_64 (ip-192-168-1-252.us-west-2.compute.internal) 	04/21/2016 	_x86_64_	(32 CPU)

06:32:09 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:32:10 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
06:32:11 PM     all     27.45      0.00      1.34      0.00      0.03     71.17
06:32:12 PM     all     46.18      0.00      2.71      0.00      0.13     50.98
06:32:13 PM     all      0.33      0.00      1.28      0.00      0.51     97.89
06:32:14 PM     all      0.37      0.00      1.13      0.00      0.51     97.99
06:32:15 PM     all      0.44      0.00      1.36      0.00      0.51     97.69
06:32:16 PM     all      0.29      0.00      0.80      0.00      0.51     98.41
06:32:17 PM     all      0.40      0.00      1.13      0.00      0.55     97.92
06:32:18 PM     all      0.29      0.00      1.02      0.00      0.51     98.18
06:32:19 PM     all      0.37      0.00      1.21      0.00      0.51     97.91
06:32:20 PM     all      0.40      0.00      1.24      0.00      0.55     97.81
06:32:21 PM     all      0.44      0.00      1.17      0.00      0.51     97.88
06:32:22 PM     all      0.52      0.00      1.36      0.00      0.55     97.57
06:32:23 PM     all      3.05      0.00      1.65      0.00      0.55     94.75
06:32:24 PM     all      4.96      0.00      1.46      0.00      0.51     93.08
06:32:25 PM     all     28.49      0.00      2.08      0.00      0.38     69.04
06:32:26 PM     all     24.64      0.00      2.05      0.00      0.35     72.96
06:32:27 PM     all      1.82      0.00      0.99      0.00      0.51     96.68
06:32:28 PM     all      0.33      0.00      0.65      0.00      0.51     98.52
06:32:29 PM     all      0.40      0.00      1.13      0.00      0.51     97.96
06:32:30 PM     all      0.40      0.00      1.32      0.00      0.55     97.73
06:32:31 PM     all      0.37      0.00      1.13      0.00      0.47     98.03
06:32:32 PM     all      0.40      0.00      0.98      0.00      0.55     98.07
06:32:33 PM     all      1.23      0.00      0.94      0.00      0.51     97.32
06:32:34 PM     all      1.92      0.00      0.83      0.00      0.51     96.74
06:32:35 PM     all      2.17      0.00      0.80      0.00      0.51     96.53
06:32:36 PM     all      4.14      0.00      0.82      0.00      0.46     94.58
06:32:37 PM     all      1.05      0.00      0.90      0.00      0.51     97.55
06:32:38 PM     all      3.15      0.00      1.12      0.00      0.54     95.19
06:32:39 PM     all     24.91      0.00      2.27      0.00      0.43     72.39
06:32:40 PM     all     24.64      0.00      1.78      0.00      0.50     73.09
06:32:41 PM     all      0.47      0.00      1.09      0.00      0.51     97.92
06:32:42 PM     all      0.69      0.00      0.87      0.00      0.51     97.92
06:32:43 PM     all      2.32      0.00      0.72      0.00      0.51     96.45
06:32:44 PM     all      0.29      0.00      0.61      0.00      0.50     98.60
06:32:45 PM     all      0.25      0.00      0.65      0.00      0.47     98.62
06:32:46 PM     all      0.25      0.00      0.69      0.00      0.54     98.52
06:32:47 PM     all      2.35      0.00      0.87      0.00      0.47     96.32
06:32:48 PM     all      2.12      0.00      0.79      0.00      0.50     96.59
06:32:49 PM     all      3.46      0.00      0.90      0.00      0.54     95.10
06:32:50 PM     all      2.78      0.00      0.98      0.00      0.51     95.73
06:32:51 PM     all      1.52      0.00      1.12      0.00      0.51     96.85
06:32:52 PM     all      4.66      0.00      1.11      0.00      0.50     93.73
06:32:53 PM     all     15.00      0.00      1.74      0.00      0.46     82.80
06:32:54 PM     all     23.47      0.00      1.99      0.00      0.46     74.09
06:32:55 PM     all      2.86      0.00      0.94      0.00      0.51     95.69
06:32:56 PM     all      1.26      0.00      0.90      0.00      0.47     97.37
06:32:57 PM     all      1.81      0.00      0.76      0.00      0.51     96.92
06:32:58 PM     all      0.36      0.00      0.83      0.00      0.54     98.26
06:32:59 PM     all      0.33      0.00      0.69      0.00      0.51     98.48
06:33:00 PM     all      0.32      0.00      0.72      0.00      0.54     98.41
06:33:01 PM     all      2.45      0.00      1.01      0.00      0.47     96.07
06:33:02 PM     all      3.83      0.00      1.16      0.00      0.51     94.50
06:33:03 PM     all      2.03      0.00      0.94      0.00      0.51     96.51
06:33:04 PM     all      2.34      0.00      0.76      0.00      0.51     96.39
06:33:05 PM     all      1.51      0.00      1.01      0.00      0.54     96.94
06:33:06 PM     all      9.35      0.00      1.55      0.00      0.43     88.67
06:33:07 PM     all      9.60      0.00      1.23      0.00      0.54     88.64
06:33:08 PM     all     24.91      0.00      1.94      0.00      0.46     72.69
06:33:09 PM     all      4.86      0.00      1.12      0.00      0.47     93.55
06:33:10 PM     all      2.32      0.00      1.09      0.00      0.54     96.04
06:33:11 PM     all      0.58      0.00      0.95      0.00      0.47     97.99
06:33:12 PM     all      0.36      0.00      0.65      0.00      0.51     98.48
06:33:13 PM     all      0.33      0.00      0.98      0.00      0.55     98.14
06:33:14 PM     all      0.62      0.00      1.24      0.00      0.55     97.59
06:33:15 PM     all      3.49      0.00      1.06      0.00      0.51     94.94
06:33:16 PM     all      2.44      0.00      0.83      0.00      0.50     96.23
06:33:17 PM     all      1.92      0.00      1.16      0.00      0.51     96.42
06:33:18 PM     all      2.99      0.00      1.33      0.00      0.50     95.17
06:33:19 PM     all      4.01      0.00      1.13      0.00      0.47     94.39
06:33:20 PM     all      8.70      0.00      1.08      0.00      0.50     89.72
06:33:21 PM     all      4.88      0.00      1.42      0.00      0.55     93.16
06:33:22 PM     all     25.35      0.00      2.20      0.00      0.46     71.99
06:33:23 PM     all      5.71      0.00      1.01      0.00      0.51     92.78
06:33:24 PM     all      2.18      0.00      0.86      0.00      0.47     96.49
06:33:25 PM     all      0.72      0.00      0.87      0.00      0.50     97.91
06:33:26 PM     all      0.33      0.00      0.80      0.00      0.51     98.36
06:33:27 PM     all      0.33      0.00      0.69      0.00      0.51     98.47
06:33:28 PM     all      2.34      0.00      0.79      0.00      0.51     96.36
06:33:29 PM     all      2.44      0.00      0.86      0.00      0.50     96.19
06:33:30 PM     all      1.19      0.00      0.98      0.00      0.54     97.29
06:33:31 PM     all      2.00      0.00      1.05      0.00      0.47     96.48
06:33:32 PM     all      3.09      0.00      1.04      0.00      0.50     95.36
06:33:33 PM     all      8.14      0.00      1.37      0.00      0.50     89.99
06:33:34 PM     all      4.85      0.00      1.16      0.00      0.51     93.49
06:33:35 PM     all      4.49      0.00      1.26      0.00      0.50     93.75
06:33:36 PM     all     19.67      0.00      1.96      0.00      0.46     77.90
06:33:37 PM     all     14.08      0.00      1.72      0.00      0.47     83.73
06:33:38 PM     all      3.30      0.00      1.02      0.00      0.51     95.17
06:33:39 PM     all      0.44      0.00      0.95      0.00      0.55     98.07
06:33:40 PM     all      0.25      0.00      0.73      0.00      0.47     98.55
06:33:41 PM     all      2.45      0.00      0.76      0.00      0.54     96.25
06:33:42 PM     all      1.50      0.00      0.84      0.00      0.51     97.15
06:33:43 PM     all      1.65      0.00      1.13      0.00      0.55     96.67
06:33:44 PM     all      1.92      0.00      1.08      0.00      0.51     96.49
06:33:45 PM     all      3.59      0.00      1.13      0.00      0.51     94.77
06:33:46 PM     all      7.02      0.00      1.45      0.00      0.51     91.02
06:33:47 PM     all      5.88      0.00      1.67      0.00      0.51     91.94
06:33:48 PM     all      2.28      0.00      0.80      0.00      0.51     96.42
06:33:49 PM     all      2.64      0.00      1.23      0.00      0.51     95.62
06:33:50 PM     all     13.36      0.00      1.65      0.00      0.47     84.53
06:33:51 PM     all     17.74      0.00      2.53      0.00      0.54     79.19
06:33:52 PM     all      4.61      0.00      1.08      0.00      0.43     93.88
06:33:53 PM     all      0.29      0.00      0.73      0.00      0.51     98.47
06:33:54 PM     all      2.29      0.00      0.80      0.00      0.54     96.37
06:33:55 PM     all      0.51      0.00      0.76      0.00      0.51     98.22
06:33:56 PM     all      1.84      0.00      0.79      0.00      0.50     96.86
06:33:57 PM     all      0.97      0.00      0.58      0.00      0.51     97.94
06:33:58 PM     all      2.61      0.00      0.94      0.00      0.54     95.91
06:33:59 PM     all      3.35      0.00      1.37      0.00      0.50     94.77
