Linux 3.10.0-327.13.1.el7.x86_64 (ip-192-168-1-252.us-west-2.compute.internal) 	04/21/2016 	_x86_64_	(32 CPU)

09:10:34 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
09:10:35 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:10:36 PM     all     38.03      0.00      6.54      0.00      0.06     55.36
09:10:37 PM     all     59.21      0.00     16.00      0.00      0.48     24.31
09:10:38 PM     all     74.87      0.00     19.71      0.00      0.17      5.26
09:10:39 PM     all     68.59      0.00     22.20      0.00      0.24      8.96
09:10:40 PM     all      8.29      0.00      4.26      0.00      0.34     87.11
09:10:41 PM     all      0.80      0.00      1.60      0.00      0.34     97.25
09:10:42 PM     all      0.65      0.00      1.87      0.00      0.34     97.14
09:10:43 PM     all      0.65      0.00      1.72      0.00      0.31     97.33
09:10:44 PM     all      0.73      0.00      1.64      0.00      0.34     97.29
09:10:45 PM     all      0.69      0.00      1.56      0.00      0.34     97.41
09:10:46 PM     all      0.61      0.00      1.57      0.00      0.31     97.51
09:10:47 PM     all      0.69      0.00      1.94      0.00      0.38     96.99
09:10:48 PM     all      0.76      0.00      1.79      0.00      0.31     97.14
09:10:49 PM     all      0.65      0.00      1.68      0.00      0.34     97.32
09:10:50 PM     all      0.65      0.00      1.57      0.00      0.34     97.44
09:10:51 PM     all      0.73      0.00      1.76      0.00      0.34     97.18
09:10:52 PM     all      0.73      0.00      1.76      0.00      0.34     97.17
09:10:53 PM     all      0.72      0.00      1.90      0.00      0.30     97.07
09:10:54 PM     all      0.73      0.00      1.68      0.00      0.34     97.24
09:10:55 PM     all      0.72      0.00      1.87      0.00      0.34     97.07
09:10:56 PM     all      0.72      0.00      2.29      0.00      0.34     96.64
09:10:57 PM     all      0.84      0.00      1.98      0.00      0.34     96.84
09:10:58 PM     all      0.73      0.00      1.95      0.00      0.31     97.02
09:10:59 PM     all      0.80      0.00      1.91      0.00      0.34     96.95
09:11:00 PM     all      0.95      0.00      2.02      0.00      0.34     96.69
09:11:01 PM     all      0.80      0.00      1.75      0.00      0.34     97.11
09:11:02 PM     all      0.80      0.00      2.02      0.00      0.34     96.84
09:11:03 PM     all      0.76      0.00      2.02      0.00      0.34     96.88
09:11:04 PM     all      1.30      0.00      1.87      0.00      0.34     96.49
09:11:05 PM     all      1.14      0.00      2.28      0.00      0.34     96.25
09:11:06 PM     all      0.61      0.00      1.83      0.00      0.31     97.25
09:11:07 PM     all      0.76      0.00      1.90      0.00      0.34     96.99
09:11:08 PM     all      0.76      0.00      1.98      0.00      0.34     96.92
09:11:09 PM     all      0.87      0.00      2.13      0.00      0.30     96.70
09:11:10 PM     all      1.33      0.00      1.98      0.00      0.34     96.35
09:11:11 PM     all      1.18      0.00      1.79      0.00      0.30     96.73
09:11:12 PM     all      0.69      0.00      1.91      0.00      0.30     97.10
09:11:13 PM     all      1.78      0.00      2.24      0.00      0.38     95.60
09:11:14 PM     all      0.76      0.00      1.90      0.00      0.34     97.00
09:11:15 PM     all      1.78      0.00      2.58      0.00      0.30     95.34
09:11:16 PM     all      0.79      0.00      2.04      0.00      0.34     96.82
09:11:17 PM     all      6.75      0.00      2.76      0.00      0.38     90.11
09:11:18 PM     all     13.82      0.00      4.65      0.00      0.38     81.14
09:11:19 PM     all     23.75      0.00      6.79      0.00      0.43     69.03
09:11:20 PM     all     32.60      0.00     10.22      0.00      0.47     56.72
09:11:21 PM     all     27.06      0.00      8.30      0.00      0.47     64.17
09:11:22 PM     all     15.42      0.00      5.30      0.00      0.39     78.89
09:11:23 PM     all     18.89      0.00      5.57      0.00      0.43     75.11
09:11:24 PM     all     18.50      0.00      5.89      0.00      0.39     75.22
