Linux 3.10.0-327.13.1.el7.x86_64 (ip-192-168-1-252.us-west-2.compute.internal) 	04/22/2016 	_x86_64_	(32 CPU)

01:11:50 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:11:51 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:11:52 AM     all     27.17      0.00      5.24      0.00      0.00     67.59
01:11:53 AM     all     68.49      0.00     15.13      0.00      0.34     16.03
01:11:54 AM     all     74.28      0.00     19.41      0.00      0.17      6.15
01:11:55 AM     all     68.78      0.00     22.49      0.00      0.28      8.45
01:11:56 AM     all     10.64      0.00      5.05      0.00      0.34     83.97
01:11:57 AM     all      0.76      0.00      1.71      0.00      0.34     97.18
01:11:58 AM     all      0.65      0.00      1.46      0.00      0.34     97.55
01:11:59 AM     all      0.61      0.00      1.53      0.00      0.34     97.51
01:12:00 AM     all      0.80      0.00      1.83      0.00      0.34     97.03
01:12:01 AM     all      0.65      0.00      1.72      0.00      0.38     97.25
01:12:02 AM     all      0.69      0.00      1.80      0.00      0.31     97.21
01:12:03 AM     all      0.76      0.00      1.91      0.00      0.38     96.95
01:12:04 AM     all      0.69      0.00      1.72      0.00      0.34     97.24
01:12:05 AM     all      0.61      0.00      1.57      0.00      0.34     97.47
01:12:06 AM     all      0.65      0.00      1.61      0.00      0.35     97.39
01:12:07 AM     all      0.69      0.00      1.69      0.00      0.34     97.28
01:12:08 AM     all      0.65      0.00      1.79      0.00      0.34     97.21
01:12:09 AM     all      0.72      0.00      1.64      0.00      0.34     97.29
01:12:10 AM     all      0.61      0.00      2.02      0.00      0.38     96.99
01:12:11 AM     all      0.76      0.00      1.76      0.00      0.34     97.14
01:12:12 AM     all      0.72      0.00      1.79      0.00      0.34     97.14
01:12:13 AM     all      0.76      0.00      2.02      0.00      0.30     96.92
01:12:14 AM     all      0.65      0.00      1.76      0.00      0.38     97.21
01:12:15 AM     all      0.73      0.00      1.65      0.00      0.34     97.28
01:12:16 AM     all      0.69      0.00      1.72      0.00      0.34     97.25
01:12:17 AM     all      0.69      0.00      1.68      0.00      0.34     97.29
01:12:18 AM     all      0.65      0.00      1.46      0.00      0.35     97.55
01:12:19 AM     all      0.61      0.00      1.73      0.00      0.35     97.32
01:12:20 AM     all      0.80      0.00      1.53      0.00      0.34     97.32
01:12:21 AM     all      0.73      0.00      1.49      0.00      0.34     97.44
01:12:22 AM     all      0.61      0.00      1.46      0.00      0.34     97.59
01:12:23 AM     all      0.69      0.00      1.69      0.00      0.34     97.28
