Linux 3.10.0-327.13.1.el7.x86_64 (ip-192-168-1-252.us-west-2.compute.internal) 	04/21/2016 	_x86_64_	(32 CPU)

11:51:14 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:51:15 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
11:51:16 PM     all     38.80      0.00      7.43      0.00      0.06     53.70
11:51:17 PM     all     59.45      0.00     14.00      0.00      0.39     26.17
11:51:18 PM     all     70.05      0.00     20.00      0.00      0.28      9.67
11:51:19 PM     all     18.63      0.00      6.62      0.00      0.28     74.47
11:51:20 PM     all      0.07      0.00      0.64      0.00      0.32     98.97
11:51:21 PM     all      0.11      0.00      0.68      0.00      0.32     98.89
11:51:22 PM     all      0.07      0.00      0.68      0.00      0.32     98.93
11:51:23 PM     all      6.44      0.00      2.77      0.00      0.28     90.50
11:51:24 PM     all     18.03      0.00      6.53      0.00      0.32     75.12
11:51:25 PM     all      0.11      0.00      0.89      0.00      0.29     98.71
11:51:26 PM     all      0.11      0.00      1.00      0.00      0.29     98.61
11:51:27 PM     all      0.11      0.00      0.93      0.00      0.32     98.64
11:51:28 PM     all      0.11      0.00      0.89      0.00      0.29     98.71
11:51:29 PM     all      0.11      0.00      1.03      0.00      0.29     98.57
11:51:30 PM     all      0.11      0.00      0.86      0.00      0.32     98.71
11:51:31 PM     all      0.11      0.00      0.86      0.00      0.29     98.75
11:51:32 PM     all      0.11      0.00      0.89      0.00      0.25     98.75
11:51:33 PM     all      0.11      0.00      1.00      0.00      0.32     98.57
11:51:34 PM     all      0.14      0.00      0.93      0.00      0.25     98.68
11:51:35 PM     all      0.11      0.00      0.82      0.00      0.29     98.79
11:51:36 PM     all      0.14      0.00      0.89      0.00      0.32     98.65
11:51:37 PM     all      0.14      0.00      0.89      0.00      0.29     98.68
11:51:38 PM     all      0.14      0.00      1.00      0.00      0.29     98.57
11:51:39 PM     all      0.11      0.00      0.96      0.00      0.29     98.64
11:51:40 PM     all      0.11      0.00      0.93      0.00      0.32     98.64
11:51:41 PM     all      0.18      0.00      0.93      0.00      0.29     98.61
11:51:42 PM     all      0.11      0.00      0.96      0.00      0.29     98.64
11:51:43 PM     all      0.11      0.00      0.96      0.00      0.25     98.68
11:51:44 PM     all      0.11      0.00      1.00      0.00      0.32     98.58
11:51:45 PM     all      0.14      0.00      1.10      0.00      0.32     98.43
11:51:46 PM     all      0.11      0.00      0.93      0.00      0.29     98.68
11:51:47 PM     all      0.25      0.00      0.93      0.00      0.29     98.54
11:51:48 PM     all      0.82      0.00      1.07      0.00      0.29     97.83
11:51:49 PM     all      0.14      0.00      1.03      0.00      0.29     98.54
11:51:50 PM     all      0.11      0.00      1.11      0.00      0.29     98.50
11:51:51 PM     all      1.00      0.00      1.53      0.00      0.32     97.15
11:51:52 PM     all      0.96      0.00      1.28      0.00      0.29     97.47
11:51:53 PM     all      1.75      0.00      1.35      0.00      0.32     96.58
11:51:54 PM     all      3.35      0.00      1.46      0.00      0.32     94.86
11:51:55 PM     all      7.78      0.00      1.86      0.00      0.32     90.04
11:51:56 PM     all      7.28      0.00      1.90      0.00      0.29     90.53
11:51:57 PM     all      6.12      0.00      2.03      0.00      0.32     91.53
11:51:58 PM     all     11.78      0.00      3.53      0.00      0.32     84.37
11:51:59 PM     all     21.91      0.00      5.46      0.00      0.36     72.27
11:52:00 PM     all     26.01      0.00      6.26      0.00      0.40     67.33
11:52:01 PM     all     13.65      0.00      3.87      0.00      0.36     82.13
11:52:02 PM     all     23.56      0.00      6.54      0.00      0.40     69.50
11:52:03 PM     all     12.35      0.00      2.71      0.00      0.32     84.62
11:52:04 PM     all      7.37      0.00      2.07      0.00      0.32     90.24
11:52:05 PM     all      5.09      0.00      2.14      0.00      0.28     92.49
11:52:06 PM     all      1.00      0.00      1.21      0.00      0.32     97.47
11:52:07 PM     all      2.21      0.00      1.39      0.00      0.28     96.12
11:52:08 PM     all      0.89      0.00      1.28      0.00      0.29     97.54
11:52:09 PM     all      2.88      0.00      1.63      0.00      0.32     95.17
11:52:10 PM     all      3.42      0.00      1.78      0.00      0.28     94.52
11:52:11 PM     all      5.16      0.00      1.92      0.00      0.32     92.60
11:52:12 PM     all      3.03      0.00      1.53      0.00      0.29     95.15
11:52:13 PM     all      1.31      0.00      1.88      0.00      0.32     96.49
11:52:14 PM     all      1.46      0.00      1.25      0.00      0.29     97.01
11:52:15 PM     all      1.21      0.00      1.25      0.00      0.32     97.22
11:52:16 PM     all      0.14      0.00      1.24      0.00      0.28     98.33
11:52:17 PM     all      0.18      0.00      1.17      0.00      0.28     98.37
11:52:18 PM     all      0.18      0.00      1.52      0.00      0.28     98.02
11:52:19 PM     all      0.18      0.00      1.42      0.00      0.28     98.12
11:52:20 PM     all      0.18      0.00      1.07      0.00      0.28     98.47
11:52:21 PM     all      0.96      0.00      1.31      0.00      0.28     97.44
11:52:22 PM     all      0.14      0.00      1.28      0.00      0.28     98.30
11:52:23 PM     all      0.21      0.00      1.31      0.00      0.28     98.19
11:52:24 PM     all      0.18      0.00      1.21      0.00      0.28     98.33
11:52:25 PM     all      0.14      0.00      1.21      0.00      0.28     98.37
11:52:26 PM     all      1.35      0.00      1.53      0.00      0.28     96.84
11:52:27 PM     all      0.60      0.00      1.24      0.00      0.28     97.87
11:52:28 PM     all      0.89      0.00      1.63      0.00      0.28     97.19
11:52:29 PM     all      0.14      0.00      1.45      0.00      0.28     98.12
11:52:30 PM     all      0.11      0.00      1.24      0.00      0.28     98.37
11:52:31 PM     all      0.99      0.00      1.38      0.00      0.28     97.34
11:52:32 PM     all      0.18      0.00      1.31      0.00      0.28     98.22
11:52:33 PM     all      0.78      0.00      1.42      0.00      0.28     97.52
11:52:34 PM     all      0.32      0.00      1.28      0.00      0.29     98.11
11:52:35 PM     all      0.18      0.00      1.52      0.00      0.28     98.02
11:52:36 PM     all      1.06      0.00      1.49      0.00      0.32     97.13
11:52:37 PM     all      1.63      0.00      1.84      0.00      0.25     96.29
11:52:38 PM     all      4.12      0.00      1.99      0.00      0.28     93.61
11:52:39 PM     all      7.37      0.00      2.00      0.00      0.32     90.30
11:52:40 PM     all      5.87      0.00      2.41      0.00      0.28     91.44
11:52:41 PM     all      7.24      0.00      2.97      0.00      0.28     89.51
11:52:42 PM     all     10.29      0.00      3.35      0.00      0.28     86.08
11:52:43 PM     all     12.27      0.00      3.22      0.00      0.32     84.19
11:52:44 PM     all     11.80      0.00      3.08      0.00      0.32     84.80
11:52:45 PM     all     13.13      0.00      3.63      0.00      0.36     82.89
11:52:46 PM     all     14.03      0.00      3.46      0.00      0.29     82.22
11:52:47 PM     all     16.53      0.00      3.69      0.00      0.36     79.42
11:52:48 PM     all      4.29      0.00      2.23      0.00      0.32     93.16
11:52:49 PM     all      8.74      0.00      3.04      0.00      0.28     87.93
11:52:50 PM     all      5.17      0.00      2.48      0.00      0.28     92.07
