Linux 3.10.0-327.13.1.el7.x86_64 (ip-192-168-1-252.us-west-2.compute.internal) 	04/21/2016 	_x86_64_	(32 CPU)

11:58:27 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:58:28 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:58:29 PM     all     33.08      0.00      1.96      0.00      0.03     64.92
11:58:30 PM     all     95.72      0.00      4.15      0.00      0.00      0.12
11:58:31 PM     all     95.40      0.00      4.56      0.00      0.00      0.03
11:58:32 PM     all     94.17      0.00      5.59      0.00      0.00      0.25
11:58:33 PM     all     93.77      0.00      6.16      0.00      0.00      0.06
11:58:34 PM     all     92.32      0.00      7.55      0.00      0.00      0.13
11:58:35 PM     all     91.78      0.00      8.09      0.00      0.03      0.09
11:58:36 PM     all     90.94      0.00      8.77      0.00      0.00      0.28
11:58:37 PM     all     87.59      0.00     11.52      0.00      0.03      0.86
11:58:38 PM     all     73.57      0.00     12.77      0.00      0.13     13.53
11:58:39 PM     all      5.13      0.00      5.23      0.00      0.21     89.43
11:58:40 PM     all      2.82      0.00      4.24      0.00      0.21     92.73
11:58:41 PM     all      3.05      0.00      4.14      0.00      0.18     92.64
11:58:42 PM     all      2.92      0.00      4.44      0.00      0.21     92.43
11:58:43 PM     all      3.06      0.00      4.22      0.00      0.18     92.54
11:58:44 PM     all      2.89      0.00      4.02      0.00      0.21     92.88
11:58:45 PM     all      2.84      0.00      4.11      0.00      0.21     92.84
11:58:46 PM     all      2.92      0.00      4.22      0.00      0.21     92.64
11:58:47 PM     all      3.09      0.00      4.25      0.00      0.18     92.49
11:58:48 PM     all      3.12      0.00      4.07      0.00      0.21     92.59
11:58:49 PM     all      3.00      0.00      4.27      0.00      0.21     92.52
11:58:50 PM     all      3.08      0.00      3.88      0.00      0.17     92.87
11:58:51 PM     all      2.96      0.00      4.19      0.00      0.21     92.64
11:58:52 PM     all      3.19      0.00      4.31      0.00      0.18     92.33
11:58:53 PM     all      2.96      0.00      4.44      0.00      0.21     92.39
11:58:54 PM     all      3.26      0.00      4.44      0.00      0.17     92.12
11:58:55 PM     all      3.15      0.00      4.77      0.00      0.21     91.87
11:58:56 PM     all      3.23      0.00      4.14      0.00      0.21     92.43
11:58:57 PM     all      5.16      0.00      4.43      0.00      0.17     90.24
11:58:58 PM     all      3.40      0.00      4.31      0.00      0.17     92.12
11:58:59 PM     all      3.39      0.00      4.20      0.00      0.17     92.24
11:59:00 PM     all      3.59      0.00      4.08      0.00      0.21     92.11
11:59:01 PM     all      6.92      0.00      4.78      0.00      0.21     88.09
11:59:02 PM     all      3.30      0.00      4.58      0.00      0.21     91.90
11:59:03 PM     all      5.04      0.00      4.52      0.00      0.17     90.26
11:59:04 PM     all      6.26      0.00      4.75      0.00      0.17     88.82
11:59:05 PM     all      5.45      0.00      4.82      0.00      0.17     89.56
11:59:06 PM     all     16.95      0.00      5.80      0.00      0.25     77.00
11:59:07 PM     all     18.67      0.00      5.72      0.00      0.21     75.40
11:59:08 PM     all     21.87      0.00      6.33      0.00      0.21     71.59
11:59:09 PM     all     10.81      0.00      5.23      0.00      0.17     83.78
11:59:10 PM     all     16.20      0.00      5.67      0.00      0.21     77.92
11:59:11 PM     all     23.96      0.00      7.17      0.00      0.17     68.70
11:59:12 PM     all     17.24      0.00      6.73      0.00      0.21     75.82
11:59:13 PM     all     17.22      0.00      5.90      0.00      0.21     76.67
11:59:14 PM     all     20.15      0.00      6.77      0.00      0.21     72.87
11:59:15 PM     all     32.79      0.00      8.06      0.00      0.21     58.94
11:59:16 PM     all     25.63      0.00      7.04      0.00      0.14     67.19
11:59:17 PM     all     16.63      0.00      6.51      0.00      0.21     76.65
11:59:18 PM     all     14.04      0.00      6.06      0.00      0.17     79.72
11:59:19 PM     all     30.18      0.00      8.41      0.00      0.25     61.16
11:59:20 PM     all     52.18      0.00      9.87      0.00      0.21     37.74
11:59:21 PM     all     38.75      0.00      8.64      0.00      0.28     52.33
11:59:22 PM     all     36.57      0.00      8.27      0.00      0.17     54.98
11:59:23 PM     all     29.56      0.00      7.54      0.00      0.21     62.70
11:59:24 PM     all     20.76      0.00      6.84      0.00      0.21     72.19
11:59:25 PM     all     17.69      0.00      6.66      0.00      0.25     75.40
11:59:26 PM     all     17.14      0.00      6.19      0.00      0.17     76.50
11:59:27 PM     all     16.28      0.00      6.44      0.00      0.21     77.07
11:59:28 PM     all     20.11      0.00      7.78      0.00      0.17     71.94
11:59:29 PM     all      7.10      0.00      5.45      0.00      0.17     87.28
11:59:30 PM     all     17.82      0.00      6.39      0.00      0.14     75.65
11:59:31 PM     all      8.41      0.00      6.07      0.00      0.17     85.34
11:59:32 PM     all      3.72      0.00      5.19      0.00      0.17     90.92
11:59:33 PM     all      3.86      0.00      5.47      0.00      0.17     90.50
11:59:34 PM     all      5.12      0.00      5.19      0.00      0.14     89.56
11:59:35 PM     all      6.36      0.00      5.05      0.00      0.14     88.45
11:59:36 PM     all      3.80      0.00      5.17      0.00      0.17     90.86
11:59:37 PM     all      6.63      0.00      5.61      0.00      0.21     87.55
11:59:38 PM     all     12.83      0.00      6.07      0.00      0.17     80.93
11:59:39 PM     all      7.88      0.00      6.07      0.00      0.17     85.88
11:59:40 PM     all      8.95      0.00      5.57      0.00      0.14     85.35
11:59:41 PM     all      5.86      0.00      5.72      0.00      0.17     88.24
11:59:42 PM     all      5.47      0.00      5.67      0.00      0.17     88.69
11:59:43 PM     all     14.51      0.00      5.66      0.00      0.17     79.65
