Linux 3.10.0-327.13.1.el7.x86_64 (ip-192-168-1-252.us-west-2.compute.internal) 	04/21/2016 	_x86_64_	(32 CPU)

09:46:55 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
09:46:56 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:46:57 PM     all     30.25      0.00      1.82      0.00      0.03     67.90
09:46:58 PM     all     95.56      0.00      4.19      0.00      0.00      0.25
09:46:59 PM     all     95.47      0.00      4.50      0.00      0.00      0.03
09:47:00 PM     all     94.16      0.00      5.68      0.00      0.00      0.16
09:47:01 PM     all     94.26      0.00      5.71      0.00      0.00      0.03
09:47:02 PM     all     93.00      0.00      6.97      0.00      0.00      0.03
09:47:03 PM     all     91.56      0.00      8.13      0.00      0.03      0.28
09:47:04 PM     all     91.65      0.00      8.29      0.00      0.00      0.06
09:47:05 PM     all     86.82      0.00     11.96      0.00      0.03      1.19
09:47:06 PM     all     77.40      0.00     12.29      0.00      0.13     10.18
09:47:07 PM     all      2.35      0.00      3.90      0.00      0.25     93.49
09:47:08 PM     all      1.97      0.00      3.51      0.00      0.26     94.27
09:47:09 PM     all      2.16      0.00      3.26      0.00      0.26     94.33
09:47:10 PM     all      1.87      0.00      3.01      0.00      0.26     94.87
09:47:11 PM     all      1.79      0.00      3.36      0.00      0.26     94.59
09:47:12 PM     all      1.87      0.00      3.41      0.00      0.29     94.43
09:47:13 PM     all      2.11      0.00      3.42      0.00      0.25     94.21
09:47:14 PM     all      1.87      0.00      3.30      0.00      0.29     94.53
09:47:15 PM     all      2.08      0.00      3.47      0.00      0.26     94.20
09:47:16 PM     all      2.11      0.00      3.53      0.00      0.26     94.10
09:47:17 PM     all      2.14      0.00      3.81      0.00      0.25     93.80
09:47:18 PM     all      2.17      0.00      3.83      0.00      0.25     93.74
09:47:19 PM     all      2.21      0.00      3.80      0.00      0.29     93.70
09:47:20 PM     all      2.25      0.00      3.92      0.00      0.22     93.61
09:47:21 PM     all      1.94      0.00      3.73      0.00      0.29     94.05
09:47:22 PM     all      1.94      0.00      3.44      0.00      0.29     94.33
09:47:23 PM     all      2.00      0.00      3.64      0.00      0.25     94.10
09:47:24 PM     all      2.24      0.00      4.04      0.00      0.25     93.47
09:47:25 PM     all      2.31      0.00      4.12      0.00      0.25     93.31
09:47:26 PM     all      2.31      0.00      3.42      0.00      0.25     94.02
09:47:27 PM     all      2.20      0.00      3.37      0.00      0.29     94.13
09:47:28 PM     all      7.69      0.00      5.18      0.00      0.25     86.88
09:47:29 PM     all     15.82      0.00      6.12      0.00      0.29     77.76
09:47:30 PM     all      9.09      0.00      5.05      0.00      0.29     85.56
09:47:31 PM     all     18.25      0.00      5.17      0.00      0.29     76.29
09:47:32 PM     all     24.52      0.00      6.57      0.00      0.33     68.58
09:47:33 PM     all     29.39      0.00      7.16      0.00      0.33     63.12
09:47:34 PM     all     18.92      0.00      5.55      0.00      0.25     75.28
09:47:35 PM     all     11.58      0.00      5.41      0.00      0.29     82.72
09:47:36 PM     all     10.78      0.00      5.01      0.00      0.25     83.95
09:47:37 PM     all      5.60      0.00      4.37      0.00      0.25     89.78
09:47:38 PM     all      8.65      0.00      4.90      0.00      0.29     86.16
09:47:39 PM     all      4.21      0.00      4.17      0.00      0.22     91.41
09:47:40 PM     all      9.85      0.00      5.20      0.00      0.29     84.66
