Linux 3.10.0-327.13.1.el7.x86_64 (ip-192-168-1-252.us-west-2.compute.internal) 	04/21/2016 	_x86_64_	(32 CPU)

07:05:29 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
07:05:30 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:05:31 PM     all     23.67      0.00      3.89      0.00      0.10     72.35
07:05:32 PM     all      0.37      0.00      0.99      0.00      0.51     98.14
07:05:33 PM     all      0.48      0.00      1.17      0.00      0.51     97.83
07:05:34 PM     all      0.59      0.00      1.65      0.00      0.55     97.21
07:05:35 PM     all      0.51      0.00      1.43      0.00      0.51     97.54
07:05:36 PM     all      0.40      0.00      1.17      0.00      0.55     97.88
07:05:37 PM     all      0.51      0.00      1.06      0.00      0.51     97.91
07:05:38 PM     all      0.37      0.00      1.03      0.00      0.55     98.05
07:05:39 PM     all      0.37      0.00      1.29      0.00      0.55     97.79
07:05:40 PM     all      0.44      0.00      1.25      0.00      0.51     97.80
07:05:41 PM     all      0.48      0.00      1.59      0.00      0.59     97.34
07:05:42 PM     all      0.48      0.00      1.78      0.00      0.52     97.23
07:05:43 PM     all      0.44      0.00      1.51      0.00      0.55     97.50
07:05:44 PM     all      7.91      0.00      1.89      0.00      0.50     89.70
07:05:45 PM     all     14.50      0.00      3.42      0.00      0.46     81.62
07:05:46 PM     all      0.62      0.00      1.36      0.00      0.51     97.51
07:05:47 PM     all      1.25      0.00      1.47      0.00      0.51     96.78
07:05:48 PM     all      0.40      0.00      0.98      0.00      0.51     98.11
07:05:49 PM     all      0.52      0.00      1.59      0.00      0.55     97.34
07:05:50 PM     all      0.41      0.00      1.40      0.00      0.52     97.68
07:05:51 PM     all      0.48      0.00      1.17      0.00      0.55     97.80
07:05:52 PM     all      0.44      0.00      1.06      0.00      0.51     98.00
07:05:53 PM     all      0.48      0.00      1.24      0.00      0.51     97.77
07:05:54 PM     all      0.52      0.00      1.55      0.00      0.55     97.38
07:05:55 PM     all      0.48      0.00      1.70      0.00      0.52     97.30
07:05:56 PM     all      0.36      0.00      1.13      0.00      0.55     97.96
07:05:57 PM     all      2.00      0.00      1.46      0.00      0.55     95.99
07:05:58 PM     all     14.30      0.00      2.34      0.00      0.46     82.90
07:05:59 PM     all      4.89      0.00      1.67      0.00      0.47     92.97
07:06:00 PM     all      1.12      0.00      1.16      0.00      0.54     97.17
07:06:01 PM     all      0.37      0.00      0.95      0.00      0.51     98.17
07:06:02 PM     all      0.51      0.00      1.02      0.00      0.51     97.95
07:06:03 PM     all      0.40      0.00      1.14      0.00      0.55     97.90
07:06:04 PM     all      0.40      0.00      1.05      0.00      0.51     98.04
07:06:05 PM     all      0.44      0.00      1.06      0.00      0.55     97.96
07:06:06 PM     all      0.37      0.00      1.14      0.00      0.51     97.98
07:06:07 PM     all      0.40      0.00      1.17      0.00      0.55     97.87
07:06:08 PM     all      0.29      0.00      0.80      0.00      0.51     98.40
07:06:09 PM     all      0.33      0.00      0.87      0.00      0.51     98.29
07:06:10 PM     all      0.48      0.00      1.14      0.00      0.52     97.87
07:06:11 PM     all      5.47      0.00      1.56      0.00      0.58     92.40
07:06:12 PM     all     12.33      0.00      2.28      0.00      0.46     84.93
07:06:13 PM     all      3.38      0.00      1.49      0.00      0.51     94.62
07:06:14 PM     all      1.02      0.00      1.24      0.00      0.51     97.22
07:06:15 PM     all      0.48      0.00      1.32      0.00      0.51     97.69
07:06:16 PM     all      0.33      0.00      0.88      0.00      0.55     98.25
07:06:17 PM     all      0.44      0.00      1.21      0.00      0.51     97.83
07:06:18 PM     all      0.44      0.00      1.33      0.00      0.55     97.68
07:06:19 PM     all      0.55      0.00      1.66      0.00      0.55     97.24
07:06:20 PM     all      0.55      0.00      1.71      0.00      0.51     97.23
07:06:21 PM     all      0.37      0.00      1.02      0.00      0.51     98.10
07:06:22 PM     all      0.44      0.00      1.43      0.00      0.55     97.57
07:06:23 PM     all      0.36      0.00      0.98      0.00      0.51     98.15
07:06:24 PM     all      3.57      0.00      1.23      0.00      0.51     94.70
07:06:25 PM     all      8.44      0.00      2.08      0.00      0.50     88.97
07:06:26 PM     all      8.23      0.00      1.99      0.00      0.51     89.27
07:06:27 PM     all      1.32      0.00      1.32      0.00      0.51     96.85
07:06:28 PM     all      0.29      0.00      0.73      0.00      0.51     98.47
07:06:29 PM     all      0.44      0.00      1.25      0.00      0.55     97.76
07:06:30 PM     all      0.48      0.00      1.03      0.00      0.52     97.98
07:06:31 PM     all      1.21      0.00      1.14      0.00      0.55     97.10
07:06:32 PM     all      0.33      0.00      0.84      0.00      0.51     98.33
07:06:33 PM     all      0.44      0.00      1.21      0.00      0.51     97.84
07:06:34 PM     all      0.40      0.00      1.17      0.00      0.55     97.88
07:06:35 PM     all      0.44      0.00      1.21      0.00      0.51     97.84
07:06:36 PM     all      0.40      0.00      0.91      0.00      0.55     98.14
07:06:37 PM     all      0.62      0.00      1.06      0.00      0.51     97.81
07:06:38 PM     all      4.56      0.00      1.74      0.00      0.51     93.19
07:06:39 PM     all     13.19      0.00      2.50      0.00      0.50     83.80
07:06:40 PM     all      2.71      0.00      0.94      0.00      0.51     95.84
07:06:41 PM     all      1.16      0.00      0.98      0.00      0.47     97.38
07:06:42 PM     all      0.37      0.00      0.84      0.00      0.55     98.25
07:06:43 PM     all      0.36      0.00      0.99      0.00      0.55     98.10
07:06:44 PM     all      0.65      0.00      1.05      0.00      0.51     97.79
07:06:45 PM     all      1.02      0.00      1.20      0.00      0.51     97.26
07:06:46 PM     all      0.48      0.00      1.32      0.00      0.55     97.66
07:06:47 PM     all      0.40      0.00      1.14      0.00      0.51     97.95
07:06:48 PM     all      0.36      0.00      0.91      0.00      0.54     98.18
07:06:49 PM     all      0.40      0.00      1.03      0.00      0.51     98.06
07:06:50 PM     all      0.40      0.00      1.21      0.00      0.55     97.84
07:06:51 PM     all      0.84      0.00      1.20      0.00      0.51     97.45
07:06:52 PM     all      7.00      0.00      1.51      0.00      0.50     90.99
07:06:53 PM     all     12.63      0.00      2.22      0.00      0.46     84.69
07:06:54 PM     all      1.24      0.00      0.98      0.00      0.51     97.27
07:06:55 PM     all      0.36      0.00      0.73      0.00      0.51     98.40
07:06:56 PM     all      0.22      0.00      0.62      0.00      0.51     98.66
07:06:57 PM     all      0.40      0.00      0.73      0.00      0.55     98.33
07:06:58 PM     all      1.27      0.00      1.01      0.00      0.51     97.21
07:06:59 PM     all      0.37      0.00      1.06      0.00      0.55     98.03
