Linux 3.10.0-327.13.1.el7.x86_64 (ip-192-168-1-252.us-west-2.compute.internal) 	04/19/2016 	_x86_64_	(32 CPU)

06:20:11 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:20:12 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
06:20:13 AM     all     23.76      0.00      4.24      0.00      0.10     71.90
06:20:14 AM     all      0.29      0.00      0.47      0.00      0.50     98.74
06:20:15 AM     all      0.25      0.00      0.43      0.00      0.47     98.84
06:20:16 AM     all      0.25      0.00      0.51      0.00      0.54     98.70
06:20:17 AM     all      0.29      0.00      0.50      0.00      0.54     98.67
06:20:18 AM     all      0.18      0.00      0.43      0.00      0.50     98.89
06:20:19 AM     all      0.18      0.00      0.43      0.00      0.54     98.85
06:20:20 AM     all      0.29      0.00      0.43      0.00      0.51     98.77
06:20:21 AM     all      0.22      0.00      0.50      0.00      0.50     98.77
06:20:22 AM     all      0.18      0.00      0.39      0.00      0.50     98.92
06:20:23 AM     all      0.22      0.00      0.51      0.00      0.54     98.74
06:20:24 AM     all      0.25      0.00      0.36      0.00      0.54     98.84
06:20:25 AM     all      0.25      0.00      0.47      0.00      0.51     98.77
06:20:26 AM     all      5.14      0.00      1.10      0.00      0.57     93.19
06:20:27 AM     all     18.10      0.00      3.35      0.00      0.35     78.21
06:20:28 AM     all      0.22      0.00      0.36      0.00      0.47     98.95
06:20:29 AM     all      0.18      0.00      0.40      0.00      0.54     98.88
06:20:30 AM     all      0.18      0.00      0.32      0.00      0.54     98.96
06:20:31 AM     all      0.22      0.00      0.51      0.00      0.51     98.77
06:20:32 AM     all      0.14      0.00      0.40      0.00      0.47     98.99
06:20:33 AM     all      0.25      0.00      0.36      0.00      0.54     98.84
06:20:34 AM     all      0.22      0.00      0.40      0.00      0.54     98.85
06:20:35 AM     all      0.18      0.00      0.32      0.00      0.50     98.99
06:20:36 AM     all      0.18      0.00      0.54      0.00      0.54     98.74
06:20:37 AM     all      0.18      0.00      0.40      0.00      0.54     98.88
06:20:38 AM     all      0.22      0.00      0.29      0.00      0.50     98.99
06:20:39 AM     all      1.90      0.00      0.75      0.00      0.57     96.77
06:20:40 AM     all     19.85      0.00      3.43      0.00      0.42     76.30
06:20:41 AM     all      0.36      0.00      0.54      0.00      0.50     98.59
06:20:42 AM     all      0.18      0.00      0.40      0.00      0.50     98.92
06:20:43 AM     all      0.22      0.00      0.36      0.00      0.47     98.95
06:20:44 AM     all      0.22      0.00      0.47      0.00      0.54     98.78
06:20:45 AM     all      0.22      0.00      0.50      0.00      0.58     98.70
06:20:46 AM     all      0.18      0.00      0.36      0.00      0.50     98.96
06:20:47 AM     all      0.22      0.00      0.50      0.00      0.50     98.77
06:20:48 AM     all      0.18      0.00      0.51      0.00      0.51     98.81
06:20:49 AM     all      0.22      0.00      0.47      0.00      0.54     98.77
06:20:50 AM     all      0.18      0.00      0.29      0.00      0.50     99.03
06:20:51 AM     all      0.25      0.00      0.40      0.00      0.54     98.81
06:20:52 AM     all      1.26      0.00      0.65      0.00      0.54     97.56
06:20:53 AM     all      7.89      0.00      1.52      0.00      0.50     90.10
06:20:54 AM     all     11.90      0.00      2.15      0.00      0.42     85.53
06:20:55 AM     all      0.32      0.00      0.43      0.00      0.47     98.78
06:20:56 AM     all      0.18      0.00      0.43      0.00      0.54     98.85
06:20:57 AM     all      0.18      0.00      0.40      0.00      0.50     98.92
06:20:58 AM     all      0.18      0.00      0.32      0.00      0.54     98.96
06:20:59 AM     all      0.18      0.00      0.40      0.00      0.50     98.92
06:21:00 AM     all      0.18      0.00      0.36      0.00      0.54     98.92
06:21:01 AM     all      0.22      0.00      0.36      0.00      0.54     98.88
06:21:02 AM     all      0.22      0.00      0.36      0.00      0.50     98.92
06:21:03 AM     all      0.22      0.00      0.43      0.00      0.54     98.81
06:21:04 AM     all      0.18      0.00      0.43      0.00      0.51     98.88
06:21:05 AM     all      0.97      0.00      0.61      0.00      0.54     97.88
06:21:06 AM     all      3.91      0.00      0.78      0.00      0.53     94.77
06:21:07 AM     all     12.77      0.00      2.01      0.00      0.46     84.76
06:21:08 AM     all      3.59      0.00      0.90      0.00      0.43     95.09
06:21:09 AM     all      0.25      0.00      0.47      0.00      0.54     98.74
06:21:10 AM     all      0.18      0.00      0.29      0.00      0.50     99.03
06:21:11 AM     all      0.25      0.00      0.43      0.00      0.54     98.77
06:21:12 AM     all      0.22      0.00      0.43      0.00      0.51     98.84
