Linux 3.10.0-327.13.1.el7.x86_64 (ip-192-168-1-252.us-west-2.compute.internal) 	04/22/2016 	_x86_64_	(32 CPU)

12:35:30 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:35:31 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
12:35:32 AM     all     41.42      0.00      7.77      0.00      0.06     50.74
12:35:33 AM     all     61.26      0.00     14.82      0.00      0.39     23.54
12:35:34 AM     all     70.83      0.00     22.26      0.00      0.17      6.75
12:35:35 AM     all     33.63      0.00     12.49      0.00      0.17     53.71
12:35:36 AM     all      0.63      0.00      3.16      0.00      0.10     96.11
12:35:37 AM     all      0.53      0.00      2.56      0.00      0.10     96.80
12:35:38 AM     all      0.50      0.00      2.52      0.00      0.10     96.88
12:35:39 AM     all      0.53      0.00      2.88      0.00      0.10     96.49
12:35:40 AM     all      0.56      0.00      2.62      0.00      0.10     96.72
12:35:41 AM     all      0.53      0.00      2.71      0.00      0.10     96.66
12:35:42 AM     all      0.56      0.00      2.72      0.00      0.10     96.62
12:35:43 AM     all      0.59      0.00      2.76      0.00      0.10     96.55
12:35:44 AM     all      0.53      0.00      2.47      0.00      0.10     96.90
12:35:45 AM     all      0.50      0.00      2.55      0.00      0.07     96.89
12:35:46 AM     all      0.53      0.00      2.92      0.00      0.10     96.45
12:35:47 AM     all      0.62      0.00      2.79      0.00      0.10     96.48
12:35:48 AM     all      0.59      0.00      2.77      0.00      0.10     96.54
12:35:49 AM     all      0.59      0.00      2.67      0.00      0.10     96.64
12:35:50 AM     all      0.62      0.00      3.19      0.00      0.10     96.09
12:35:51 AM     all      0.66      0.00      3.31      0.00      0.07     95.97
12:35:52 AM     all      0.66      0.00      3.28      0.00      0.07     95.99
12:35:53 AM     all      1.81      0.00      3.35      0.00      0.10     94.75
12:35:54 AM     all      0.95      0.00      3.32      0.00      0.10     95.62
12:35:55 AM     all      0.75      0.00      3.50      0.00      0.07     95.68
12:35:56 AM     all      2.80      0.00      2.96      0.00      0.10     94.14
12:35:57 AM     all      1.38      0.00      3.12      0.00      0.07     95.43
12:35:58 AM     all      1.48      0.00      3.51      0.00      0.10     94.91
12:35:59 AM     all      2.50      0.00      3.71      0.00      0.10     93.69
12:36:00 AM     all      2.79      0.00      3.61      0.00      0.10     93.50
12:36:01 AM     all      2.72      0.00      3.96      0.00      0.07     93.25
12:36:02 AM     all      5.38      0.00      4.33      0.00      0.10     90.19
12:36:03 AM     all      2.26      0.00      4.35      0.00      0.07     93.32
12:36:04 AM     all      2.89      0.00      3.64      0.00      0.10     93.37
12:36:05 AM     all      1.44      0.00      3.95      0.00      0.07     94.54
12:36:06 AM     all      2.84      0.00      4.34      0.00      0.07     92.76
12:36:07 AM     all      3.81      0.00      4.59      0.00      0.07     91.54
12:36:08 AM     all      2.97      0.00      4.47      0.00      0.07     92.50
12:36:09 AM     all      3.33      0.00      4.58      0.00      0.07     92.03
12:36:10 AM     all      7.28      0.00      5.45      0.00      0.10     87.17
12:36:11 AM     all      2.70      0.00      4.69      0.00      0.07     92.55
12:36:12 AM     all      4.68      0.00      5.07      0.00      0.06     90.19
12:36:13 AM     all      8.17      0.00      5.68      0.00      0.10     86.05
12:36:14 AM     all      5.41      0.00      5.28      0.00      0.07     89.24
12:36:15 AM     all      3.51      0.00      4.59      0.00      0.07     91.83
12:36:16 AM     all      4.36      0.00      4.36      0.00      0.07     91.22
12:36:17 AM     all      4.70      0.00      4.63      0.00      0.10     90.58
12:36:18 AM     all      5.45      0.00      4.41      0.00      0.07     90.07
12:36:19 AM     all      8.71      0.00      4.36      0.00      0.10     86.83
12:36:20 AM     all      5.14      0.00      5.21      0.00      0.10     89.55
12:36:21 AM     all      6.87      0.00      5.10      0.00      0.07     87.97
12:36:22 AM     all      5.30      0.00      4.61      0.00      0.10     89.99
12:36:23 AM     all      2.94      0.00      4.18      0.00      0.07     92.82
12:36:24 AM     all      5.16      0.00      4.80      0.00      0.10     89.95
12:36:25 AM     all      5.57      0.00      5.05      0.00      0.07     89.31
