Linux 3.10.0-327.13.1.el7.x86_64 (ip-192-168-1-252.us-west-2.compute.internal) 	04/22/2016 	_x86_64_	(32 CPU)

03:23:05 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:23:06 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
03:23:07 AM     all     20.55      0.00      3.92      0.00      0.03     75.50
03:23:08 AM     all     76.35      0.00     15.63      0.00      0.16      7.85
03:23:09 AM     all     72.03      0.00     19.57      0.00      0.24      8.16
03:23:10 AM     all     72.69      0.00     21.39      0.00      0.17      5.76
03:23:11 AM     all      3.54      0.00      3.39      0.00      0.34     92.72
03:23:12 AM     all      0.65      0.00      1.80      0.00      0.35     97.20
03:23:13 AM     all      0.72      0.00      1.91      0.00      0.34     97.03
03:23:14 AM     all      0.57      0.00      1.87      0.00      0.34     97.21
03:23:15 AM     all      0.80      0.00      2.33      0.00      0.34     96.52
03:23:16 AM     all      0.61      0.00      1.95      0.00      0.34     97.09
03:23:17 AM     all      0.73      0.00      1.87      0.00      0.34     97.06
03:23:18 AM     all      0.65      0.00      1.87      0.00      0.34     97.13
03:23:19 AM     all      0.73      0.00      1.99      0.00      0.34     96.94
03:23:20 AM     all      0.65      0.00      1.91      0.00      0.34     97.09
03:23:21 AM     all      0.61      0.00      2.03      0.00      0.34     97.01
03:23:22 AM     all      0.65      0.00      1.95      0.00      0.38     97.01
03:23:23 AM     all      0.61      0.00      1.99      0.00      0.34     97.06
03:23:24 AM     all      0.73      0.00      1.99      0.00      0.31     96.98
03:23:25 AM     all      0.58      0.00      1.92      0.00      0.35     97.16
03:23:26 AM     all      0.61      0.00      2.07      0.00      0.35     96.97
03:23:27 AM     all      0.73      0.00      1.95      0.00      0.34     96.98
03:23:28 AM     all      0.76      0.00      2.10      0.00      0.34     96.79
03:23:29 AM     all      0.61      0.00      2.21      0.00      0.38     96.80
03:23:30 AM     all      0.65      0.00      2.26      0.00      0.34     96.75
03:23:31 AM     all      0.69      0.00      2.25      0.00      0.34     96.72
03:23:32 AM     all      0.77      0.00      2.22      0.00      0.34     96.67
03:23:33 AM     all      0.73      0.00      2.14      0.00      0.34     96.79
03:23:34 AM     all      0.65      0.00      1.92      0.00      0.35     97.09
03:23:35 AM     all      0.76      0.00      2.22      0.00      0.34     96.68
03:23:36 AM     all      0.57      0.00      2.07      0.00      0.38     96.97
03:23:37 AM     all      0.73      0.00      2.18      0.00      0.31     96.79
03:23:38 AM     all      0.73      0.00      2.33      0.00      0.34     96.60
03:23:39 AM     all      0.73      0.00      2.25      0.00      0.34     96.68
03:23:40 AM     all      0.65      0.00      2.07      0.00      0.31     96.97
03:23:41 AM     all      1.60      0.00      2.33      0.00      0.38     95.68
03:23:42 AM     all      0.69      0.00      2.06      0.00      0.34     96.91
03:23:43 AM     all      1.60      0.00      2.44      0.00      0.34     95.61
03:23:44 AM     all      0.73      0.00      2.33      0.00      0.34     96.60
03:23:45 AM     all      0.80      0.00      2.06      0.00      0.34     96.80
03:23:46 AM     all      1.61      0.00      2.26      0.00      0.34     95.79
03:23:47 AM     all      1.61      0.00      2.37      0.00      0.38     95.63
03:23:48 AM     all      5.09      0.00      2.78      0.00      0.39     91.74
03:23:49 AM     all     11.09      0.00      4.00      0.00      0.39     84.52
03:23:50 AM     all     17.37      0.00      5.47      0.00      0.47     76.70
03:23:51 AM     all     29.52      0.00      9.57      0.00      0.43     60.48
03:23:52 AM     all     27.70      0.00      8.75      0.00      0.47     63.09
03:23:53 AM     all     26.80      0.00      9.30      0.00      0.51     63.40
03:23:54 AM     all     34.96      0.00     11.29      0.00      0.50     53.24
03:23:55 AM     all     25.89      0.00      8.54      0.00      0.43     65.15
03:23:56 AM     all     11.61      0.00      4.49      0.00      0.39     83.52
03:23:57 AM     all      7.80      0.00      3.32      0.00      0.39     88.49
03:23:58 AM     all      2.71      0.00      2.86      0.00      0.34     94.08
