Linux 3.10.0-327.13.1.el7.x86_64 (ip-192-168-1-252.us-west-2.compute.internal) 	04/21/2016 	_x86_64_	(32 CPU)

07:42:43 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
07:42:44 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
07:42:45 PM     all     23.91      0.00      4.31      0.00      0.13     71.66
07:42:46 PM     all      0.44      0.00      1.51      0.00      0.48     97.57
07:42:47 PM     all      0.48      0.00      1.39      0.00      0.55     97.58
07:42:48 PM     all      0.37      0.00      1.06      0.00      0.51     98.06
07:42:49 PM     all      0.44      0.00      0.84      0.00      0.55     98.18
07:42:50 PM     all      0.48      0.00      1.40      0.00      0.55     97.58
07:42:51 PM     all      0.37      0.00      1.10      0.00      0.51     98.02
07:42:52 PM     all      0.48      0.00      1.32      0.00      0.55     97.66
07:42:53 PM     all      0.33      0.00      0.76      0.00      0.51     98.40
07:42:54 PM     all      0.37      0.00      1.02      0.00      0.55     98.06
07:42:55 PM     all      0.48      0.00      1.28      0.00      0.51     97.73
07:42:56 PM     all      0.37      0.00      0.88      0.00      0.51     98.24
07:42:57 PM     all      0.29      0.00      0.76      0.00      0.54     98.41
07:42:58 PM     all      3.32      0.00      1.45      0.00      0.54     94.69
07:42:59 PM     all     16.83      0.00      3.01      0.00      0.43     79.74
07:43:00 PM     all      2.07      0.00      1.34      0.00      0.51     96.08
07:43:01 PM     all      0.40      0.00      0.69      0.00      0.51     98.40
07:43:02 PM     all      0.40      0.00      0.94      0.00      0.54     98.11
07:43:03 PM     all      0.47      0.00      1.10      0.00      0.51     97.92
07:43:04 PM     all      0.44      0.00      0.95      0.00      0.51     98.11
07:43:05 PM     all      0.33      0.00      0.87      0.00      0.54     98.26
07:43:06 PM     all      0.40      0.00      1.28      0.00      0.51     97.80
07:43:07 PM     all      0.40      0.00      1.02      0.00      0.55     98.03
07:43:08 PM     all      0.40      0.00      0.80      0.00      0.51     98.29
07:43:09 PM     all      0.29      0.00      0.98      0.00      0.54     98.19
07:43:10 PM     all      0.40      0.00      1.17      0.00      0.51     97.91
07:43:11 PM     all      2.57      0.00      1.30      0.00      0.51     95.62
07:43:12 PM     all     11.65      0.00      2.29      0.00      0.50     85.55
07:43:13 PM     all      7.62      0.00      1.50      0.00      0.47     90.41
07:43:14 PM     all      0.47      0.00      1.10      0.00      0.55     97.88
07:43:15 PM     all      0.40      0.00      1.02      0.00      0.48     98.10
07:43:16 PM     all      0.36      0.00      0.83      0.00      0.58     98.22
07:43:17 PM     all      0.29      0.00      0.83      0.00      0.51     98.37
07:43:18 PM     all      0.37      0.00      0.99      0.00      0.51     98.14
07:43:19 PM     all      0.37      0.00      1.10      0.00      0.55     97.99
07:43:20 PM     all      0.48      0.00      1.47      0.00      0.52     97.53
07:43:21 PM     all      0.36      0.00      0.95      0.00      0.55     98.14
07:43:22 PM     all      0.37      0.00      1.48      0.00      0.52     97.64
