Linux 4.4.5-15.26.amzn1.x86_64 (ip-192-168-1-134) 	04/08/2016 	_x86_64_	(32 CPU)

02:30:05 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:30:06 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
02:30:07 AM     all      0.94      0.00      0.16      0.03      0.03     98.84
02:30:08 AM     all     21.93      0.00      0.81      0.00      0.00     77.26
02:30:09 AM     all     86.02      0.00      3.17      0.00      0.03     10.78
02:30:10 AM     all      0.78      0.00      0.43      0.00      0.36     98.44
02:30:11 AM     all      0.21      0.00      0.28      0.00      0.46     99.04
02:30:12 AM     all      0.28      0.00      0.28      0.00      0.50     98.94
02:30:13 AM     all      0.35      0.00      0.35      0.00      0.50     98.80
02:30:14 AM     all      0.36      0.00      0.25      0.00      0.36     99.04
02:30:15 AM     all      0.21      0.00      0.28      0.00      0.46     99.04
02:30:16 AM     all      0.18      0.00      0.32      0.00      0.53     98.97
02:30:17 AM     all      0.28      0.00      0.32      0.00      0.46     98.94
02:30:18 AM     all      0.25      0.00      0.25      0.00      0.46     99.04
02:30:19 AM     all      0.28      0.00      0.28      0.00      0.46     98.97
02:30:20 AM     all      0.21      0.00      0.32      0.00      0.57     98.90
02:30:21 AM     all      0.21      0.00      0.21      0.00      0.43     99.15
02:30:22 AM     all      0.28      0.00      0.28      0.00      0.50     98.94
02:30:23 AM     all      0.21      0.00      0.28      0.00      0.46     99.04
02:30:24 AM     all      0.28      0.00      0.25      0.00      0.53     98.94
02:30:25 AM     all      9.62      0.00      1.12      0.00      0.56     88.71
02:30:26 AM     all     76.96      0.00      4.68      0.00      0.26     18.10
02:30:27 AM     all     10.48      0.00      0.91      0.00      0.28     88.34
02:30:28 AM     all      0.57      0.00      0.32      0.00      0.43     98.68
02:30:29 AM     all      0.28      0.00      0.32      0.00      0.46     98.94
02:30:30 AM     all      0.18      0.00      0.28      0.00      0.46     99.08
02:30:31 AM     all      0.43      0.00      0.21      0.00      0.43     98.94
02:30:32 AM     all      0.25      0.00      0.35      0.00      0.53     98.87
02:30:33 AM     all      0.25      0.00      0.35      0.00      0.43     98.97
02:30:34 AM     all      0.35      0.00      0.28      0.00      0.57     98.80
02:30:35 AM     all      0.25      0.00      0.35      0.00      0.50     98.90
02:30:36 AM     all      0.25      0.00      0.21      0.00      0.39     99.15
