Linux 4.4.5-15.26.amzn1.x86_64 (ip-192-168-1-134) 	04/07/2016 	_x86_64_	(32 CPU)

10:07:29 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
10:07:30 PM     all      0.09      0.00      0.06      0.00      0.00     99.84
10:07:31 PM     all     46.49      0.00      2.16      0.00      0.03     51.32
10:07:32 PM     all     93.96      0.00      4.48      0.00      0.00      1.57
10:07:33 PM     all     93.88      0.00      6.03      0.00      0.00      0.09
10:07:34 PM     all     94.53      0.00      5.47      0.00      0.00      0.00
10:07:35 PM     all     95.09      0.00      4.91      0.00      0.00      0.00
10:07:36 PM     all     94.72      0.00      5.28      0.00      0.00      0.00
10:07:37 PM     all     93.19      0.00      6.78      0.00      0.00      0.03
10:07:38 PM     all     92.88      0.00      7.12      0.00      0.00      0.00
10:07:39 PM     all     91.75      0.00      8.25      0.00      0.00      0.00
10:07:40 PM     all     90.06      0.00      9.94      0.00      0.00      0.00
10:07:41 PM     all     89.22      0.00     10.78      0.00      0.00      0.00
10:07:42 PM     all     87.18      0.00     12.79      0.00      0.00      0.03
10:07:43 PM     all     86.47      0.00     13.53      0.00      0.00      0.00
10:07:44 PM     all     87.34      0.00     12.63      0.00      0.00      0.03
10:07:45 PM     all     59.59      0.00     11.71      0.00      0.13     28.56
10:07:46 PM     all      1.45      0.00      7.05      0.00      0.45     91.06
10:07:47 PM     all      1.38      0.00      7.07      0.00      0.30     91.26
10:07:48 PM     all      1.00      0.00      7.05      0.00      0.48     91.46
10:07:49 PM     all      0.85      0.00      7.06      0.00      0.45     91.65
10:07:50 PM     all      0.82      0.00      7.19      0.00      0.34     91.65
10:07:51 PM     all      1.37      0.00      7.18      0.00      0.41     91.04
10:07:52 PM     all      0.78      0.00      7.28      0.00      0.37     91.57
10:07:53 PM     all      1.26      0.00      7.27      0.00      0.44     91.03
10:07:54 PM     all      0.93      0.00      7.11      0.00      0.41     91.55
10:07:55 PM     all      0.82      0.00      6.97      0.00      0.37     91.84
10:07:56 PM     all      0.86      0.00      7.02      0.00      0.37     91.75
10:07:57 PM     all      0.82      0.00      7.29      0.00      0.37     91.52
10:07:58 PM     all      0.75      0.00      6.94      0.00      0.45     91.87
10:07:59 PM     all      0.71      0.00      7.36      0.00      0.45     91.49
10:08:00 PM     all      0.93      0.00      7.18      0.00      0.45     91.44
10:08:01 PM     all      0.78      0.00      7.30      0.00      0.34     91.58
10:08:02 PM     all      1.08      0.00      7.08      0.00      0.37     91.46
10:08:03 PM     all      0.93      0.00      7.15      0.00      0.41     91.51
10:08:04 PM     all      0.93      0.00      6.90      0.00      0.37     91.79
10:08:05 PM     all      4.68      0.00      7.39      0.00      0.45     87.48
10:08:06 PM     all      0.71      0.00      7.14      0.00      0.34     91.82
10:08:07 PM     all      0.86      0.00      7.11      0.04      0.41     91.59
10:08:08 PM     all      2.95      0.00      7.11      0.00      0.37     89.57
10:08:09 PM     all      7.31      0.00      7.76      0.00      0.49     84.45
10:08:10 PM     all     12.53      0.00      7.77      0.00      0.34     79.36
10:08:11 PM     all     14.43      0.00      8.21      0.00      0.49     76.87
10:08:12 PM     all     20.32      0.00      8.69      0.00      0.34     70.65
10:08:13 PM     all     12.17      0.00      7.57      0.00      0.45     79.81
10:08:14 PM     all      4.53      0.00      7.30      0.00      0.37     87.80
10:08:15 PM     all      1.23      0.00      7.06      0.00      0.45     91.26
10:08:16 PM     all      1.76      0.00      6.93      0.00      0.34     90.97
10:08:17 PM     all      1.35      0.00      6.99      0.00      0.45     91.22
10:08:18 PM     all      1.00      0.00      7.13      0.00      0.33     91.54
10:08:19 PM     all      3.44      0.00      7.47      0.00      0.52     88.57
10:08:20 PM     all      5.11      0.00      7.29      0.00      0.34     87.27
10:08:21 PM     all      3.97      0.00      7.15      0.00      0.45     88.44
10:08:22 PM     all     10.42      0.00      7.59      0.00      0.45     81.53
10:08:23 PM     all      4.54      0.00      7.31      0.00      0.38     87.77
10:08:24 PM     all     15.85      0.00      8.49      0.00      0.46     75.20
10:08:25 PM     all     10.77      0.00      7.78      0.00      0.42     81.04
10:08:26 PM     all     28.68      0.00     10.00      0.00      0.41     60.91
10:08:27 PM     all     24.99      0.00      9.02      0.00      0.45     65.53
10:08:28 PM     all     33.88      0.00     10.44      0.00      0.41     55.26
10:08:29 PM     all     35.65      0.00     10.68      0.00      0.45     53.23
10:08:30 PM     all     16.27      0.00      8.27      0.00      0.42     75.04
10:08:31 PM     all     16.09      0.00      8.48      0.00      0.53     74.90
10:08:32 PM     all      8.02      0.00      7.64      0.00      0.37     83.96
10:08:33 PM     all      9.29      0.00      7.71      0.04      0.38     82.58
10:08:34 PM     all     13.64      0.00      8.55      0.00      0.45     77.35
10:08:35 PM     all     12.11      0.00      8.00      0.00      0.45     79.43
10:08:36 PM     all     14.46      0.00      7.93      0.00      0.46     77.15
10:08:37 PM     all      8.24      0.00      7.48      0.00      0.42     83.86
10:08:38 PM     all      1.98      0.00      7.35      0.00      0.34     90.34
10:08:39 PM     all      3.59      0.00      7.18      0.00      0.45     88.78
10:08:40 PM     all      7.41      0.00      7.56      0.00      0.41     84.61
10:08:41 PM     all      2.81      0.00      7.31      0.00      0.37     89.51
10:08:43 PM     all      6.01      0.00      7.70      0.00      0.49     85.81
10:08:44 PM     all     14.87      0.00      8.02      0.00      0.42     76.69
10:08:45 PM     all     26.34      0.00      9.34      0.00      0.46     63.87
10:08:46 PM     all     62.77      0.00     12.60      0.00      0.28     24.35
10:08:47 PM     all     43.94      0.00     10.96      0.00      0.40     44.70
10:08:48 PM     all     52.71      0.00     12.79      0.00      0.39     34.11
10:08:49 PM     all     31.34      0.00     10.07      0.00      0.42     58.18
10:08:50 PM     all      8.81      0.00      7.80      0.00      0.41     82.98
10:08:51 PM     all      1.72      0.00      7.09      0.00      0.37     90.82
10:08:52 PM     all      0.82      0.00      7.06      0.00      0.37     91.74
10:08:53 PM     all      0.82      0.00      7.09      0.00      0.41     91.68
10:08:54 PM     all      0.97      0.00      6.97      0.00      0.37     91.69
10:08:55 PM     all      2.60      0.00      7.08      0.00      0.45     89.88
10:08:56 PM     all      1.53      0.00      7.13      0.00      0.37     90.96
10:08:57 PM     all      1.12      0.00      6.89      0.00      0.45     91.55
10:08:58 PM     all      1.16      0.00      6.97      0.00      0.37     91.50
10:08:59 PM     all      0.93      0.00      6.98      0.00      0.41     91.68
10:09:00 PM     all      2.21      0.00      6.97      0.00      0.37     90.45
10:09:01 PM     all      1.60      0.00      7.18      0.00      0.37     90.85
10:09:02 PM     all      0.97      0.00      7.23      0.00      0.41     91.39
10:09:03 PM     all      3.00      0.00      7.11      0.00      0.37     89.52
10:09:04 PM     all      2.69      0.00      7.12      0.00      0.48     89.71
10:09:05 PM     all      4.80      0.00      7.39      0.00      0.41     87.39
10:09:06 PM     all      8.27      0.00      7.67      0.00      0.41     83.64
10:09:07 PM     all      9.47      0.00      8.00      0.00      0.45     82.08
10:09:08 PM     all     12.40      0.00      8.13      0.00      0.50     78.97
10:09:09 PM     all     11.80      0.00      8.00      0.00      0.42     79.78
10:09:10 PM     all      9.51      0.00      7.58      0.04      0.41     82.46
10:09:11 PM     all     12.62      0.00      7.96      0.00      0.45     78.96
10:09:12 PM     all      6.75      0.00      7.39      0.00      0.42     85.44
10:09:13 PM     all      0.89      0.00      7.23      0.00      0.34     91.54
10:09:14 PM     all      4.49      0.00      7.23      0.00      0.45     87.83
10:09:15 PM     all      1.76      0.00      7.11      0.00      0.37     90.76
10:09:16 PM     all      1.72      0.00      7.00      0.00      0.37     90.91
10:09:17 PM     all      4.53      0.00      7.61      0.00      0.49     87.37
10:09:18 PM     all      9.81      0.00      7.95      0.00      0.45     81.79
10:09:19 PM     all     28.70      0.00     10.37      0.00      0.45     60.47
10:09:20 PM     all     25.82      0.00      9.34      0.00      0.53     64.30
10:09:21 PM     all     31.65      0.00     10.79      0.00      0.46     57.10
10:09:22 PM     all     40.94      0.00     12.28      0.00      0.44     46.33
10:09:23 PM     all     67.04      0.00     13.52      0.00      0.24     19.20
10:09:24 PM     all     84.26      0.00     13.90      0.00      0.03      1.80
10:09:25 PM     all     85.79      0.00     13.52      0.00      0.00      0.69
10:09:26 PM     all     86.76      0.00     13.02      0.00      0.00      0.22
10:09:27 PM     all     86.50      0.00     13.47      0.00      0.00      0.03
10:09:28 PM     all     85.97      0.00     13.71      0.00      0.00      0.31
10:09:29 PM     all     71.32      0.00     13.42      0.00      0.17     15.09
10:09:30 PM     all     20.02      0.00      9.19      0.00      0.46     70.34
10:09:31 PM     all     16.09      0.00      8.16      0.00      0.49     75.26
10:09:32 PM     all     25.56      0.00      9.36      0.00      0.49     64.59
10:09:33 PM     all     20.24      0.00      9.20      0.00      0.50     70.06
10:09:34 PM     all     12.27      0.00      7.90      0.00      0.38     79.45
10:09:35 PM     all     10.33      0.00      7.88      0.00      0.45     81.34
10:09:36 PM     all     10.38      0.00      7.70      0.00      0.42     81.51
10:09:37 PM     all      1.68      0.00      6.93      0.00      0.37     91.02
10:09:38 PM     all      2.51      0.00      7.26      0.00      0.49     89.75
10:09:39 PM     all      2.51      0.00      7.23      0.00      0.37     89.89
10:09:40 PM     all      0.82      0.00      7.10      0.00      0.41     91.67
10:09:41 PM     all      1.04      0.00      7.22      0.00      0.41     91.33
10:09:42 PM     all      3.87      0.00      7.32      0.00      0.38     88.43
10:09:43 PM     all      1.16      0.00      7.23      0.00      0.37     91.24
10:09:44 PM     all      4.24      0.00      7.54      0.00      0.45     87.77
10:09:45 PM     all      7.27      0.00      7.65      0.00      0.45     84.62
10:09:46 PM     all     16.92      0.00      8.79      0.00      0.46     73.83
10:09:47 PM     all     29.71      0.00     10.18      0.00      0.50     59.61
10:09:48 PM     all     27.44      0.00     10.23      0.00      0.46     61.86
10:09:49 PM     all     25.26      0.00     10.03      0.00      0.54     64.18
10:09:50 PM     all     49.26      0.00     12.50      0.00      0.43     37.80
10:09:51 PM     all     25.07      0.00      9.80      0.00      0.42     64.72
10:09:52 PM     all     28.48      0.00     10.23      0.00      0.54     60.75
10:09:53 PM     all     19.80      0.00      9.19      0.00      0.42     70.59
10:09:54 PM     all      2.61      0.00      7.13      0.00      0.37     89.88
10:09:55 PM     all      3.03      0.00      7.22      0.00      0.45     89.30
10:09:56 PM     all      2.16      0.00      7.43      0.00      0.41     90.00
10:09:57 PM     all      0.86      0.00      7.04      0.00      0.37     91.73
10:09:58 PM     all      2.76      0.00      7.26      0.00      0.48     89.50
10:09:59 PM     all      0.97      0.00      7.02      0.00      0.37     91.64
10:10:00 PM     all      7.17      0.00      7.63      0.00      0.46     84.74
10:10:01 PM     all      5.36      0.00      7.66      0.00      0.38     86.60
10:10:02 PM     all      3.11      0.00      7.61      0.00      0.49     88.80
10:10:03 PM     all      5.89      0.00      7.52      0.00      0.38     86.21
10:10:04 PM     all     14.85      0.00      8.61      0.00      0.54     76.00
10:10:05 PM     all     19.67      0.00      9.00      0.00      0.50     70.83
10:10:06 PM     all      6.05      0.00      7.55      0.00      0.41     85.99
10:10:07 PM     all     14.90      0.00      8.53      0.00      0.46     76.11
10:10:08 PM     all      5.91      0.00      7.55      0.00      0.45     86.09
10:10:09 PM     all      2.98      0.00      7.39      0.00      0.38     89.26
10:10:10 PM     all      0.82      0.00      6.99      0.00      0.41     91.78
10:10:11 PM     all      0.78      0.00      7.13      0.00      0.41     91.68
10:10:12 PM     all      6.96      0.00      7.80      0.00      0.46     84.78
10:10:13 PM     all      4.82      0.00      7.46      0.00      0.38     87.34
10:10:14 PM     all      7.17      0.00      7.43      0.00      0.45     84.95
10:10:15 PM     all      3.71      0.00      7.45      0.00      0.38     88.46
10:10:16 PM     all     11.82      0.00      8.18      0.00      0.53     79.47
10:10:17 PM     all      1.12      0.00      7.27      0.00      0.34     91.28
10:10:18 PM     all      9.32      0.00      8.02      0.00      0.50     82.16
10:10:19 PM     all     19.76      0.00      8.82      0.00      0.50     70.92
10:10:20 PM     all     16.29      0.00      8.55      0.00      0.50     74.65
10:10:21 PM     all     11.76      0.00      8.21      0.00      0.46     79.58
10:10:22 PM     all     10.17      0.00      7.97      0.00      0.38     81.48
10:10:23 PM     all     10.04      0.00      7.87      0.00      0.53     81.55
10:10:24 PM     all     25.55      0.00     10.16      0.00      0.49     63.80
10:10:25 PM     all     17.10      0.00      8.70      0.00      0.50     73.70
10:10:26 PM     all     16.25      0.00      8.76      0.00      0.46     74.53
10:10:27 PM     all     11.67      0.00      8.20      0.00      0.46     79.67
10:10:28 PM     all     12.96      0.00      7.88      0.00      0.46     78.70
10:10:29 PM     all     13.96      0.00      8.38      0.00      0.46     77.20
10:10:30 PM     all     13.00      0.00      8.06      0.00      0.46     78.49
10:10:31 PM     all     12.02      0.00      8.18      0.00      0.49     79.31
10:10:32 PM     all     26.69      0.00      9.88      0.00      0.46     62.96
10:10:33 PM     all     10.21      0.00      8.11      0.00      0.42     81.26
10:10:34 PM     all      6.88      0.00      7.78      0.00      0.49     84.85
10:10:35 PM     all      2.44      0.00      7.39      0.00      0.30     89.86
10:10:36 PM     all      4.52      0.00      7.34      0.00      0.45     87.69
10:10:37 PM     all      2.36      0.00      7.40      0.00      0.41     89.83
10:10:38 PM     all      2.69      0.00      7.44      0.00      0.37     89.49
10:10:39 PM     all      0.75      0.00      7.19      0.04      0.37     91.65
10:10:40 PM     all      0.90      0.00      6.77      0.00      0.37     91.95
10:10:41 PM     all      0.82      0.00      7.10      0.00      0.41     91.67
10:10:42 PM     all      0.97      0.00      7.12      0.00      0.41     91.50
10:10:43 PM     all      2.55      0.00      7.10      0.00      0.41     89.94
10:10:44 PM     all      2.67      0.00      7.24      0.00      0.41     89.68
10:10:45 PM     all      6.47      0.00      7.53      0.00      0.42     85.58
10:10:46 PM     all      3.37      0.00      7.18      0.00      0.41     89.04
10:10:47 PM     all     16.67      0.00      8.39      0.00      0.46     74.47
10:10:48 PM     all     17.24      0.00      9.29      0.00      0.50     72.96
10:10:49 PM     all     26.97      0.00      9.67      0.00      0.46     62.89
10:10:50 PM     all     26.28      0.00     10.23      0.00      0.54     62.95
10:10:51 PM     all     23.37      0.00      9.77      0.00      0.54     66.32
10:10:52 PM     all     62.10      0.00     13.38      0.00      0.24     24.27
10:10:53 PM     all     71.27      0.00     14.38      0.00      0.20     14.15
10:10:54 PM     all     73.47      0.00     13.92      0.00      0.20     12.41
10:10:55 PM     all     83.58      0.00     14.17      0.00      0.06      2.19
10:10:56 PM     all     80.21      0.00     13.00      0.00      0.10      6.69
10:10:57 PM     all     59.63      0.00     13.26      0.00      0.28     26.83
10:10:58 PM     all     27.20      0.00     10.42      0.00      0.50     61.88
