Linux 4.4.5-15.26.amzn1.x86_64 (ip-192-168-1-134) 	04/07/2016 	_x86_64_	(32 CPU)

10:17:40 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
10:17:41 PM     all      0.06      0.00      0.06      0.00      0.00     99.88
10:17:42 PM     all     41.45      0.00      7.03      0.00      0.03     51.48
10:17:43 PM     all     72.05      0.00     15.90      0.00      0.23     11.82
10:17:44 PM     all     79.53      0.00     18.17      0.00      0.10      2.20
10:17:45 PM     all     73.84      0.00     20.29      0.00      0.20      5.67
10:17:46 PM     all     78.94      0.00     20.75      0.00      0.03      0.28
10:17:47 PM     all     52.29      0.00     15.54      0.00      0.17     31.99
10:17:48 PM     all      1.50      0.00      6.36      0.00      0.38     91.76
10:17:49 PM     all      1.09      0.00      6.17      0.00      0.41     92.33
10:17:50 PM     all      0.41      0.00      6.17      0.00      0.45     92.96
10:17:51 PM     all      0.60      0.00      6.00      0.00      0.30     93.10
10:17:52 PM     all      0.41      0.00      6.00      0.00      0.38     93.21
10:17:53 PM     all      0.49      0.00      6.28      0.00      0.45     92.78
10:17:54 PM     all      0.60      0.00      6.05      0.00      0.38     92.97
10:17:55 PM     all      0.34      0.00      6.04      0.04      0.34     93.24
10:17:56 PM     all      0.49      0.00      6.30      0.00      0.41     92.80
10:17:57 PM     all      0.56      0.00      6.25      0.00      0.45     92.74
10:17:58 PM     all      0.45      0.00      5.90      0.00      0.38     93.27
10:17:59 PM     all      0.68      0.00      6.32      0.00      0.38     92.63
10:18:00 PM     all      0.57      0.00      6.37      0.00      0.41     92.65
10:18:01 PM     all      0.45      0.00      6.29      0.00      0.38     92.88
10:18:02 PM     all      0.49      0.00      6.19      0.00      0.42     92.90
10:18:03 PM     all      0.45      0.00      6.13      0.00      0.34     93.08
10:18:04 PM     all      0.45      0.00      6.26      0.00      0.45     92.84
10:18:05 PM     all      0.38      0.00      6.45      0.00      0.38     92.79
10:18:06 PM     all      0.60      0.00      6.19      0.00      0.42     92.79
10:18:07 PM     all      0.45      0.00      6.40      0.00      0.38     92.77
10:18:08 PM     all      0.42      0.00      6.15      0.00      0.42     93.02
