Linux 4.4.5-15.26.amzn1.x86_64 (ip-192-168-1-134) 	04/07/2016 	_x86_64_	(32 CPU)

10:27:28 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
10:27:29 PM     all      0.03      0.00      0.03      0.00      0.00     99.94
10:27:30 PM     all     40.36      0.00      7.20      0.00      0.10     52.34
10:27:31 PM     all     73.77      0.00     17.60      0.00      0.19      8.43
10:27:32 PM     all     74.57      0.00     22.37      0.00      0.10      2.96
10:27:33 PM     all     73.60      0.00     21.10      0.00      0.06      5.23
10:27:34 PM     all     71.76      0.00     20.67      0.00      0.19      7.38
10:27:35 PM     all      5.99      0.00      7.47      0.00      0.34     86.20
10:27:36 PM     all      0.76      0.00      6.46      0.00      0.27     92.51
10:27:37 PM     all      0.69      0.00      6.37      0.00      0.34     92.60
10:27:38 PM     all      0.69      0.00      6.53      0.00      0.38     92.41
10:27:39 PM     all      0.59      0.00      6.48      0.00      0.34     92.59
10:27:40 PM     all      0.41      0.00      6.44      0.00      0.31     92.83
10:27:41 PM     all      0.48      0.00      6.38      0.00      0.28     92.86
10:27:42 PM     all      0.48      0.00      6.54      0.00      0.34     92.63
10:27:43 PM     all      0.38      0.00      6.41      0.00      0.34     92.87
10:27:44 PM     all      0.55      0.00      6.48      0.00      0.28     92.69
10:27:45 PM     all      0.41      0.00      6.48      0.00      0.34     92.77
10:27:46 PM     all      0.41      0.00      6.37      0.00      0.31     92.91
10:27:47 PM     all      0.35      0.00      6.39      0.00      0.31     92.95
10:27:48 PM     all      0.24      0.00      6.54      0.00      0.34     92.87
10:27:49 PM     all      0.38      0.00      6.38      0.03      0.34     92.86
10:27:50 PM     all      0.41      0.00      6.61      0.00      0.28     92.70
10:27:51 PM     all      0.41      0.00      6.47      0.00      0.34     92.77
10:27:52 PM     all      0.41      0.00      6.57      0.00      0.38     92.64
10:27:53 PM     all      0.28      0.00      6.52      0.00      0.34     92.86
10:27:54 PM     all      0.28      0.00      6.32      0.00      0.31     93.10
10:27:55 PM     all      0.34      0.00      6.57      0.00      0.34     92.74
10:27:56 PM     all      0.31      0.00      6.57      0.00      0.34     92.77
10:27:57 PM     all      0.14      0.00      6.45      0.00      0.28     93.14
10:27:58 PM     all      0.31      0.00      6.65      0.00      0.31     92.73
