Linux 4.4.5-15.26.amzn1.x86_64 (ip-192-168-1-134) 	04/08/2016 	_x86_64_	(32 CPU)

03:20:10 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:20:11 AM     all      0.00      0.00      0.09      0.00      0.00     99.91
03:20:12 AM     all     30.43      0.00      4.66      0.00      0.03     64.88
03:20:13 AM     all      0.21      0.00      0.21      0.00      0.39     99.18
03:20:14 AM     all      0.28      0.00      0.42      0.00      0.50     98.80
03:20:15 AM     all      0.11      0.00      0.25      0.00      0.43     99.22
03:20:16 AM     all      0.28      0.00      0.28      0.00      0.46     98.97
03:20:17 AM     all      0.32      0.00      0.25      0.00      0.53     98.90
03:20:18 AM     all      0.18      0.00      0.21      0.00      0.36     99.25
03:20:19 AM     all      0.14      0.00      0.35      0.00      0.46     99.04
03:20:20 AM     all      0.21      0.00      0.35      0.00      0.50     98.94
03:20:21 AM     all      0.25      0.00      0.18      0.00      0.49     99.08
03:20:22 AM     all      0.14      0.00      0.25      0.00      0.50     99.11
03:20:23 AM     all      0.25      0.00      0.18      0.00      0.42     99.15
03:20:24 AM     all      0.28      0.00      0.28      0.00      0.39     99.04
03:20:25 AM     all      0.25      0.00      0.21      0.00      0.53     99.01
03:20:26 AM     all      0.28      0.00      0.32      0.00      0.57     98.83
03:20:27 AM     all      0.25      0.00      0.36      0.00      0.43     98.97
03:20:28 AM     all      0.88      0.00      0.39      0.04      0.50     98.20
03:20:29 AM     all     28.02      0.00      4.52      0.00      0.40     67.06
03:20:30 AM     all      0.28      0.00      0.39      0.00      0.43     98.90
03:20:31 AM     all      0.25      0.00      0.35      0.00      0.46     98.94
03:20:32 AM     all      0.25      0.00      0.21      0.00      0.46     99.08
03:20:33 AM     all      0.28      0.00      0.21      0.00      0.46     99.04
03:20:34 AM     all      0.18      0.00      0.32      0.00      0.39     99.12
03:20:35 AM     all      0.21      0.00      0.18      0.00      0.50     99.11
03:20:36 AM     all      0.18      0.00      0.28      0.00      0.49     99.05
03:20:37 AM     all      0.11      0.00      0.21      0.00      0.46     99.22
03:20:38 AM     all      0.32      0.00      0.25      0.00      0.46     98.98
03:20:39 AM     all      0.18      0.00      0.28      0.00      0.39     99.15
03:20:40 AM     all      0.28      0.00      0.25      0.00      0.53     98.94
03:20:41 AM     all      0.18      0.00      0.21      0.00      0.50     99.12
03:20:42 AM     all      0.28      0.00      0.28      0.00      0.50     98.94
03:20:43 AM     all      0.32      0.00      0.21      0.00      0.50     98.97
03:20:44 AM     all      0.64      0.00      0.28      0.00      0.39     98.69
03:20:45 AM     all      3.26      0.00      0.50      0.00      0.50     95.75
03:20:46 AM     all     23.26      0.00      3.81      0.00      0.41     72.51
03:20:47 AM     all      0.14      0.00      0.28      0.00      0.43     99.15
03:20:48 AM     all      0.25      0.00      0.18      0.00      0.46     99.11
03:20:49 AM     all      0.32      0.00      0.25      0.00      0.42     99.01
03:20:50 AM     all      0.18      0.00      0.32      0.00      0.46     99.05
03:20:51 AM     all      0.18      0.00      0.28      0.00      0.46     99.08
03:20:52 AM     all      0.25      0.00      0.21      0.00      0.53     99.01
03:20:53 AM     all      0.21      0.00      0.25      0.00      0.42     99.12
03:20:54 AM     all      0.25      0.00      0.28      0.00      0.46     99.01
03:20:55 AM     all      0.25      0.00      0.18      0.00      0.49     99.08
03:20:56 AM     all      0.25      0.00      0.35      0.00      0.46     98.94
03:20:57 AM     all      0.21      0.00      0.25      0.00      0.35     99.19
03:20:58 AM     all      0.18      0.00      0.32      0.00      0.53     98.98
03:20:59 AM     all      0.21      0.00      0.14      0.00      0.46     99.19
03:21:00 AM     all      0.21      0.00      0.35      0.00      0.49     98.94
03:21:01 AM     all      0.92      0.00      0.49      0.00      0.49     98.10
03:21:02 AM     all      2.67      0.00      0.67      0.00      0.49     96.17
03:21:03 AM     all     20.31      0.00      3.08      0.00      0.38     76.24
03:21:04 AM     all      2.57      0.00      0.70      0.00      0.42     96.30
03:21:05 AM     all      0.18      0.00      0.28      0.00      0.43     99.11
03:21:06 AM     all      0.18      0.00      0.35      0.00      0.46     99.01
03:21:07 AM     all      0.28      0.00      0.32      0.00      0.46     98.94
03:21:08 AM     all      0.21      0.00      0.28      0.00      0.50     99.01
03:21:09 AM     all      0.32      0.00      0.21      0.00      0.39     99.08
03:21:10 AM     all      0.32      0.00      0.35      0.00      0.46     98.86
03:21:11 AM     all      0.28      0.00      0.25      0.00      0.50     98.97
03:21:12 AM     all      0.28      0.00      0.25      0.00      0.43     99.04
03:21:13 AM     all      0.21      0.00      0.21      0.04      0.50     99.04
03:21:14 AM     all      0.21      0.00      0.39      0.00      0.46     98.94
03:21:15 AM     all      0.35      0.00      0.28      0.00      0.43     98.94
03:21:16 AM     all      0.28      0.00      0.14      0.00      0.46     99.11
03:21:17 AM     all      0.18      0.00      0.32      0.00      0.50     99.01
03:21:18 AM     all      0.95      0.00      0.39      0.00      0.42     98.23
03:21:19 AM     all      7.33      0.00      1.15      0.00      0.56     90.96
03:21:20 AM     all     15.80      0.00      2.10      0.00      0.38     81.71
03:21:21 AM     all      2.47      0.00      0.53      0.00      0.39     96.62
03:21:22 AM     all      0.21      0.00      0.25      0.00      0.46     99.08
03:21:23 AM     all      0.21      0.00      0.21      0.00      0.39     99.18
03:21:24 AM     all      0.21      0.00      0.32      0.00      0.46     99.01
03:21:25 AM     all      0.21      0.00      0.35      0.00      0.46     98.97
03:21:26 AM     all      0.21      0.00      0.42      0.00      0.57     98.80
03:21:27 AM     all      0.21      0.00      0.28      0.00      0.39     99.12
03:21:28 AM     all      0.14      0.00      0.25      0.00      0.50     99.12
03:21:29 AM     all      0.35      0.00      0.28      0.00      0.46     98.91
03:21:30 AM     all      0.21      0.00      0.25      0.00      0.49     99.05
03:21:31 AM     all      0.25      0.00      0.28      0.00      0.42     99.05
03:21:32 AM     all      0.21      0.00      0.35      0.00      0.46     98.98
03:21:33 AM     all      0.28      0.00      0.28      0.00      0.46     98.98
03:21:34 AM     all      0.46      0.00      0.42      0.00      0.49     98.62
03:21:35 AM     all      0.71      0.00      0.28      0.00      0.43     98.58
03:21:36 AM     all      9.52      0.00      1.63      0.00      0.52     88.33
03:21:37 AM     all     13.02      0.00      1.73      0.00      0.35     84.90
03:21:38 AM     all      2.39      0.00      0.74      0.00      0.46     96.42
03:21:39 AM     all      0.18      0.00      0.28      0.00      0.46     99.08
03:21:40 AM     all      0.25      0.00      0.28      0.00      0.46     99.01
03:21:41 AM     all      0.28      0.00      0.32      0.00      0.49     98.91
03:21:42 AM     all      0.14      0.00      0.39      0.00      0.39     99.08
03:21:43 AM     all      0.25      0.00      0.39      0.00      0.46     98.90
03:21:44 AM     all      0.18      0.00      0.42      0.00      0.42     98.97
03:21:45 AM     all      0.21      0.00      0.43      0.00      0.50     98.87
03:21:46 AM     all      0.28      0.00      0.25      0.00      0.46     99.01
03:21:47 AM     all      0.35      0.00      0.39      0.00      0.46     98.80
03:21:48 AM     all      0.32      0.00      0.35      0.00      0.46     98.87
03:21:49 AM     all      0.21      0.00      0.25      0.00      0.46     99.08
03:21:50 AM     all      0.21      0.00      0.39      0.00      0.42     98.97
03:21:51 AM     all      0.14      0.00      0.32      0.00      0.46     99.08
03:21:52 AM     all      0.92      0.00      0.35      0.00      0.46     98.27
03:21:53 AM     all      9.26      0.00      1.35      0.00      0.49     88.90
03:21:54 AM     all     14.70      0.00      2.38      0.00      0.38     82.54
03:21:55 AM     all      0.92      0.00      0.39      0.00      0.46     98.24
03:21:56 AM     all      0.28      0.00      0.32      0.00      0.46     98.94
03:21:57 AM     all      0.14      0.00      0.35      0.00      0.50     99.01
03:21:58 AM     all      0.21      0.00      0.25      0.00      0.39     99.15
03:21:59 AM     all      0.21      0.00      0.28      0.00      0.46     99.04
03:22:00 AM     all      0.25      0.00      0.28      0.00      0.46     99.01
03:22:01 AM     all      0.25      0.00      0.25      0.00      0.46     99.05
03:22:02 AM     all      0.32      0.00      0.35      0.00      0.46     98.87
03:22:03 AM     all      0.11      0.00      0.28      0.00      0.46     99.15
03:22:04 AM     all      0.18      0.00      0.32      0.00      0.42     99.08
03:22:05 AM     all      0.18      0.00      0.25      0.00      0.49     99.08
03:22:06 AM     all      0.25      0.00      0.18      0.00      0.42     99.15
03:22:07 AM     all      0.25      0.00      0.25      0.00      0.49     99.01
03:22:08 AM     all      0.32      0.00      0.32      0.00      0.42     98.94
03:22:09 AM     all      0.96      0.00      0.32      0.00      0.46     98.27
03:22:10 AM     all     10.78      0.00      1.59      0.00      0.52     87.11
03:22:11 AM     all     11.99      0.00      1.74      0.00      0.38     85.89
03:22:12 AM     all      1.73      0.00      0.42      0.00      0.42     97.43
03:22:13 AM     all      0.25      0.00      0.18      0.00      0.46     99.12
03:22:14 AM     all      0.28      0.00      0.25      0.04      0.46     98.98
03:22:15 AM     all      0.32      0.00      0.25      0.00      0.42     99.01
03:22:16 AM     all      0.21      0.00      0.39      0.00      0.49     98.91
03:22:17 AM     all      0.21      0.00      0.28      0.00      0.42     99.08
03:22:18 AM     all      0.21      0.00      0.18      0.00      0.46     99.15
03:22:19 AM     all      0.25      0.00      0.39      0.00      0.46     98.90
03:22:20 AM     all      0.28      0.00      0.35      0.00      0.53     98.83
03:22:21 AM     all      0.18      0.00      0.21      0.00      0.43     99.19
03:22:22 AM     all      0.18      0.00      0.25      0.00      0.39     99.18
03:22:23 AM     all      0.32      0.00      0.28      0.00      0.50     98.90
03:22:24 AM     all      0.21      0.00      0.25      0.00      0.43     99.11
03:22:25 AM     all      0.35      0.00      0.32      0.00      0.50     98.83
03:22:26 AM     all      2.44      0.00      0.57      0.00      0.49     96.50
03:22:27 AM     all      6.57      0.00      1.29      0.00      0.49     91.66
03:22:28 AM     all      0.46      0.00      0.35      0.00      0.35     98.84
03:22:29 AM     all      0.29      0.00      0.25      0.04      0.50     98.93
03:22:30 AM     all      0.39      0.00      0.21      0.00      0.46     98.93
03:22:31 AM     all      0.32      0.00      0.43      0.00      0.50     98.75
03:22:32 AM     all      0.29      0.00      0.22      0.00      0.43     99.07
03:22:33 AM     all      0.42      0.00      0.23      0.00      0.26     99.09
