Linux 4.4.5-15.26.amzn1.x86_64 (ip-192-168-1-134) 	04/07/2016 	_x86_64_	(32 CPU)

11:05:13 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:05:14 PM     all      0.03      0.00      0.06      0.00      0.00     99.91
11:05:15 PM     all      9.98      0.00      1.01      0.00      0.03     88.98
11:05:16 PM     all     96.69      0.00      3.25      0.00      0.00      0.06
11:05:17 PM     all     96.62      0.00      3.38      0.00      0.00      0.00
11:05:18 PM     all     97.00      0.00      3.00      0.00      0.00      0.00
11:05:19 PM     all     96.88      0.00      3.12      0.00      0.00      0.00
11:05:20 PM     all     95.62      0.00      4.38      0.00      0.00      0.00
11:05:21 PM     all     93.12      0.00      6.88      0.00      0.00      0.00
11:05:22 PM     all     92.31      0.00      7.69      0.00      0.00      0.00
11:05:23 PM     all     90.94      0.00      9.06      0.00      0.00      0.00
11:05:24 PM     all     91.53      0.00      8.47      0.00      0.00      0.00
11:05:25 PM     all     90.91      0.00      9.09      0.00      0.00      0.00
11:05:26 PM     all     91.15      0.00      8.85      0.00      0.00      0.00
11:05:27 PM     all     90.00      0.00      9.97      0.00      0.00      0.03
11:05:28 PM     all     89.78      0.00     10.22      0.00      0.00      0.00
11:05:29 PM     all     89.93      0.00     10.07      0.00      0.00      0.00
11:05:30 PM     all     88.48      0.00     11.42      0.00      0.03      0.06
11:05:31 PM     all     86.32      0.00     13.49      0.00      0.00      0.19
11:05:32 PM     all     85.18      0.00     14.60      0.00      0.00      0.22
11:05:33 PM     all     36.06      0.00     10.62      0.00      0.21     53.11
11:05:34 PM     all      2.45      0.00      7.35      0.00      0.48     89.72
11:05:35 PM     all      1.84      0.00      7.28      0.00      0.37     90.51
11:05:36 PM     all      1.44      0.00      7.26      0.00      0.29     91.01
11:05:37 PM     all      1.14      0.00      7.24      0.00      0.44     91.18
11:05:38 PM     all      1.22      0.00      7.12      0.00      0.41     91.25
11:05:39 PM     all      1.04      0.00      7.44      0.00      0.30     91.22
11:05:40 PM     all      1.51      0.00      7.36      0.00      0.44     90.70
11:05:41 PM     all      1.19      0.00      7.08      0.04      0.41     91.29
11:05:42 PM     all      1.15      0.00      7.29      0.00      0.44     91.12
