Linux 4.4.5-15.26.amzn1.x86_64 (ip-192-168-1-134) 	04/07/2016 	_x86_64_	(32 CPU)

10:46:22 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
10:46:23 PM     all      0.06      0.00      0.03      0.00      0.00     99.91
10:46:24 PM     all     35.59      0.00      6.30      0.00      0.06     58.05
10:46:25 PM     all     79.39      0.00     14.95      0.00      0.16      5.51
10:46:26 PM     all     78.92      0.00     17.01      0.00      0.06      4.00
10:46:27 PM     all     79.85      0.00     18.34      0.00      0.03      1.78
10:46:28 PM     all     77.98      0.00     21.11      0.00      0.06      0.85
10:46:29 PM     all     62.64      0.00     19.87      0.00      0.26     17.22
10:46:30 PM     all     47.78      0.00     16.13      0.00      0.21     35.88
10:46:31 PM     all      1.65      0.00      6.39      0.00      0.34     91.61
10:46:32 PM     all      1.16      0.00      6.26      0.00      0.45     92.13
10:46:33 PM     all      0.45      0.00      6.24      0.00      0.30     93.00
10:46:34 PM     all      0.49      0.00      5.99      0.04      0.49     93.00
10:46:35 PM     all      0.49      0.00      6.19      0.00      0.34     92.98
10:46:36 PM     all      0.38      0.00      6.25      0.00      0.38     92.99
10:46:37 PM     all      0.49      0.00      6.18      0.00      0.41     92.92
10:46:38 PM     all      0.53      0.00      6.30      0.00      0.34     92.83
10:46:39 PM     all      0.38      0.00      6.15      0.00      0.45     93.02
10:46:40 PM     all      0.49      0.00      6.20      0.00      0.30     93.00
10:46:41 PM     all      0.64      0.00      6.23      0.00      0.42     92.71
10:46:42 PM     all      0.49      0.00      6.00      0.00      0.42     93.09
10:46:43 PM     all      0.57      0.00      6.16      0.00      0.42     92.85
10:46:44 PM     all      0.68      0.00      6.24      0.00      0.34     92.74
10:46:45 PM     all      0.42      0.00      5.95      0.00      0.42     93.22
10:46:46 PM     all      0.57      0.00      6.30      0.00      0.42     92.71
10:46:47 PM     all      0.53      0.00      6.24      0.00      0.38     92.86
10:46:48 PM     all      0.53      0.00      5.98      0.00      0.42     93.07
10:46:49 PM     all      0.61      0.00      6.02      0.00      0.42     92.96
10:46:50 PM     all      0.49      0.00      6.22      0.00      0.41     92.87
10:46:51 PM     all      0.45      0.00      6.28      0.00      0.34     92.93
10:46:52 PM     all      0.42      0.00      5.95      0.00      0.38     93.25
10:46:53 PM     all      0.34      0.00      6.21      0.00      0.42     93.04
10:46:54 PM     all      0.64      0.00      5.93      0.00      0.42     93.02
10:46:55 PM     all      0.53      0.00      5.95      0.00      0.42     93.10
10:46:56 PM     all      0.42      0.00      6.12      0.00      0.45     93.01
10:46:57 PM     all      0.53      0.00      5.87      0.00      0.34     93.26
10:46:58 PM     all      0.64      0.00      6.26      0.00      0.45     92.64
10:46:59 PM     all      0.30      0.00      6.11      0.00      0.34     93.25
10:47:00 PM     all      0.61      0.00      6.17      0.00      0.38     92.84
10:47:01 PM     all      0.57      0.00      6.19      0.00      0.45     92.80
10:47:02 PM     all      0.57      0.00      6.17      0.00      0.34     92.92
10:47:03 PM     all      0.64      0.00      6.26      0.00      0.45     92.65
10:47:04 PM     all      0.61      0.00      6.07      0.00      0.34     92.98
10:47:05 PM     all      0.46      0.00      6.14      0.00      0.42     92.98
10:47:06 PM     all      0.57      0.00      6.14      0.00      0.42     92.87
10:47:07 PM     all      0.49      0.00      6.16      0.00      0.42     92.93
