Linux 4.4.5-15.26.amzn1.x86_64 (ip-192-168-1-134) 	04/08/2016 	_x86_64_	(32 CPU)

02:46:06 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:46:07 AM     all      0.06      0.00      0.03      0.00      0.00     99.91
02:46:08 AM     all     29.22      0.00      5.14      0.00      0.06     65.58
02:46:09 AM     all      0.21      0.00      0.18      0.00      0.32     99.29
02:46:10 AM     all      0.18      0.00      0.21      0.00      0.46     99.15
02:46:11 AM     all      0.18      0.00      0.25      0.00      0.50     99.08
02:46:12 AM     all      0.28      0.00      0.28      0.00      0.50     98.94
02:46:13 AM     all      0.28      0.00      0.18      0.00      0.39     99.15
02:46:14 AM     all      0.21      0.00      0.25      0.00      0.50     99.04
02:46:15 AM     all      0.39      0.00      0.35      0.00      0.53     98.73
02:46:16 AM     all      0.39      0.00      0.21      0.00      0.49     98.90
02:46:17 AM     all      0.42      0.00      0.28      0.00      0.42     98.87
02:46:18 AM     all      0.28      0.00      0.32      0.00      0.46     98.94
02:46:19 AM     all      0.28      0.00      0.21      0.00      0.46     99.04
02:46:20 AM     all      0.21      0.00      0.28      0.00      0.50     99.01
02:46:21 AM     all      0.21      0.00      0.39      0.00      0.42     98.97
02:46:22 AM     all      0.18      0.00      0.25      0.00      0.50     99.08
02:46:23 AM     all      0.18      0.00      0.32      0.00      0.39     99.11
02:46:24 AM     all      0.25      0.00      0.32      0.00      0.57     98.87
02:46:25 AM     all     26.04      0.00      4.86      0.00      0.40     68.70
02:46:26 AM     all      1.24      0.00      0.42      0.00      0.25     98.09
02:46:27 AM     all      0.21      0.00      0.28      0.00      0.57     98.94
02:46:28 AM     all      0.28      0.00      0.32      0.00      0.42     98.97
02:46:29 AM     all      0.25      0.00      0.35      0.00      0.46     98.94
02:46:30 AM     all      0.21      0.00      0.21      0.00      0.46     99.11
02:46:31 AM     all      0.32      0.00      0.21      0.00      0.50     98.97
02:46:32 AM     all      0.21      0.00      0.25      0.00      0.46     99.08
02:46:33 AM     all      0.25      0.00      0.35      0.00      0.46     98.94
02:46:34 AM     all      0.39      0.00      0.18      0.00      0.46     98.97
02:46:35 AM     all      0.32      0.00      0.21      0.00      0.50     98.97
02:46:36 AM     all      0.32      0.00      0.28      0.00      0.46     98.94
02:46:37 AM     all      0.32      0.00      0.35      0.00      0.50     98.83
02:46:38 AM     all      0.50      0.00      0.25      0.00      0.39     98.87
02:46:39 AM     all      0.28      0.00      0.32      0.00      0.43     98.97
02:46:40 AM     all      0.25      0.00      0.28      0.00      0.53     98.94
02:46:41 AM     all      0.53      0.00      0.35      0.04      0.49     98.59
02:46:42 AM     all     23.30      0.00      4.13      0.00      0.47     72.10
02:46:43 AM     all      3.21      0.00      0.85      0.00      0.28     95.66
02:46:44 AM     all      0.28      0.00      0.36      0.00      0.50     98.86
02:46:45 AM     all      0.28      0.00      0.35      0.00      0.43     98.94
02:46:46 AM     all      0.21      0.00      0.32      0.00      0.46     99.01
02:46:47 AM     all      0.21      0.00      0.32      0.00      0.46     99.01
02:46:48 AM     all      0.35      0.00      0.39      0.00      0.49     98.76
02:46:49 AM     all      0.32      0.00      0.25      0.00      0.50     98.94
02:46:50 AM     all      0.25      0.00      0.28      0.00      0.43     99.04
02:46:51 AM     all      0.35      0.00      0.25      0.00      0.57     98.83
02:46:52 AM     all      0.25      0.00      0.35      0.00      0.35     99.04
02:46:53 AM     all      0.18      0.00      0.28      0.00      0.43     99.11
02:46:54 AM     all      0.21      0.00      0.35      0.00      0.53     98.90
02:46:55 AM     all      0.25      0.00      0.36      0.00      0.46     98.93
02:46:56 AM     all      0.25      0.00      0.32      0.00      0.46     98.97
02:46:57 AM     all      0.14      0.00      0.18      0.00      0.46     99.22
02:46:58 AM     all      1.95      0.00      0.64      0.00      0.60     96.81
02:46:59 AM     all     22.10      0.00      3.33      0.00      0.37     74.19
02:47:00 AM     all      1.94      0.00      0.64      0.00      0.35     97.07
02:47:01 AM     all      0.25      0.00      0.28      0.00      0.43     99.04
02:47:02 AM     all      0.28      0.00      0.42      0.00      0.50     98.80
02:47:03 AM     all      0.18      0.00      0.28      0.00      0.39     99.15
02:47:04 AM     all      0.28      0.00      0.25      0.00      0.53     98.94
02:47:05 AM     all      0.35      0.00      0.28      0.00      0.42     98.94
02:47:06 AM     all      0.21      0.00      0.25      0.00      0.46     99.08
02:47:07 AM     all      0.35      0.00      0.35      0.04      0.49     98.76
02:47:08 AM     all      0.28      0.00      0.32      0.00      0.50     98.90
02:47:09 AM     all      0.25      0.00      0.28      0.00      0.46     99.01
02:47:10 AM     all      0.32      0.00      0.28      0.00      0.46     98.94
02:47:11 AM     all      0.18      0.00      0.28      0.00      0.50     99.04
02:47:12 AM     all      0.18      0.00      0.21      0.00      0.39     99.22
02:47:13 AM     all      0.21      0.00      0.35      0.00      0.57     98.87
02:47:14 AM     all      0.32      0.00      0.32      0.00      0.42     98.94
02:47:15 AM     all      2.82      0.00      0.60      0.00      0.49     96.09
02:47:16 AM     all     21.04      0.00      3.10      0.00      0.44     75.42
02:47:17 AM     all      1.73      0.00      0.57      0.00      0.39     97.32
02:47:18 AM     all      0.32      0.00      0.21      0.00      0.39     99.08
02:47:19 AM     all      0.28      0.00      0.21      0.00      0.43     99.08
02:47:20 AM     all      0.28      0.00      0.21      0.00      0.57     98.94
02:47:21 AM     all      0.28      0.00      0.32      0.00      0.39     99.01
02:47:22 AM     all      0.21      0.00      0.18      0.00      0.46     99.15
02:47:23 AM     all      0.21      0.00      0.35      0.00      0.50     98.94
02:47:24 AM     all      0.28      0.00      0.32      0.00      0.46     98.94
02:47:25 AM     all      0.14      0.00      0.36      0.00      0.43     99.08
02:47:26 AM     all      0.28      0.00      0.32      0.00      0.50     98.90
02:47:27 AM     all      0.28      0.00      0.21      0.00      0.43     99.08
02:47:28 AM     all      0.28      0.00      0.28      0.00      0.50     98.93
02:47:29 AM     all      0.18      0.00      0.28      0.00      0.53     99.01
02:47:30 AM     all      0.18      0.00      0.25      0.00      0.39     99.18
02:47:31 AM     all      0.28      0.00      0.39      0.00      0.43     98.90
02:47:32 AM     all      7.86      0.00      1.39      0.00      0.70     90.06
02:47:33 AM     all     16.45      0.00      2.36      0.00      0.38     80.81
02:47:34 AM     all      1.20      0.00      0.53      0.00      0.39     97.88
02:47:35 AM     all      0.21      0.00      0.43      0.00      0.35     99.01
02:47:36 AM     all      0.28      0.00      0.28      0.00      0.50     98.94
02:47:37 AM     all      0.21      0.00      0.28      0.00      0.43     99.08
02:47:38 AM     all      0.21      0.00      0.28      0.00      0.43     99.08
02:47:39 AM     all      0.21      0.00      0.32      0.00      0.50     98.97
02:47:40 AM     all      0.18      0.00      0.35      0.00      0.43     99.04
02:47:41 AM     all      0.18      0.00      0.32      0.00      0.50     99.01
02:47:42 AM     all      0.21      0.00      0.32      0.04      0.39     99.04
02:47:43 AM     all      0.21      0.00      0.18      0.00      0.46     99.15
02:47:44 AM     all      0.35      0.00      0.32      0.00      0.57     98.76
02:47:45 AM     all      0.18      0.00      0.28      0.00      0.43     99.11
02:47:46 AM     all      0.28      0.00      0.39      0.00      0.46     98.87
02:47:47 AM     all      0.32      0.00      0.32      0.00      0.46     98.90
02:47:48 AM     all      0.25      0.00      0.32      0.00      0.42     99.01
02:47:49 AM     all     10.00      0.00      1.38      0.00      0.59     88.03
02:47:50 AM     all     15.03      0.00      2.29      0.00      0.38     82.30
02:47:51 AM     all      0.39      0.00      0.28      0.00      0.39     98.94
02:47:52 AM     all      0.28      0.00      0.39      0.00      0.43     98.90
02:47:53 AM     all      0.21      0.00      0.18      0.00      0.43     99.18
02:47:54 AM     all      0.28      0.00      0.28      0.00      0.50     98.94
02:47:55 AM     all      0.28      0.00      0.25      0.00      0.46     99.00
02:47:56 AM     all      0.25      0.00      0.25      0.00      0.46     99.04
02:47:57 AM     all      0.21      0.00      0.39      0.00      0.46     98.94
02:47:58 AM     all      0.18      0.00      0.28      0.00      0.53     99.01
02:47:59 AM     all      0.21      0.00      0.21      0.00      0.35     99.22
02:48:00 AM     all      0.39      0.00      0.32      0.00      0.49     98.80
02:48:01 AM     all      0.25      0.00      0.25      0.00      0.50     99.01
02:48:02 AM     all      0.25      0.00      0.21      0.00      0.43     99.11
02:48:03 AM     all      0.32      0.00      0.25      0.00      0.46     98.97
02:48:04 AM     all      0.25      0.00      0.46      0.00      0.50     98.79
02:48:05 AM     all      0.67      0.00      0.32      0.00      0.43     98.58
02:48:06 AM     all     10.42      0.00      1.84      0.00      0.56     87.18
02:48:07 AM     all     13.68      0.00      1.80      0.00      0.35     84.17
02:48:08 AM     all      0.49      0.00      0.39      0.00      0.42     98.70
02:48:09 AM     all      0.21      0.00      0.25      0.00      0.46     99.08
02:48:10 AM     all      0.21      0.00      0.21      0.00      0.39     99.19
02:48:11 AM     all      0.21      0.00      0.32      0.00      0.49     98.98
02:48:12 AM     all      0.35      0.00      0.32      0.00      0.49     98.83
02:48:13 AM     all      0.32      0.00      0.21      0.00      0.43     99.04
02:48:14 AM     all      0.25      0.00      0.25      0.00      0.53     98.97
02:48:15 AM     all      0.28      0.00      0.25      0.00      0.39     99.08
02:48:16 AM     all      0.25      0.00      0.25      0.00      0.53     98.97
02:48:17 AM     all      0.21      0.00      0.21      0.00      0.39     99.18
02:48:18 AM     all      0.21      0.00      0.35      0.00      0.50     98.94
02:48:19 AM     all      0.32      0.00      0.35      0.00      0.50     98.83
02:48:20 AM     all      0.25      0.00      0.32      0.00      0.50     98.94
02:48:21 AM     all      0.28      0.00      0.28      0.00      0.39     99.04
02:48:22 AM     all      1.68      0.00      0.56      0.00      0.49     97.26
02:48:23 AM     all      6.92      0.00      1.50      0.00      0.49     91.10
02:48:24 AM     all      0.63      0.00      0.49      0.00      0.46     98.41
02:48:25 AM     all      0.39      0.00      0.36      0.00      0.43     98.82
02:48:26 AM     all      0.28      0.00      0.35      0.00      0.46     98.90
02:48:27 AM     all      0.35      0.00      0.25      0.00      0.46     98.94
02:48:28 AM     all      0.32      0.00      0.32      0.00      0.49     98.87
02:48:29 AM     all      0.52      0.00      0.16      0.00      0.29     99.03
