Linux 4.4.5-15.26.amzn1.x86_64 (ip-192-168-1-134) 	04/07/2016 	_x86_64_	(32 CPU)

11:33:37 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:33:38 PM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:33:39 PM     all     33.83      0.00      1.48      0.00      0.03     64.67
11:33:40 PM     all     96.84      0.00      3.03      0.00      0.00      0.13
11:33:41 PM     all     96.37      0.00      3.50      0.00      0.00      0.13
11:33:42 PM     all     95.22      0.00      4.72      0.00      0.03      0.03
11:33:43 PM     all     94.81      0.00      5.16      0.00      0.00      0.03
11:33:44 PM     all     94.84      0.00      5.16      0.00      0.00      0.00
11:33:45 PM     all     92.78      0.00      7.22      0.00      0.00      0.00
11:33:46 PM     all     93.41      0.00      6.59      0.00      0.00      0.00
11:33:47 PM     all     93.19      0.00      6.81      0.00      0.00      0.00
11:33:48 PM     all     93.31      0.00      6.69      0.00      0.00      0.00
11:33:49 PM     all     92.50      0.00      7.50      0.00      0.00      0.00
11:33:50 PM     all     92.44      0.00      7.56      0.00      0.00      0.00
11:33:51 PM     all     91.71      0.00      8.26      0.00      0.00      0.03
11:33:52 PM     all     90.31      0.00      9.56      0.00      0.00      0.13
11:33:53 PM     all     87.96      0.00     11.91      0.00      0.03      0.09
11:33:54 PM     all     86.15      0.00     13.72      0.00      0.00      0.13
11:33:55 PM     all     86.00      0.00     13.97      0.00      0.00      0.03
11:33:56 PM     all     83.00      0.00     13.93      0.00      0.03      3.04
11:33:57 PM     all      5.71      0.00      7.21      0.00      0.38     86.70
11:33:58 PM     all      2.13      0.00      6.84      0.00      0.41     90.62
11:33:59 PM     all      0.64      0.00      6.27      0.00      0.38     92.71
11:34:00 PM     all      0.53      0.00      6.32      0.00      0.45     92.71
11:34:01 PM     all      0.34      0.00      6.17      0.00      0.38     93.11
11:34:02 PM     all      0.45      0.00      6.38      0.00      0.45     92.72
11:34:03 PM     all      0.53      0.00      6.39      0.00      0.34     92.75
11:34:04 PM     all      0.45      0.00      6.40      0.00      0.41     92.74
11:34:05 PM     all      0.53      0.00      6.36      0.00      0.38     92.73
11:34:06 PM     all      0.49      0.00      6.49      0.00      0.45     92.57
11:34:07 PM     all      0.42      0.00      6.19      0.00      0.30     93.09
11:34:08 PM     all      0.68      0.00      6.25      0.00      0.41     92.66
11:34:09 PM     all      0.41      0.00      6.21      0.00      0.38     92.99
11:34:10 PM     all      0.41      0.00      6.30      0.00      0.45     92.83
11:34:11 PM     all      0.68      0.00      6.37      0.00      0.41     92.54
11:34:12 PM     all      0.49      0.00      6.21      0.00      0.38     92.92
11:34:13 PM     all      0.60      0.00      6.46      0.00      0.45     92.48
11:34:14 PM     all      0.45      0.00      6.50      0.00      0.38     92.67
11:34:15 PM     all      0.41      0.00      6.24      0.00      0.38     92.97
11:34:16 PM     all      0.90      0.00      6.37      0.00      0.41     92.31
11:34:17 PM     all      2.00      0.00      6.39      0.00      0.42     91.19
11:34:18 PM     all      0.60      0.00      6.03      0.00      0.38     92.99
11:34:19 PM     all      0.41      0.00      6.21      0.00      0.41     92.96
11:34:20 PM     all      0.53      0.00      6.37      0.00      0.41     92.69
11:34:21 PM     all      0.41      0.00      6.45      0.00      0.38     92.76
11:34:22 PM     all      0.41      0.00      6.48      0.00      0.41     92.69
11:34:23 PM     all      2.51      0.00      6.65      0.00      0.38     90.46
11:34:24 PM     all      4.41      0.00      6.54      0.00      0.49     88.55
11:34:25 PM     all      0.53      0.00      6.28      0.00      0.38     92.82
11:34:26 PM     all      2.29      0.00      6.60      0.00      0.38     90.73
11:34:27 PM     all      4.52      0.00      6.49      0.00      0.49     88.50
11:34:28 PM     all      1.77      0.00      6.50      0.00      0.30     91.43
11:34:29 PM     all      4.51      0.00      6.73      0.00      0.42     88.35
11:34:30 PM     all      1.81      0.00      6.34      0.00      0.42     91.43
11:34:31 PM     all     10.86      0.00      7.53      0.00      0.50     81.11
11:34:32 PM     all      9.81      0.00      7.03      0.00      0.46     82.70
11:34:33 PM     all     11.91      0.00      8.08      0.00      0.46     79.55
11:34:34 PM     all      9.94      0.00      7.34      0.00      0.38     82.33
11:34:35 PM     all     15.53      0.00      8.46      0.00      0.50     75.51
11:34:36 PM     all     14.42      0.00      8.39      0.00      0.46     76.74
11:34:37 PM     all     13.46      0.00      8.32      0.00      0.42     77.79
11:34:38 PM     all     16.38      0.00      8.69      0.00      0.50     74.43
11:34:39 PM     all     24.61      0.00      9.87      0.00      0.50     65.02
11:34:40 PM     all     19.02      0.00      8.99      0.00      0.46     71.53
11:34:41 PM     all     10.49      0.00      8.04      0.04      0.46     80.97
11:34:42 PM     all     15.55      0.00      8.18      0.00      0.43     75.84
11:34:43 PM     all      3.36      0.00      6.79      0.00      0.41     89.44
11:34:44 PM     all     18.45      0.00      9.44      0.00      0.50     71.62
11:34:45 PM     all     11.70      0.00      8.04      0.00      0.46     79.81
11:34:46 PM     all     10.91      0.00      7.83      0.00      0.38     80.88
11:34:47 PM     all     14.37      0.00      8.48      0.00      0.59     76.56
11:34:48 PM     all      3.00      0.00      6.43      0.00      0.38     90.19
11:34:49 PM     all      5.22      0.00      6.93      0.00      0.42     87.43
11:34:50 PM     all      5.01      0.00      7.41      0.00      0.45     87.13
11:34:51 PM     all     16.22      0.00      8.56      0.00      0.49     74.72
11:34:52 PM     all     20.71      0.00      9.25      0.00      0.47     69.58
11:34:53 PM     all     16.10      0.00      8.49      0.00      0.46     74.94
11:34:54 PM     all     42.62      0.00     12.41      0.00      0.45     44.53
11:34:55 PM     all     39.98      0.00     12.41      0.00      0.53     47.09
11:34:56 PM     all     57.76      0.00     12.82      0.00      0.32     29.10
11:34:57 PM     all     48.72      0.00     12.62      0.00      0.47     38.18
11:34:58 PM     all     76.50      0.00     13.95      0.00      0.16      9.39
11:34:59 PM     all     84.43      0.00     14.37      0.00      0.03      1.17
11:35:00 PM     all     86.01      0.00     13.77      0.00      0.00      0.22
11:35:01 PM     all     86.69      0.00     13.28      0.00      0.00      0.03
11:35:02 PM     all     85.71      0.00     14.29      0.00      0.00      0.00
11:35:03 PM     all     86.30      0.00     13.66      0.00      0.00      0.03
11:35:04 PM     all     86.19      0.00     13.81      0.00      0.00      0.00
11:35:05 PM     all     86.12      0.00     13.75      0.00      0.00      0.13
11:35:06 PM     all     86.39      0.00     13.45      0.00      0.00      0.16
11:35:07 PM     all     83.37      0.00     13.93      0.00      0.06      2.63
11:35:08 PM     all     35.21      0.00     10.75      0.00      0.44     53.60
11:35:09 PM     all      7.66      0.00      7.36      0.00      0.38     84.60
11:35:10 PM     all      3.99      0.00      6.97      0.00      0.45     88.59
11:35:11 PM     all      0.45      0.00      6.09      0.00      0.38     93.08
11:35:12 PM     all      2.34      0.00      6.71      0.00      0.38     90.58
11:35:13 PM     all      2.22      0.00      6.43      0.00      0.45     90.90
11:35:14 PM     all      0.49      0.00      6.21      0.00      0.38     92.93
11:35:15 PM     all      0.45      0.00      6.42      0.00      0.38     92.75
11:35:16 PM     all      0.45      0.00      6.56      0.00      0.38     92.61
11:35:17 PM     all      0.45      0.00      6.23      0.00      0.41     92.90
11:35:18 PM     all      0.68      0.00      6.27      0.00      0.38     92.67
11:35:19 PM     all      0.53      0.00      6.29      0.00      0.45     92.73
11:35:20 PM     all      0.38      0.00      6.22      0.00      0.38     93.02
11:35:21 PM     all      0.45      0.00      6.34      0.00      0.45     92.75
11:35:22 PM     all      0.64      0.00      6.35      0.00      0.38     92.63
11:35:23 PM     all      0.23      0.00      6.50      0.00      0.42     92.86
11:35:24 PM     all      0.38      0.00      6.32      0.00      0.34     92.96
