Linux 4.4.5-15.26.amzn1.x86_64 (ip-192-168-1-134) 	04/08/2016 	_x86_64_	(32 CPU)

02:57:14 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:57:15 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
02:57:16 AM     all     27.74      0.00      1.06      0.00      0.00     71.19
02:57:17 AM     all     81.69      0.00      2.90      0.00      0.06     15.34
02:57:18 AM     all      0.32      0.00      0.35      0.00      0.42     98.90
02:57:19 AM     all      0.18      0.00      0.21      0.00      0.42     99.19
02:57:20 AM     all      0.21      0.00      0.25      0.00      0.50     99.04
02:57:21 AM     all      0.21      0.00      0.28      0.00      0.42     99.08
02:57:22 AM     all      0.14      0.00      0.25      0.00      0.46     99.15
02:57:23 AM     all      0.21      0.00      0.21      0.00      0.42     99.15
02:57:24 AM     all      0.14      0.00      0.25      0.00      0.49     99.12
02:57:25 AM     all      0.21      0.00      0.11      0.00      0.46     99.22
02:57:26 AM     all      0.18      0.00      0.25      0.00      0.49     99.08
02:57:27 AM     all      0.18      0.00      0.21      0.00      0.46     99.15
02:57:28 AM     all      0.18      0.00      0.21      0.00      0.35     99.26
02:57:29 AM     all      0.18      0.00      0.18      0.00      0.53     99.12
02:57:30 AM     all      0.18      0.00      0.39      0.00      0.56     98.87
02:57:31 AM     all      0.18      0.00      0.21      0.00      0.49     99.12
02:57:32 AM     all      0.21      0.00      0.21      0.00      0.46     99.12
02:57:33 AM     all      7.19      0.00      1.04      0.00      0.62     91.15
02:57:34 AM     all     85.30      0.00      4.29      0.00      0.10     10.31
02:57:35 AM     all     10.28      0.00      1.15      0.00      0.24     88.33
02:57:36 AM     all      0.32      0.00      0.35      0.00      0.46     98.87
02:57:37 AM     all      0.35      0.00      0.18      0.00      0.42     99.05
02:57:38 AM     all      0.28      0.00      0.21      0.00      0.50     99.01
02:57:39 AM     all      0.25      0.00      0.25      0.00      0.53     98.97
02:57:40 AM     all      0.39      0.00      0.32      0.00      0.46     98.83
02:57:41 AM     all      0.28      0.00      0.35      0.00      0.46     98.90
02:57:42 AM     all      0.28      0.00      0.28      0.00      0.46     98.97
02:57:43 AM     all      0.14      0.00      0.28      0.00      0.42     99.15
02:57:44 AM     all      0.21      0.00      0.35      0.00      0.50     98.94
02:57:45 AM     all      0.28      0.00      0.28      0.00      0.53     98.90
02:57:46 AM     all      0.53      0.00      0.28      0.00      0.50     98.69
02:57:47 AM     all      4.07      0.00      0.63      0.00      0.39     94.92
02:57:48 AM     all      2.30      0.00      0.39      0.00      0.49     96.82
02:57:49 AM     all      0.96      0.00      0.32      0.00      0.46     98.26
02:57:50 AM     all      2.44      0.00      0.49      0.00      0.53     96.54
02:57:51 AM     all     39.38      0.00      2.91      0.00      0.44     57.27
02:57:52 AM     all     41.13      0.00      2.61      0.00      0.27     55.99
02:57:53 AM     all      0.74      0.00      0.32      0.00      0.46     98.48
02:57:54 AM     all      0.21      0.00      0.28      0.00      0.39     99.12
02:57:55 AM     all      0.18      0.00      0.28      0.00      0.46     99.08
02:57:56 AM     all      0.25      0.00      0.32      0.00      0.50     98.94
02:57:57 AM     all      0.21      0.00      0.32      0.00      0.57     98.90
02:57:58 AM     all      0.25      0.00      0.14      0.00      0.39     99.22
02:57:59 AM     all      0.18      0.00      0.25      0.00      0.42     99.15
02:58:00 AM     all      0.32      0.00      0.21      0.00      0.49     98.98
02:58:01 AM     all      0.21      0.00      0.28      0.00      0.46     99.04
02:58:02 AM     all      1.23      0.00      0.32      0.00      0.46     97.99
02:58:03 AM     all      4.14      0.00      0.42      0.00      0.46     94.99
02:58:04 AM     all      1.79      0.00      0.32      0.00      0.46     97.43
02:58:05 AM     all      0.67      0.00      0.25      0.00      0.42     98.66
02:58:06 AM     all      3.83      0.00      0.60      0.00      0.49     95.08
02:58:07 AM     all      5.03      0.00      0.53      0.00      0.49     93.95
02:58:08 AM     all     16.07      0.00      1.38      0.00      0.55     81.99
02:58:09 AM     all     45.22      0.00      3.35      0.00      0.31     51.13
02:58:10 AM     all      0.49      0.00      0.49      0.00      0.42     98.59
02:58:11 AM     all      0.35      0.00      0.14      0.00      0.39     99.11
02:58:12 AM     all      0.18      0.00      0.32      0.00      0.53     98.97
02:58:13 AM     all      0.18      0.00      0.32      0.04      0.43     99.04
02:58:14 AM     all      0.18      0.00      0.32      0.00      0.50     99.01
02:58:15 AM     all      0.18      0.00      0.35      0.00      0.46     99.01
02:58:16 AM     all      0.25      0.00      0.25      0.00      0.42     99.08
02:58:17 AM     all      0.21      0.00      0.21      0.00      0.39     99.19
02:58:18 AM     all      0.18      0.00      0.21      0.00      0.49     99.12
02:58:19 AM     all      1.69      0.00      0.56      0.00      0.53     97.21
02:58:20 AM     all      3.41      0.00      0.60      0.00      0.46     95.53
02:58:21 AM     all      0.11      0.00      0.18      0.00      0.42     99.29
02:58:22 AM     all      1.41      0.00      0.42      0.00      0.49     97.68
02:58:23 AM     all      6.54      0.00      1.19      0.00      0.42     91.86
02:58:24 AM     all      6.48      0.00      0.46      0.00      0.53     92.54
02:58:25 AM     all     13.85      0.00      1.04      0.00      0.42     84.68
02:58:26 AM     all     34.06      0.00      2.36      0.00      0.49     63.09
02:58:27 AM     all      2.30      0.00      0.35      0.00      0.32     97.02
02:58:28 AM     all      0.32      0.00      0.28      0.00      0.46     98.94
02:58:29 AM     all      0.14      0.00      0.25      0.00      0.46     99.15
02:58:30 AM     all      0.14      0.00      0.18      0.00      0.50     99.19
02:58:31 AM     all      0.32      0.00      0.28      0.00      0.46     98.94
02:58:32 AM     all      0.28      0.00      0.25      0.00      0.46     99.01
02:58:33 AM     all      0.25      0.00      0.21      0.00      0.43     99.11
02:58:34 AM     all      0.28      0.00      0.28      0.00      0.50     98.94
02:58:35 AM     all      0.28      0.00      0.28      0.00      0.46     98.97
02:58:36 AM     all      1.88      0.00      0.39      0.00      0.50     97.24
02:58:37 AM     all      3.83      0.00      0.35      0.00      0.39     95.43
02:58:38 AM     all      0.14      0.00      0.28      0.00      0.50     99.08
02:58:39 AM     all      2.54      0.00      0.39      0.00      0.49     96.58
02:58:40 AM     all      7.36      0.00      0.84      0.00      0.42     91.38
02:58:41 AM     all      8.44      0.00      0.77      0.00      0.53     90.26
02:58:42 AM     all     14.95      0.00      0.95      0.00      0.46     83.64
02:58:43 AM     all     29.29      0.00      1.71      0.00      0.42     68.58
02:58:44 AM     all      2.26      0.00      0.57      0.00      0.42     96.75
02:58:45 AM     all      0.28      0.00      0.25      0.00      0.42     99.05
02:58:46 AM     all      0.32      0.00      0.18      0.00      0.46     99.04
02:58:47 AM     all      0.18      0.00      0.21      0.00      0.46     99.15
02:58:48 AM     all      0.18      0.00      0.32      0.04      0.50     98.97
02:58:49 AM     all      0.25      0.00      0.28      0.00      0.32     99.15
02:58:50 AM     all      0.18      0.00      0.18      0.00      0.53     99.11
02:58:51 AM     all      0.25      0.00      0.32      0.00      0.53     98.90
02:58:52 AM     all      0.25      0.00      0.25      0.00      0.39     99.11
02:58:53 AM     all      2.57      0.00      0.60      0.00      0.46     96.38
02:58:54 AM     all      2.75      0.00      0.46      0.00      0.49     96.30
02:58:55 AM     all      0.35      0.00      0.14      0.00      0.42     99.08
02:58:56 AM     all      2.29      0.00      0.32      0.00      0.56     96.83
02:58:57 AM     all      7.64      0.00      1.09      0.00      0.39     90.89
02:58:58 AM     all     10.54      0.00      0.60      0.00      0.56     88.30
02:58:59 AM     all     14.80      0.00      0.91      0.00      0.46     83.83
02:59:00 AM     all     26.88      0.00      2.17      0.00      0.38     70.57
02:59:01 AM     all      1.55      0.00      0.46      0.00      0.39     97.61
02:59:02 AM     all      0.28      0.00      0.25      0.00      0.46     99.01
02:59:03 AM     all      0.21      0.00      0.35      0.00      0.42     99.01
02:59:04 AM     all      0.32      0.00      0.25      0.00      0.49     98.94
02:59:05 AM     all      0.18      0.00      0.21      0.00      0.42     99.19
02:59:06 AM     all      0.21      0.00      0.39      0.00      0.46     98.94
02:59:07 AM     all      0.28      0.00      0.39      0.00      0.53     98.80
02:59:08 AM     all      0.25      0.00      0.21      0.00      0.46     99.08
02:59:09 AM     all      0.50      0.00      0.32      0.00      0.39     98.80
02:59:10 AM     all      3.40      0.00      0.63      0.00      0.53     95.44
02:59:11 AM     all      1.92      0.00      0.18      0.00      0.46     97.44
02:59:12 AM     all      1.24      0.00      0.42      0.00      0.50     97.84
02:59:13 AM     all      4.47      0.00      0.53      0.00      0.46     94.55
02:59:14 AM     all      6.58      0.00      0.91      0.00      0.46     92.05
02:59:15 AM     all      9.76      0.00      0.73      0.00      0.45     89.05
02:59:16 AM     all     15.46      0.00      1.15      0.00      0.52     82.87
02:59:17 AM     all     20.59      0.00      1.29      0.00      0.38     77.74
02:59:18 AM     all      4.63      0.00      0.53      0.00      0.39     94.46
02:59:19 AM     all      0.25      0.00      0.32      0.00      0.49     98.94
02:59:20 AM     all      0.18      0.00      0.39      0.00      0.46     98.98
02:59:21 AM     all      0.21      0.00      0.32      0.00      0.39     99.08
02:59:22 AM     all      0.28      0.00      0.21      0.00      0.49     99.01
02:59:23 AM     all      0.18      0.00      0.21      0.04      0.49     99.08
02:59:24 AM     all      0.21      0.00      0.39      0.00      0.42     98.98
02:59:25 AM     all      0.18      0.00      0.28      0.00      0.42     99.12
02:59:26 AM     all      0.74      0.00      0.49      0.00      0.56     98.21
02:59:27 AM     all      3.50      0.00      0.50      0.00      0.39     95.61
02:59:28 AM     all      1.94      0.00      0.39      0.00      0.53     97.14
02:59:29 AM     all      1.93      0.00      0.49      0.00      0.39     97.19
02:59:30 AM     all      3.51      0.00      0.53      0.00      0.46     95.51
02:59:31 AM     all      7.61      0.00      0.52      0.00      0.49     91.37
02:59:32 AM     all      5.13      0.00      0.70      0.00      0.46     93.71
02:59:33 AM     all      0.35      0.00      0.77      0.00      0.49     98.39
02:59:34 AM     all      0.32      0.00      0.39      0.00      0.50     98.79
02:59:35 AM     all      0.28      0.00      0.35      0.00      0.42     98.94
02:59:36 AM     all      0.32      0.00      0.35      0.00      0.53     98.80
02:59:37 AM     all      0.42      0.00      0.35      0.00      0.46     98.77
02:59:38 AM     all      0.26      0.00      0.10      0.00      0.10     99.55
02:59:39 AM     all      0.12      0.00      0.06      0.00      0.00     99.81
