Linux 4.4.5-15.26.amzn1.x86_64 (ip-192-168-1-134) 	04/08/2016 	_x86_64_	(32 CPU)

03:02:05 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:02:06 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
03:02:07 AM     all     27.14      0.00      4.62      0.00      0.13     68.11
03:02:08 AM     all      0.07      0.00      0.14      0.00      0.27     99.52
03:02:09 AM     all      0.07      0.00      0.14      0.00      0.41     99.39
03:02:10 AM     all      0.07      0.00      0.17      0.00      0.34     99.42
03:02:11 AM     all      0.07      0.00      0.17      0.00      0.31     99.45
03:02:12 AM     all      0.07      0.00      0.21      0.00      0.38     99.35
03:02:13 AM     all      0.07      0.00      0.17      0.00      0.34     99.42
03:02:14 AM     all      0.03      0.00      0.31      0.00      0.41     99.25
03:02:15 AM     all      0.14      0.00      0.17      0.00      0.34     99.35
03:02:16 AM     all      0.07      0.00      0.14      0.00      0.31     99.49
03:02:17 AM     all      0.10      0.00      0.10      0.00      0.38     99.42
03:02:18 AM     all      0.07      0.00      0.17      0.00      0.34     99.42
03:02:19 AM     all      0.00      0.00      0.17      0.00      0.34     99.49
03:02:20 AM     all      8.64      0.00      1.49      0.00      0.34     89.53
03:02:21 AM     all     14.87      0.00      2.43      0.00      0.34     82.37
03:02:22 AM     all      0.51      0.00      0.41      0.00      0.31     98.77
03:02:23 AM     all      0.07      0.00      0.24      0.03      0.34     99.32
03:02:24 AM     all      0.03      0.00      0.17      0.00      0.38     99.42
03:02:25 AM     all      0.10      0.00      0.17      0.00      0.27     99.45
03:02:26 AM     all      0.10      0.00      0.21      0.00      0.34     99.35
03:02:27 AM     all      0.07      0.00      0.14      0.00      0.41     99.38
03:02:28 AM     all      0.10      0.00      0.17      0.00      0.31     99.42
03:02:29 AM     all      0.17      0.00      0.21      0.00      0.38     99.25
03:02:30 AM     all      0.07      0.00      0.21      0.00      0.34     99.38
03:02:31 AM     all      0.10      0.00      0.24      0.00      0.34     99.31
03:02:32 AM     all      0.14      0.00      0.17      0.00      0.34     99.35
03:02:33 AM     all      5.26      0.00      0.79      0.00      0.41     93.55
03:02:34 AM     all     10.31      0.00      1.66      0.00      0.30     87.72
03:02:35 AM     all      8.17      0.00      1.26      0.00      0.31     90.26
03:02:36 AM     all      0.10      0.00      0.24      0.00      0.34     99.32
03:02:37 AM     all      0.07      0.00      0.17      0.00      0.34     99.42
03:02:38 AM     all      0.03      0.00      0.21      0.00      0.38     99.38
03:02:39 AM     all      0.14      0.00      0.14      0.00      0.31     99.42
03:02:40 AM     all      0.14      0.00      0.21      0.00      0.38     99.28
03:02:41 AM     all      0.07      0.00      0.24      0.00      0.31     99.38
03:02:42 AM     all      0.10      0.00      0.14      0.00      0.34     99.42
03:02:43 AM     all      0.10      0.00      0.24      0.00      0.41     99.25
03:02:44 AM     all      0.10      0.00      0.24      0.00      0.31     99.35
03:02:45 AM     all      0.14      0.00      0.24      0.00      0.34     99.28
03:02:46 AM     all      3.00      0.00      0.65      0.00      0.38     95.97
03:02:47 AM     all      7.96      0.00      1.20      0.00      0.34     90.51
03:02:48 AM     all     11.57      0.00      1.69      0.00      0.30     86.44
03:02:49 AM     all      0.99      0.00      0.14      0.00      0.34     98.53
03:02:50 AM     all      0.14      0.00      0.17      0.00      0.31     99.38
03:02:51 AM     all      0.10      0.00      0.17      0.00      0.34     99.38
03:02:52 AM     all      0.07      0.00      0.31      0.00      0.31     99.31
03:02:53 AM     all      0.14      0.00      0.21      0.00      0.38     99.28
03:02:54 AM     all      0.10      0.00      0.14      0.00      0.34     99.42
03:02:55 AM     all      0.10      0.00      0.38      0.00      0.38     99.14
03:02:56 AM     all      0.07      0.00      0.24      0.00      0.31     99.38
03:02:57 AM     all      0.07      0.00      0.21      0.00      0.31     99.42
03:02:58 AM     all      0.10      0.00      0.21      0.03      0.38     99.28
03:02:59 AM     all      0.72      0.00      0.31      0.00      0.34     98.63
03:03:00 AM     all      7.28      0.00      1.19      0.00      0.34     91.19
03:03:01 AM     all      8.05      0.00      1.40      0.00      0.34     90.21
03:03:02 AM     all      6.87      0.00      1.19      0.00      0.34     91.60
03:03:03 AM     all      0.72      0.00      0.34      0.00      0.34     98.60
03:03:04 AM     all      0.17      0.00      0.17      0.00      0.34     99.31
03:03:05 AM     all      0.17      0.00      0.17      0.00      0.34     99.31
03:03:06 AM     all      0.07      0.00      0.17      0.00      0.34     99.41
03:03:07 AM     all      0.10      0.00      0.14      0.00      0.31     99.45
03:03:08 AM     all      0.10      0.00      0.27      0.00      0.31     99.31
03:03:09 AM     all      0.03      0.00      0.24      0.00      0.38     99.35
03:03:10 AM     all      0.10      0.00      0.17      0.00      0.38     99.35
03:03:11 AM     all      0.10      0.00      0.31      0.00      0.31     99.28
03:03:12 AM     all      0.55      0.00      0.48      0.00      0.31     98.66
03:03:13 AM     all      2.32      0.00      0.41      0.00      0.38     96.89
03:03:14 AM     all      9.86      0.00      1.66      0.00      0.34     88.14
03:03:15 AM     all      6.70      0.00      1.48      0.00      0.34     91.49
03:03:16 AM     all      5.01      0.00      0.72      0.00      0.34     93.93
03:03:17 AM     all      0.82      0.00      0.34      0.00      0.31     98.53
03:03:18 AM     all      0.07      0.00      0.21      0.00      0.34     99.38
03:03:19 AM     all      0.14      0.00      0.21      0.00      0.34     99.31
03:03:20 AM     all      0.14      0.00      0.31      0.00      0.38     99.18
03:03:21 AM     all      0.14      0.00      0.27      0.00      0.27     99.31
03:03:22 AM     all      0.14      0.00      0.21      0.00      0.34     99.31
03:03:23 AM     all      0.17      0.00      0.38      0.00      0.38     99.07
03:03:24 AM     all      0.10      0.00      0.14      0.00      0.28     99.48
03:03:25 AM     all      0.07      0.00      0.21      0.00      0.34     99.38
03:03:26 AM     all      2.96      0.00      0.52      0.00      0.38     96.14
03:03:27 AM     all      5.27      0.00      0.75      0.00      0.31     93.67
03:03:28 AM     all      4.70      0.00      0.89      0.00      0.41     94.00
03:03:29 AM     all      8.41      0.00      1.16      0.00      0.31     90.13
03:03:30 AM     all      3.63      0.00      0.68      0.00      0.34     95.35
03:03:31 AM     all      0.90      0.00      0.38      0.00      0.31     98.42
03:03:32 AM     all      0.07      0.00      0.24      0.00      0.34     99.34
03:03:33 AM     all      0.21      0.00      0.31      0.03      0.34     99.11
03:03:34 AM     all      0.14      0.00      0.21      0.00      0.31     99.35
03:03:35 AM     all      0.07      0.00      0.28      0.00      0.38     99.28
03:03:36 AM     all      0.10      0.00      0.27      0.00      0.27     99.35
03:03:37 AM     all      0.10      0.00      0.27      0.00      0.38     99.24
03:03:38 AM     all      0.34      0.00      0.21      0.00      0.31     99.14
03:03:39 AM     all      1.58      0.00      0.48      0.00      0.31     97.63
03:03:40 AM     all      3.79      0.00      0.92      0.00      0.41     94.88
03:03:41 AM     all      3.30      0.00      0.65      0.00      0.27     95.77
03:03:42 AM     all      5.81      0.00      1.09      0.00      0.34     92.76
03:03:43 AM     all      6.55      0.00      0.93      0.00      0.31     92.21
03:03:44 AM     all      3.76      0.00      0.72      0.00      0.31     95.22
03:03:45 AM     all      0.07      0.00      0.17      0.00      0.38     99.38
03:03:46 AM     all      0.07      0.00      0.21      0.00      0.34     99.38
03:03:47 AM     all      0.14      0.00      0.24      0.00      0.38     99.25
03:03:48 AM     all      0.62      0.00      0.28      0.00      0.28     98.83
03:03:49 AM     all      0.10      0.00      0.24      0.00      0.34     99.31
03:03:50 AM     all      0.10      0.00      0.21      0.00      0.31     99.38
03:03:51 AM     all      0.10      0.00      0.27      0.00      0.34     99.28
03:03:52 AM     all      1.13      0.00      0.38      0.00      0.34     98.15
03:03:53 AM     all      1.36      0.00      0.48      0.00      0.34     97.82
03:03:54 AM     all      3.23      0.00      0.85      0.00      0.31     95.61
03:03:55 AM     all      4.17      0.00      1.15      0.00      0.34     94.34
03:03:56 AM     all      0.55      0.00      0.61      0.00      0.31     98.53
03:03:57 AM     all      0.14      0.00      0.48      0.00      0.34     99.04
03:03:58 AM     all      0.14      0.00      0.24      0.00      0.35     99.27
03:03:59 AM     all      0.07      0.00      0.38      0.00      0.42     99.13
03:04:00 AM     all      0.10      0.00      0.34      0.00      0.28     99.28
03:04:01 AM     all      0.13      0.00      0.23      0.00      0.20     99.44
03:04:02 AM     all      0.19      0.00      0.03      0.00      0.00     99.78
