Linux 3.10.0-327.13.1.el7.x86_64 (ip-192-168-1-252.us-west-2.compute.internal) 	04/19/2016 	_x86_64_	(32 CPU)

06:27:49 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:27:50 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
06:27:51 AM     all     23.78      0.00      3.86      0.00      0.10     72.26
06:27:52 AM     all      0.29      0.00      0.65      0.00      0.51     98.55
06:27:53 AM     all      0.22      0.00      0.47      0.00      0.51     98.81
06:27:54 AM     all      0.18      0.00      0.50      0.00      0.54     98.78
06:27:55 AM     all      0.29      0.00      0.50      0.00      0.58     98.63
06:27:56 AM     all      0.22      0.00      0.51      0.00      0.51     98.77
06:27:57 AM     all      0.22      0.00      0.36      0.00      0.50     98.92
06:27:58 AM     all      0.25      0.00      0.50      0.00      0.54     98.71
06:27:59 AM     all      0.25      0.00      0.32      0.00      0.50     98.92
06:28:00 AM     all      0.18      0.00      0.36      0.00      0.54     98.92
06:28:01 AM     all      0.22      0.00      0.40      0.00      0.54     98.85
06:28:02 AM     all      0.22      0.00      0.40      0.00      0.54     98.85
06:28:03 AM     all      0.25      0.00      0.47      0.00      0.51     98.77
06:28:04 AM     all     12.64      0.00      2.46      0.00      0.53     84.37
06:28:05 AM     all      8.56      0.00      1.42      0.00      0.43     89.59
06:28:06 AM     all      1.01      0.00      0.54      0.00      0.50     97.95
06:28:07 AM     all      0.25      0.00      0.43      0.00      0.54     98.77
06:28:08 AM     all      0.18      0.00      0.40      0.00      0.50     98.92
06:28:09 AM     all      0.18      0.00      0.39      0.00      0.54     98.89
06:28:10 AM     all      0.22      0.00      0.40      0.00      0.50     98.88
06:28:11 AM     all      0.25      0.00      0.47      0.00      0.54     98.74
06:28:12 AM     all      0.22      0.00      0.40      0.00      0.54     98.85
06:28:13 AM     all      0.14      0.00      0.32      0.00      0.50     99.03
06:28:14 AM     all      0.22      0.00      0.25      0.00      0.50     99.03
06:28:15 AM     all      0.14      0.00      0.40      0.00      0.54     98.92
06:28:16 AM     all      0.25      0.00      0.40      0.00      0.54     98.81
06:28:17 AM     all      3.75      0.00      0.75      0.00      0.54     94.97
06:28:18 AM     all     15.74      0.00      2.38      0.00      0.46     81.42
06:28:19 AM     all      1.58      0.00      0.68      0.00      0.50     97.24
06:28:20 AM     all      0.50      0.00      0.40      0.00      0.50     98.60
06:28:21 AM     all      0.22      0.00      0.32      0.00      0.50     98.96
06:28:22 AM     all      0.22      0.00      0.50      0.00      0.54     98.74
06:28:23 AM     all      0.18      0.00      0.29      0.00      0.54     98.99
06:28:24 AM     all      0.22      0.00      0.36      0.00      0.50     98.92
06:28:25 AM     all      0.14      0.00      0.43      0.00      0.54     98.88
06:28:26 AM     all      0.18      0.00      0.47      0.00      0.54     98.81
06:28:27 AM     all      0.25      0.00      0.43      0.00      0.54     98.78
06:28:28 AM     all      0.22      0.00      0.58      0.00      0.50     98.70
06:28:29 AM     all      0.14      0.00      0.32      0.00      0.54     98.99
06:28:30 AM     all      2.06      0.00      0.75      0.00      0.53     96.65
06:28:31 AM     all     13.44      0.00      2.05      0.00      0.49     84.02
06:28:32 AM     all      5.80      0.00      1.21      0.00      0.46     92.52
06:28:33 AM     all      0.90      0.00      0.54      0.00      0.47     98.09
06:28:34 AM     all      0.14      0.00      0.43      0.00      0.58     98.85
06:28:35 AM     all      0.22      0.00      0.36      0.00      0.51     98.92
06:28:36 AM     all      0.25      0.00      0.54      0.00      0.51     98.70
06:28:37 AM     all      0.18      0.00      0.40      0.00      0.54     98.89
06:28:38 AM     all      0.22      0.00      0.29      0.00      0.54     98.96
06:28:39 AM     all      0.22      0.00      0.43      0.00      0.54     98.81
06:28:40 AM     all      0.22      0.00      0.40      0.00      0.50     98.88
06:28:41 AM     all      0.18      0.00      0.40      0.00      0.54     98.89
06:28:42 AM     all      0.22      0.00      0.40      0.00      0.54     98.85
06:28:43 AM     all      0.68      0.00      0.57      0.00      0.50     98.24
06:28:44 AM     all      6.07      0.00      1.06      0.00      0.53     92.34
06:28:45 AM     all     12.74      0.00      1.77      0.00      0.46     85.02
06:28:46 AM     all      1.90      0.00      0.72      0.00      0.50     96.89
06:28:47 AM     all      0.18      0.00      0.36      0.00      0.51     98.95
06:28:48 AM     all      0.29      0.00      0.43      0.00      0.54     98.74
06:28:49 AM     all      0.22      0.00      0.43      0.00      0.50     98.85
06:28:50 AM     all      0.25      0.00      0.43      0.00      0.54     98.78
06:28:51 AM     all      0.25      0.00      0.58      0.00      0.54     98.63
06:28:52 AM     all      0.25      0.00      0.43      0.00      0.54     98.77
06:28:53 AM     all      0.22      0.00      0.40      0.00      0.50     98.88
06:28:54 AM     all      0.22      0.00      0.40      0.00      0.58     98.81
06:28:55 AM     all      0.22      0.00      0.54      0.00      0.51     98.74
06:28:56 AM     all      0.25      0.00      0.43      0.00      0.54     98.77
06:28:57 AM     all      5.23      0.00      0.96      0.00      0.50     93.31
06:28:58 AM     all     11.89      0.00      1.80      0.00      0.49     85.82
06:28:59 AM     all      3.92      0.00      1.03      0.00      0.50     94.54
06:29:00 AM     all      0.47      0.00      0.40      0.00      0.51     98.63
06:29:01 AM     all      0.18      0.00      0.36      0.00      0.50     98.96
06:29:02 AM     all      0.18      0.00      0.40      0.00      0.54     98.89
06:29:03 AM     all      0.25      0.00      0.47      0.00      0.54     98.74
06:29:04 AM     all      0.22      0.00      0.47      0.00      0.51     98.81
06:29:05 AM     all      0.18      0.00      0.40      0.00      0.50     98.92
06:29:06 AM     all      0.14      0.00      0.40      0.00      0.58     98.89
06:29:07 AM     all      0.22      0.00      0.40      0.00      0.51     98.88
06:29:08 AM     all      0.22      0.00      0.40      0.00      0.58     98.81
06:29:09 AM     all      0.22      0.00      0.36      0.00      0.47     98.95
06:29:10 AM     all      3.99      0.00      0.82      0.00      0.53     94.66
