Linux 3.10.0-327.13.1.el7.x86_64 (ip-192-168-1-252.us-west-2.compute.internal) 	04/19/2016 	_x86_64_	(32 CPU)

06:55:57 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:55:58 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
06:55:59 AM     all     27.55      0.00      1.50      0.00      0.00     70.95
06:56:00 AM     all     51.21      0.00      2.91      0.00      0.16     45.72
06:56:01 AM     all      0.29      0.00      0.54      0.00      0.43     98.74
06:56:02 AM     all      0.22      0.00      0.25      0.00      0.54     98.99
06:56:03 AM     all      0.18      0.00      0.36      0.00      0.54     98.92
06:56:04 AM     all      0.18      0.00      0.39      0.00      0.50     98.92
06:56:05 AM     all      0.14      0.00      0.29      0.00      0.47     99.10
06:56:06 AM     all      0.18      0.00      0.40      0.00      0.58     98.85
06:56:07 AM     all      0.25      0.00      0.33      0.00      0.51     98.92
06:56:08 AM     all      0.18      0.00      0.32      0.00      0.54     98.96
06:56:09 AM     all      0.22      0.00      0.32      0.00      0.50     98.96
06:56:10 AM     all      0.22      0.00      0.40      0.00      0.54     98.85
06:56:11 AM     all      0.47      0.00      0.40      0.00      0.54     98.60
06:56:12 AM     all      6.07      0.00      0.96      0.00      0.50     92.47
06:56:13 AM     all     20.31      0.00      1.65      0.00      0.49     77.54
06:56:14 AM     all     38.57      0.00      2.28      0.00      0.42     58.73
06:56:15 AM     all      0.65      0.00      0.54      0.00      0.50     98.31
06:56:16 AM     all      0.25      0.00      0.47      0.00      0.50     98.78
06:56:17 AM     all      0.22      0.00      0.36      0.00      0.47     98.96
06:56:18 AM     all      0.18      0.00      0.32      0.00      0.57     98.93
06:56:19 AM     all      0.18      0.00      0.32      0.00      0.47     99.03
06:56:20 AM     all      0.22      0.00      0.36      0.00      0.54     98.89
06:56:21 AM     all      0.22      0.00      0.32      0.00      0.50     98.96
06:56:22 AM     all      0.18      0.00      0.32      0.00      0.54     98.96
06:56:23 AM     all      0.29      0.00      0.29      0.00      0.50     98.92
06:56:24 AM     all      6.24      0.00      0.78      0.00      0.50     92.48
06:56:25 AM     all      3.25      0.00      0.54      0.00      0.50     95.71
06:56:26 AM     all      6.55      0.00      0.96      0.00      0.50     91.99
06:56:27 AM     all     15.63      0.00      1.28      0.00      0.50     82.60
06:56:28 AM     all     33.02      0.00      2.39      0.00      0.46     64.13
06:56:29 AM     all      1.29      0.00      0.43      0.00      0.43     97.84
06:56:30 AM     all      0.18      0.00      0.32      0.00      0.54     98.96
06:56:31 AM     all      0.22      0.00      0.36      0.00      0.54     98.88
06:56:32 AM     all      0.22      0.00      0.40      0.00      0.50     98.89
06:56:33 AM     all      0.11      0.00      0.36      0.00      0.54     99.00
06:56:34 AM     all      0.14      0.00      0.32      0.00      0.50     99.03
06:56:35 AM     all      0.14      0.00      0.29      0.00      0.47     99.11
06:56:36 AM     all      0.22      0.00      0.32      0.00      0.54     98.92
06:56:37 AM     all      6.64      0.00      0.92      0.00      0.53     91.90
06:56:38 AM     all      2.93      0.00      0.57      0.00      0.50     96.00
06:56:39 AM     all      4.50      0.00      0.64      0.00      0.50     94.35
06:56:40 AM     all      4.24      0.00      0.61      0.00      0.50     94.65
06:56:41 AM     all     14.65      0.00      1.17      0.00      0.53     83.65
06:56:42 AM     all     24.00      0.00      1.69      0.00      0.46     73.84
06:56:43 AM     all      0.79      0.00      0.54      0.00      0.47     98.20
06:56:44 AM     all      0.18      0.00      0.32      0.00      0.50     98.99
06:56:45 AM     all      0.22      0.00      0.36      0.00      0.50     98.92
06:56:46 AM     all      1.83      0.00      0.54      0.00      0.54     97.10
06:56:47 AM     all      0.94      0.00      0.43      0.00      0.51     98.12
06:56:48 AM     all      0.18      0.00      0.36      0.00      0.54     98.92
06:56:49 AM     all      0.22      0.00      0.29      0.00      0.50     98.99
06:56:50 AM     all      5.42      0.00      0.79      0.00      0.54     93.25
06:56:51 AM     all      4.03      0.00      0.58      0.00      0.50     94.89
06:56:52 AM     all      4.18      0.00      0.64      0.00      0.54     94.64
06:56:53 AM     all      4.98      0.00      0.64      0.00      0.47     93.91
06:56:54 AM     all      5.26      0.00      0.82      0.00      0.53     93.39
06:56:55 AM     all     21.88      0.00      1.73      0.00      0.49     75.90
06:56:56 AM     all     11.58      0.00      0.97      0.00      0.46     86.99
06:56:57 AM     all      0.18      0.00      0.43      0.00      0.50     98.88
06:56:58 AM     all      0.22      0.00      0.40      0.00      0.58     98.81
06:56:59 AM     all      0.40      0.00      0.54      0.00      0.51     98.55
06:57:00 AM     all      2.47      0.00      0.75      0.00      0.50     96.27
06:57:01 AM     all      0.25      0.00      0.40      0.00      0.50     98.85
06:57:02 AM     all      0.22      0.00      0.40      0.00      0.54     98.85
06:57:03 AM     all      3.15      0.00      0.72      0.00      0.54     95.60
06:57:04 AM     all      5.99      0.00      0.72      0.00      0.50     92.79
06:57:05 AM     all      2.83      0.00      0.75      0.00      0.50     95.92
06:57:06 AM     all      6.53      0.00      0.71      0.00      0.53     92.23
06:57:07 AM     all      2.63      0.00      0.54      0.00      0.50     96.33
06:57:08 AM     all     11.40      0.00      1.10      0.00      0.50     86.99
06:57:09 AM     all     17.16      0.00      1.42      0.00      0.50     80.92
06:57:10 AM     all      1.62      0.00      0.50      0.00      0.47     97.41
06:57:11 AM     all      1.33      0.00      0.43      0.00      0.54     97.70
06:57:12 AM     all      0.22      0.00      0.47      0.00      0.54     98.77
06:57:13 AM     all      0.79      0.00      0.57      0.00      0.54     98.10
06:57:14 AM     all      2.17      0.00      0.68      0.00      0.46     96.68
