Linux 3.10.0-327.13.1.el7.x86_64 (ip-192-168-1-252.us-west-2.compute.internal) 	04/19/2016 	_x86_64_	(32 CPU)

06:39:56 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:39:57 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
06:39:58 AM     all     23.83      0.00      4.37      0.00      0.10     71.70
06:39:59 AM     all      0.25      0.00      0.58      0.00      0.47     98.70
06:40:00 AM     all      0.29      0.00      0.43      0.00      0.50     98.78
06:40:01 AM     all      0.25      0.00      0.47      0.00      0.54     98.74
06:40:02 AM     all      0.25      0.00      0.43      0.00      0.58     98.74
06:40:03 AM     all      0.22      0.00      0.47      0.00      0.47     98.85
06:40:04 AM     all      0.25      0.00      0.40      0.00      0.54     98.81
06:40:05 AM     all      0.22      0.00      0.47      0.00      0.50     98.81
06:40:06 AM     all      0.22      0.00      0.40      0.00      0.54     98.85
06:40:07 AM     all      0.25      0.00      0.47      0.00      0.54     98.74
06:40:08 AM     all      0.18      0.00      0.36      0.00      0.50     98.95
06:40:09 AM     all      0.18      0.00      0.36      0.00      0.50     98.96
06:40:10 AM     all      0.22      0.00      0.40      0.00      0.54     98.85
06:40:11 AM     all      7.13      0.00      1.38      0.00      0.53     90.96
06:40:12 AM     all     13.52      0.00      1.95      0.00      0.46     84.07
06:40:13 AM     all      0.65      0.00      0.39      0.00      0.47     98.49
06:40:14 AM     all      0.18      0.00      0.43      0.00      0.50     98.88
06:40:15 AM     all      0.25      0.00      0.40      0.00      0.54     98.81
06:40:16 AM     all      0.25      0.00      0.32      0.00      0.50     98.92
06:40:17 AM     all      0.18      0.00      0.36      0.00      0.54     98.92
06:40:18 AM     all      0.18      0.00      0.36      0.00      0.50     98.96
06:40:19 AM     all      0.18      0.00      0.36      0.00      0.54     98.92
06:40:20 AM     all      0.22      0.00      0.40      0.00      0.50     98.88
06:40:21 AM     all      0.22      0.00      0.32      0.00      0.57     98.89
06:40:22 AM     all      0.18      0.00      0.43      0.00      0.51     98.88
06:40:23 AM     all      0.29      0.00      0.43      0.00      0.50     98.78
06:40:24 AM     all      2.96      0.00      0.82      0.00      0.54     95.68
06:40:25 AM     all     12.87      0.00      1.97      0.00      0.49     84.66
06:40:26 AM     all      5.39      0.00      1.11      0.00      0.43     93.08
06:40:27 AM     all      0.22      0.00      0.32      0.00      0.50     98.96
06:40:28 AM     all      0.25      0.00      0.36      0.00      0.58     98.81
06:40:29 AM     all      0.18      0.00      0.29      0.00      0.50     99.03
06:40:30 AM     all      0.18      0.00      0.43      0.00      0.50     98.88
06:40:31 AM     all      0.22      0.00      0.36      0.00      0.54     98.88
06:40:32 AM     all      0.18      0.00      0.36      0.00      0.54     98.92
06:40:33 AM     all      0.18      0.00      0.29      0.00      0.54     98.99
06:40:34 AM     all      0.29      0.00      0.36      0.00      0.47     98.89
06:40:35 AM     all      0.22      0.00      0.29      0.00      0.54     98.96
06:40:36 AM     all      0.18      0.00      0.40      0.00      0.54     98.88
06:40:37 AM     all      1.25      0.00      0.53      0.00      0.53     97.68
06:40:38 AM     all      9.72      0.00      1.56      0.00      0.46     88.26
06:40:39 AM     all      9.48      0.00      1.35      0.00      0.50     88.67
06:40:40 AM     all      0.97      0.00      0.54      0.00      0.47     98.02
06:40:41 AM     all      0.14      0.00      0.32      0.00      0.54     98.99
06:40:42 AM     all      0.18      0.00      0.43      0.00      0.51     98.88
06:40:43 AM     all      0.22      0.00      0.36      0.00      0.54     98.88
06:40:44 AM     all      0.25      0.00      0.43      0.00      0.54     98.77
06:40:45 AM     all      0.22      0.00      0.40      0.00      0.50     98.88
06:40:46 AM     all      0.25      0.00      0.43      0.00      0.54     98.77
06:40:47 AM     all      0.18      0.00      0.43      0.00      0.54     98.84
06:40:48 AM     all      0.18      0.00      0.43      0.00      0.54     98.84
06:40:49 AM     all      0.22      0.00      0.32      0.00      0.54     98.92
