Linux 3.10.0-327.13.1.el7.x86_64 (ip-192-168-1-252.us-west-2.compute.internal) 	04/19/2016 	_x86_64_	(32 CPU)

05:53:53 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
05:53:54 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
05:53:55 AM     all     33.55      0.00      2.10      0.00      0.00     64.34
05:53:56 AM     all     93.80      0.00      4.49      0.00      0.03      1.67
05:53:57 AM     all     94.97      0.00      4.81      0.00      0.00      0.22
05:53:58 AM     all     94.46      0.00      5.45      0.00      0.00      0.09
05:53:59 AM     all     93.70      0.00      6.06      0.00      0.00      0.25
05:54:00 AM     all     92.10      0.00      7.71      0.00      0.00      0.19
05:54:01 AM     all     91.47      0.00      8.22      0.00      0.03      0.28
05:54:02 AM     all     90.13      0.00      9.46      0.00      0.00      0.40
05:54:03 AM     all     88.58      0.00     10.76      0.00      0.03      0.63
05:54:04 AM     all     72.41      0.00     11.72      0.00      0.13     15.73
05:54:05 AM     all      1.95      0.00      3.47      0.00      0.26     94.32
05:54:06 AM     all      1.38      0.00      2.50      0.00      0.34     95.78
05:54:07 AM     all      1.16      0.00      2.40      0.00      0.30     96.14
05:54:08 AM     all      1.24      0.00      2.59      0.00      0.30     95.88
05:54:09 AM     all      1.68      0.00      2.72      0.00      0.34     95.26
05:54:10 AM     all      1.30      0.00      2.75      0.00      0.30     95.65
05:54:11 AM     all      1.23      0.00      2.80      0.00      0.34     95.63
05:54:12 AM     all      1.20      0.00      2.44      0.00      0.30     96.06
05:54:13 AM     all      1.41      0.00      2.83      0.00      0.30     95.46
05:54:14 AM     all      1.13      0.00      2.48      0.00      0.34     96.06
05:54:15 AM     all      1.31      0.00      2.69      0.00      0.34     95.67
05:54:16 AM     all      1.27      0.00      2.77      0.00      0.26     95.70
05:54:17 AM     all      1.38      0.00      2.62      0.00      0.34     95.67
05:54:18 AM     all      1.63      0.00      3.11      0.00      0.30     94.97
05:54:19 AM     all      1.30      0.00      3.02      0.00      0.26     95.42
05:54:20 AM     all      3.48      0.00      2.92      0.00      0.34     93.26
05:54:21 AM     all      1.41      0.00      2.75      0.00      0.30     95.54
05:54:22 AM     all      1.39      0.00      2.66      0.00      0.34     95.61
05:54:23 AM     all      7.87      0.00      3.17      0.00      0.30     88.66
05:54:24 AM     all     11.80      0.00      4.22      0.00      0.34     83.64
05:54:25 AM     all     17.09      0.00      4.93      0.00      0.38     77.61
