Linux 3.10.0-327.13.1.el7.x86_64 (ip-192-168-1-252.us-west-2.compute.internal) 	04/19/2016 	_x86_64_	(32 CPU)

06:01:12 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:01:13 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
06:01:14 AM     all     36.14      0.00      6.57      0.00      0.10     57.18
06:01:15 AM     all     70.08      0.00     15.98      0.00      0.31     13.63
06:01:16 AM     all     69.82      0.00     20.01      0.00      0.31      9.86
06:01:17 AM     all     68.56      0.00     21.28      0.00      0.24      9.92
06:01:18 AM     all      4.46      0.00      3.99      0.00      0.25     91.30
06:01:19 AM     all      2.03      0.00      3.20      0.00      0.25     94.52
06:01:20 AM     all      2.25      0.00      3.12      0.00      0.25     94.37
06:01:21 AM     all      2.17      0.00      3.30      0.00      0.25     94.28
06:01:22 AM     all      2.11      0.00      3.09      0.00      0.29     94.50
06:01:23 AM     all      1.97      0.00      3.35      0.00      0.26     94.42
06:01:24 AM     all      2.04      0.00      3.17      0.00      0.29     94.50
06:01:25 AM     all      2.11      0.00      3.06      0.00      0.22     94.61
06:01:26 AM     all      2.18      0.00      3.38      0.00      0.33     94.11
06:01:27 AM     all      2.21      0.00      3.44      0.00      0.29     94.05
06:01:28 AM     all      2.21      0.00      3.43      0.00      0.25     94.11
06:01:29 AM     all      2.00      0.00      3.06      0.00      0.25     94.69
06:01:30 AM     all      1.87      0.00      3.30      0.00      0.29     94.54
06:01:31 AM     all      2.21      0.00      3.44      0.00      0.25     94.10
06:01:32 AM     all      2.08      0.00      3.53      0.00      0.29     94.10
06:01:33 AM     all      2.28      0.00      3.69      0.00      0.25     93.78
06:01:34 AM     all      2.44      0.00      3.63      0.00      0.22     93.72
06:01:35 AM     all      2.37      0.00      3.74      0.00      0.25     93.63
06:01:36 AM     all      2.30      0.00      3.99      0.00      0.25     93.46
06:01:37 AM     all      2.28      0.00      3.95      0.00      0.29     93.48
06:01:38 AM     all      2.41      0.00      3.63      0.00      0.25     93.71
06:01:39 AM     all      2.23      0.00      3.59      0.00      0.22     93.97
06:01:40 AM     all      2.53      0.00      3.84      0.00      0.21     93.42
06:01:41 AM     all      2.44      0.00      3.73      0.00      0.29     93.54
06:01:42 AM     all      3.08      0.00      3.51      0.00      0.22     93.19
06:01:43 AM     all      2.16      0.00      3.38      0.00      0.25     94.21
06:01:44 AM     all      5.68      0.00      4.24      0.00      0.25     89.82
06:01:45 AM     all      7.17      0.00      5.31      0.00      0.25     87.27
06:01:46 AM     all      6.39      0.00      4.08      0.00      0.25     89.28
06:01:47 AM     all      6.09      0.00      4.54      0.00      0.25     89.12
06:01:48 AM     all      3.60      0.00      4.20      0.00      0.25     91.95
06:01:49 AM     all      5.77      0.00      4.04      0.00      0.25     89.93
06:01:50 AM     all      7.75      0.00      5.06      0.00      0.25     86.93
06:01:51 AM     all      6.46      0.00      4.42      0.00      0.25     88.87
06:01:52 AM     all     10.60      0.00      5.14      0.00      0.25     84.01
06:01:53 AM     all     10.39      0.00      6.06      0.00      0.29     83.26
