Linux 3.10.0-327.13.1.el7.x86_64 (ip-192-168-1-252.us-west-2.compute.internal) 	04/19/2016 	_x86_64_	(32 CPU)

04:32:27 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:32:28 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
04:32:29 AM     all     39.23      0.00      6.94      0.00      0.06     53.76
04:32:30 AM     all     65.49      0.00     14.83      0.00      0.35     19.32
04:32:31 AM     all     70.63      0.00     20.01      0.00      0.28      9.08
04:32:32 AM     all     67.85      0.00     21.36      0.00      0.24     10.54
04:32:33 AM     all      3.11      0.00      2.38      0.00      0.35     94.16
04:32:34 AM     all      0.58      0.00      1.38      0.00      0.31     97.73
04:32:35 AM     all      0.46      0.00      1.19      0.00      0.31     98.03
04:32:36 AM     all      0.54      0.00      1.50      0.00      0.38     97.58
04:32:37 AM     all      0.46      0.00      1.57      0.00      0.34     97.62
04:32:38 AM     all      0.58      0.00      1.46      0.00      0.35     97.62
04:32:39 AM     all      0.58      0.00      1.61      0.00      0.35     97.47
04:32:40 AM     all      0.54      0.00      1.61      0.00      0.35     97.50
04:32:41 AM     all      0.61      0.00      1.57      0.00      0.35     97.47
04:32:42 AM     all      0.54      0.00      1.54      0.00      0.35     97.58
04:32:43 AM     all      0.65      0.00      1.83      0.00      0.34     97.17
04:32:44 AM     all      0.54      0.00      1.69      0.00      0.34     97.43
04:32:45 AM     all      0.58      0.00      1.73      0.00      0.35     97.35
04:32:46 AM     all      0.57      0.00      1.76      0.00      0.34     97.32
04:32:47 AM     all      0.61      0.00      1.76      0.00      0.38     97.24
04:32:48 AM     all      0.54      0.00      1.73      0.00      0.35     97.39
04:32:49 AM     all      0.54      0.00      1.95      0.00      0.31     97.21
04:32:50 AM     all      0.61      0.00      1.87      0.00      0.42     97.10
04:32:51 AM     all      0.69      0.00      2.14      0.00      0.34     96.83
04:32:52 AM     all      0.54      0.00      1.88      0.00      0.35     97.24
04:32:53 AM     all      0.58      0.00      1.92      0.00      0.35     97.16
04:32:54 AM     all      0.65      0.00      1.98      0.00      0.34     97.02
04:32:55 AM     all      0.61      0.00      1.99      0.00      0.34     97.06
04:32:56 AM     all      0.65      0.00      2.10      0.00      0.34     96.91
04:32:57 AM     all      0.57      0.00      2.10      0.00      0.38     96.95
04:32:58 AM     all      0.65      0.00      1.87      0.00      0.34     97.13
04:32:59 AM     all      0.57      0.00      1.83      0.00      0.34     97.25
04:33:00 AM     all      0.65      0.00      2.10      0.00      0.34     96.90
04:33:01 AM     all      0.53      0.00      2.18      0.00      0.34     96.94
04:33:02 AM     all      0.61      0.00      2.10      0.00      0.38     96.91
04:33:03 AM     all      0.61      0.00      2.06      0.00      0.34     96.98
04:33:04 AM     all      0.57      0.00      2.40      0.00      0.34     96.68
04:33:05 AM     all      0.69      0.00      2.17      0.00      0.31     96.83
04:33:06 AM     all      0.72      0.00      2.10      0.00      0.38     96.80
04:33:07 AM     all      2.41      0.00      2.45      0.00      0.38     94.76
04:33:08 AM     all      2.37      0.00      2.18      0.00      0.34     95.10
04:33:09 AM     all      5.75      0.00      3.26      0.00      0.38     90.61
04:33:10 AM     all      6.47      0.00      3.25      0.00      0.42     89.86
04:33:11 AM     all     17.69      0.00      6.82      0.00      0.42     75.06
04:33:12 AM     all     17.11      0.00      5.59      0.00      0.43     76.88
04:33:13 AM     all     21.61      0.00      7.09      0.00      0.46     70.84
04:33:14 AM     all     15.41      0.00      5.50      0.00      0.50     78.58
04:33:15 AM     all     35.72      0.00     11.83      0.00      0.46     51.99
04:33:16 AM     all     39.05      0.00     13.49      0.00      0.50     46.96
04:33:17 AM     all     22.44      0.00      8.23      0.00      0.43     68.91
04:33:18 AM     all     11.44      0.00      4.60      0.00      0.42     83.54
04:33:19 AM     all      4.41      0.00      2.80      0.00      0.38     92.41
04:33:20 AM     all      2.22      0.00      2.26      0.00      0.31     95.21
04:33:21 AM     all      0.72      0.00      2.25      0.00      0.42     96.60
04:33:22 AM     all      0.61      0.00      1.99      0.00      0.34     97.05
04:33:23 AM     all      0.61      0.00      2.03      0.00      0.34     97.02
04:33:24 AM     all      0.69      0.00      2.22      0.00      0.34     96.75
04:33:25 AM     all      0.69      0.00      2.29      0.00      0.38     96.64
04:33:26 AM     all      0.69      0.00      2.25      0.00      0.34     96.72
04:33:27 AM     all      0.76      0.00      2.10      0.00      0.38     96.75
04:33:28 AM     all      0.65      0.00      2.41      0.00      0.38     96.56
04:33:29 AM     all      0.65      0.00      2.18      0.00      0.34     96.83
04:33:30 AM     all      0.72      0.00      2.25      0.00      0.34     96.69
04:33:31 AM     all      0.80      0.00      2.82      0.00      0.34     96.03
04:33:32 AM     all      0.80      0.00      2.44      0.00      0.38     96.39
04:33:33 AM     all      0.69      0.00      2.25      0.00      0.30     96.76
04:33:34 AM     all      0.72      0.00      2.06      0.00      0.38     96.83
04:33:35 AM     all      0.61      0.00      2.14      0.00      0.31     96.94
04:33:36 AM     all      0.61      0.00      2.14      0.00      0.34     96.90
04:33:37 AM     all      0.65      0.00      2.33      0.00      0.34     96.67
04:33:38 AM     all      0.76      0.00      2.25      0.00      0.34     96.64
04:33:39 AM     all      0.73      0.00      1.99      0.00      0.38     96.91
04:33:40 AM     all      0.69      0.00      2.33      0.00      0.34     96.64
04:33:41 AM     all      0.65      0.00      2.00      0.00      0.35     97.00
04:33:42 AM     all      0.57      0.00      2.14      0.00      0.38     96.90
04:33:43 AM     all      0.69      0.00      2.44      0.00      0.38     96.49
04:33:44 AM     all      0.61      0.00      2.03      0.00      0.34     97.01
04:33:45 AM     all      0.76      0.00      2.03      0.00      0.38     96.83
04:33:46 AM     all      0.61      0.00      1.98      0.00      0.34     97.06
04:33:47 AM     all      0.65      0.00      2.30      0.00      0.34     96.70
04:33:48 AM     all      0.61      0.00      1.95      0.00      0.34     97.09
04:33:49 AM     all      1.69      0.00      2.15      0.00      0.35     95.81
04:33:50 AM     all      1.34      0.00      2.30      0.00      0.34     96.02
04:33:51 AM     all      1.61      0.00      2.49      0.00      0.38     95.52
04:33:52 AM     all      3.29      0.00      2.53      0.00      0.34     93.84
04:33:53 AM     all      4.11      0.00      2.42      0.00      0.35     93.12
04:33:54 AM     all      8.30      0.00      3.54      0.00      0.42     87.74
04:33:55 AM     all     10.38      0.00      3.95      0.00      0.39     85.29
04:33:56 AM     all     16.14      0.00      5.37      0.00      0.43     78.07
04:33:57 AM     all     21.02      0.00      6.72      0.00      0.47     71.79
04:33:58 AM     all     14.46      0.00      5.67      0.00      0.46     79.41
04:33:59 AM     all     20.68      0.00      7.59      0.00      0.43     71.30
04:34:00 AM     all     30.16      0.00      9.32      0.00      0.47     60.05
04:34:01 AM     all     16.26      0.00      5.72      0.00      0.47     77.55
04:34:02 AM     all     17.01      0.00      5.19      0.00      0.47     77.33
04:34:03 AM     all     13.05      0.00      4.93      0.00      0.43     81.59
04:34:04 AM     all     10.70      0.00      4.02      0.00      0.39     84.89
04:34:05 AM     all      4.38      0.00      2.53      0.00      0.35     92.74
04:34:06 AM     all      5.02      0.00      3.45      0.00      0.38     91.15
04:34:07 AM     all      1.61      0.00      2.26      0.00      0.34     95.79
04:34:08 AM     all      0.72      0.00      2.06      0.00      0.34     96.87
04:34:09 AM     all      0.61      0.00      2.10      0.00      0.38     96.91
04:34:10 AM     all      0.69      0.00      1.91      0.00      0.34     97.06
04:34:11 AM     all      0.69      0.00      2.11      0.00      0.35     96.85
04:34:12 AM     all      0.69      0.00      1.84      0.00      0.38     97.09
04:34:13 AM     all      0.73      0.00      2.14      0.00      0.34     96.79
04:34:14 AM     all      0.73      0.00      1.95      0.00      0.38     96.95
04:34:15 AM     all      0.65      0.00      2.26      0.00      0.31     96.79
04:34:16 AM     all      0.69      0.00      2.22      0.00      0.34     96.75
04:34:17 AM     all      0.65      0.00      2.02      0.00      0.34     96.98
04:34:18 AM     all      0.87      0.00      2.81      0.00      0.38     95.94
04:34:19 AM     all      0.69      0.00      2.10      0.00      0.31     96.90
04:34:20 AM     all      0.65      0.00      2.03      0.00      0.38     96.94
04:34:21 AM     all      0.61      0.00      2.14      0.00      0.34     96.90
04:34:22 AM     all      0.76      0.00      2.32      0.00      0.42     96.50
04:34:23 AM     all      0.61      0.00      2.14      0.00      0.34     96.90
04:34:24 AM     all      0.65      0.00      2.03      0.00      0.38     96.94
04:34:25 AM     all      0.72      0.00      2.36      0.00      0.34     96.57
04:34:26 AM     all      0.65      0.00      2.06      0.00      0.38     96.90
04:34:27 AM     all      0.61      0.00      2.29      0.00      0.31     96.79
