Linux 3.10.0-327.13.1.el7.x86_64 (ip-192-168-1-252.us-west-2.compute.internal) 	04/19/2016 	_x86_64_	(32 CPU)

06:37:42 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:37:43 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
06:37:44 AM     all     27.41      0.00      1.41      0.00      0.00     71.18
06:37:45 AM     all     48.21      0.00      2.53      0.00      0.16     49.10
06:37:46 AM     all      0.25      0.00      0.40      0.00      0.47     98.89
06:37:47 AM     all      0.18      0.00      0.40      0.00      0.50     98.92
06:37:48 AM     all      0.22      0.00      0.43      0.00      0.54     98.81
06:37:49 AM     all      0.18      0.00      0.47      0.00      0.50     98.85
06:37:50 AM     all      0.22      0.00      0.32      0.00      0.54     98.92
06:37:51 AM     all      0.18      0.00      0.47      0.00      0.54     98.81
06:37:52 AM     all      0.18      0.00      0.36      0.00      0.50     98.95
06:37:53 AM     all      0.22      0.00      0.36      0.00      0.50     98.92
06:37:54 AM     all      0.18      0.00      0.32      0.00      0.54     98.96
06:37:55 AM     all      0.22      0.00      0.40      0.00      0.54     98.85
06:37:56 AM     all      0.22      0.00      0.50      0.00      0.47     98.81
06:37:57 AM     all      4.84      0.00      0.72      0.00      0.57     93.88
06:37:58 AM     all     17.10      0.00      1.65      0.00      0.49     80.76
06:37:59 AM     all     41.84      0.00      2.61      0.00      0.38     55.17
06:38:00 AM     all      0.90      0.00      0.47      0.00      0.47     98.17
06:38:01 AM     all      0.22      0.00      0.36      0.00      0.47     98.96
06:38:02 AM     all      0.25      0.00      0.32      0.00      0.57     98.85
06:38:03 AM     all      0.18      0.00      0.43      0.00      0.51     98.88
06:38:04 AM     all      0.22      0.00      0.32      0.00      0.58     98.88
06:38:05 AM     all      0.22      0.00      0.43      0.00      0.50     98.85
06:38:06 AM     all      0.22      0.00      0.36      0.00      0.57     98.85
06:38:07 AM     all      0.14      0.00      0.29      0.00      0.50     99.07
06:38:08 AM     all      0.39      0.00      0.36      0.00      0.50     98.75
06:38:09 AM     all      6.77      0.00      0.79      0.00      0.57     91.87
06:38:10 AM     all      2.90      0.00      0.47      0.00      0.47     96.17
06:38:11 AM     all      5.24      0.00      0.86      0.00      0.57     93.34
06:38:12 AM     all     27.65      0.00      1.99      0.00      0.42     69.94
06:38:13 AM     all     17.60      0.00      1.21      0.00      0.46     80.73
06:38:14 AM     all      0.18      0.00      0.47      0.00      0.54     98.82
06:38:15 AM     all      0.25      0.00      0.40      0.00      0.50     98.85
06:38:16 AM     all      0.18      0.00      0.36      0.00      0.54     98.92
06:38:17 AM     all      0.22      0.00      0.43      0.00      0.47     98.88
06:38:18 AM     all      0.14      0.00      0.36      0.00      0.54     98.96
06:38:19 AM     all      0.22      0.00      0.43      0.00      0.54     98.81
06:38:20 AM     all      0.65      0.00      0.36      0.00      0.54     98.45
06:38:21 AM     all      5.45      0.00      1.03      0.00      0.50     93.02
06:38:22 AM     all      4.89      0.00      0.64      0.00      0.53     93.94
06:38:23 AM     all      5.59      0.00      0.64      0.00      0.46     93.30
06:38:24 AM     all      0.32      0.00      0.43      0.00      0.50     98.74
06:38:25 AM     all     12.79      0.00      1.28      0.00      0.57     85.36
06:38:26 AM     all     31.33      0.00      1.90      0.00      0.42     66.35
06:38:27 AM     all      0.83      0.00      0.43      0.00      0.47     98.28
06:38:28 AM     all      0.14      0.00      0.36      0.00      0.54     98.96
06:38:29 AM     all      0.29      0.00      0.40      0.00      0.54     98.78
06:38:30 AM     all      0.18      0.00      0.32      0.00      0.50     99.00
06:38:31 AM     all      0.22      0.00      0.32      0.00      0.50     98.95
06:38:32 AM     all      0.18      0.00      0.47      0.00      0.58     98.78
06:38:33 AM     all      0.50      0.00      0.47      0.00      0.54     98.49
06:38:34 AM     all      4.38      0.00      0.68      0.00      0.50     94.45
06:38:35 AM     all      5.06      0.00      0.54      0.00      0.54     93.87
06:38:36 AM     all      5.53      0.00      0.93      0.00      0.46     93.08
06:38:37 AM     all      1.22      0.00      0.57      0.00      0.54     97.68
06:38:38 AM     all      2.98      0.00      0.82      0.00      0.53     95.67
06:38:39 AM     all     13.66      0.00      1.27      0.00      0.50     84.57
06:38:40 AM     all     24.24      0.00      1.79      0.00      0.42     73.54
06:38:41 AM     all      0.29      0.00      0.43      0.00      0.47     98.82
06:38:42 AM     all      0.21      0.00      0.32      0.00      0.54     98.93
06:38:43 AM     all      0.18      0.00      0.36      0.00      0.50     98.96
06:38:44 AM     all      0.18      0.00      0.29      0.00      0.50     99.03
06:38:45 AM     all      0.25      0.00      0.47      0.00      0.58     98.71
06:38:46 AM     all      0.25      0.00      0.39      0.00      0.54     98.82
06:38:47 AM     all      4.09      0.00      0.57      0.00      0.54     94.79
06:38:48 AM     all      5.34      0.00      0.57      0.00      0.50     93.58
06:38:49 AM     all      5.17      0.00      0.78      0.00      0.50     93.54
06:38:50 AM     all      2.32      0.00      0.43      0.00      0.50     96.75
06:38:51 AM     all      2.19      0.00      0.39      0.00      0.47     96.95
06:38:52 AM     all      8.48      0.00      1.03      0.00      0.57     89.93
06:38:53 AM     all     15.49      0.00      1.24      0.00      0.49     82.78
06:38:54 AM     all     14.59      0.00      1.35      0.00      0.50     83.57
06:38:55 AM     all      0.25      0.00      0.36      0.00      0.47     98.92
06:38:56 AM     all      0.22      0.00      0.40      0.00      0.54     98.85
06:38:57 AM     all      0.22      0.00      0.43      0.00      0.51     98.85
06:38:58 AM     all      0.18      0.00      0.32      0.00      0.54     98.96
06:38:59 AM     all      0.22      0.00      0.25      0.00      0.50     99.03
06:39:00 AM     all      2.79      0.00      0.50      0.00      0.54     96.17
06:39:01 AM     all      5.99      0.00      0.54      0.00      0.50     92.97
06:39:02 AM     all      3.97      0.00      0.64      0.00      0.57     94.82
06:39:03 AM     all      4.52      0.00      0.61      0.00      0.39     94.47
06:39:04 AM     all      2.18      0.00      0.43      0.00      0.57     96.82
06:39:05 AM     all      3.29      0.00      0.43      0.00      0.54     95.74
06:39:06 AM     all     10.51      0.00      0.96      0.00      0.53     88.00
06:39:07 AM     all     19.43      0.00      1.56      0.00      0.46     78.55
06:39:08 AM     all      6.41      0.00      0.82      0.00      0.47     92.30
06:39:09 AM     all      0.18      0.00      0.36      0.00      0.54     98.92
06:39:10 AM     all      0.21      0.00      0.32      0.00      0.46     99.00
06:39:11 AM     all      0.18      0.00      0.32      0.00      0.47     99.03
06:39:12 AM     all      0.22      0.00      0.36      0.00      0.58     98.85
06:39:13 AM     all      1.79      0.00      0.64      0.00      0.54     97.03
06:39:14 AM     all      4.33      0.00      0.82      0.00      0.53     94.33
06:39:15 AM     all      4.76      0.00      0.57      0.00      0.50     94.17
06:39:16 AM     all      4.11      0.00      0.57      0.00      0.50     94.82
06:39:17 AM     all      1.65      0.00      0.50      0.00      0.50     97.34
06:39:18 AM     all      2.32      0.00      0.46      0.00      0.50     96.72
06:39:19 AM     all      7.62      0.00      0.78      0.00      0.53     91.06
06:39:20 AM     all      9.18      0.00      0.82      0.00      0.50     89.50
06:39:21 AM     all     17.49      0.00      1.59      0.00      0.49     80.43
06:39:22 AM     all      5.63      0.00      0.53      0.00      0.46     93.37
06:39:23 AM     all      0.21      0.00      0.39      0.00      0.47     98.93
06:39:24 AM     all      0.18      0.00      0.36      0.00      0.54     98.93
06:39:25 AM     all      0.22      0.00      0.32      0.00      0.50     98.96
06:39:26 AM     all      0.90      0.00      0.32      0.00      0.57     98.21
06:39:27 AM     all      2.68      0.00      0.39      0.00      0.46     96.46
06:39:28 AM     all      6.88      0.00      0.82      0.00      0.53     91.76
06:39:29 AM     all      2.45      0.00      0.71      0.00      0.50     96.34
06:39:30 AM     all      4.16      0.00      0.64      0.00      0.50     94.70
06:39:31 AM     all      2.22      0.00      0.29      0.00      0.50     96.99
06:39:32 AM     all      5.29      0.00      0.75      0.00      0.53     93.43
06:39:33 AM     all      8.31      0.00      0.92      0.00      0.46     90.31
06:39:34 AM     all      9.91      0.00      1.17      0.00      0.50     88.43
06:39:35 AM     all     15.21      0.00      1.24      0.00      0.46     83.09
06:39:36 AM     all      1.19      0.00      0.43      0.00      0.50     97.88
06:39:37 AM     all      0.18      0.00      0.32      0.00      0.50     98.99
06:39:38 AM     all      0.14      0.00      0.29      0.00      0.54     99.03
06:39:39 AM     all      0.18      0.00      0.40      0.00      0.54     98.88
06:39:40 AM     all      2.58      0.00      0.65      0.00      0.50     96.27
06:39:41 AM     all      5.14      0.00      0.85      0.00      0.57     93.44
06:39:42 AM     all      4.64      0.00      0.54      0.00      0.43     94.39
06:39:43 AM     all      3.93      0.00      0.75      0.00      0.50     94.82
06:39:44 AM     all      2.95      0.00      0.82      0.00      0.50     95.73
06:39:45 AM     all      5.16      0.00      0.68      0.00      0.50     93.67
06:39:46 AM     all      5.91      0.00      0.88      0.00      0.53     92.68
06:39:47 AM     all      6.63      0.00      0.64      0.00      0.47     92.26
06:39:48 AM     all      1.51      0.00      0.47      0.00      0.58     97.45
06:39:49 AM     all      0.33      0.00      0.70      0.00      0.52     98.45
06:39:50 AM     all      0.30      0.00      0.89      0.00      0.59     98.22
06:39:51 AM     all      0.22      0.00      0.59      0.00      0.55     98.64
06:39:52 AM     all      0.33      0.00      0.55      0.00      0.55     98.57
06:39:53 AM     all      0.58      0.00      0.24      0.00      0.38     98.80
06:39:54 AM     all      0.44      0.00      0.09      0.00      0.00     99.47
06:39:55 AM     all      0.09      0.00      0.00      0.00      0.00     99.91
06:39:56 AM     all      0.19      0.00      0.09      0.00      0.00     99.72
