Linux 3.10.0-327.13.1.el7.x86_64 (ip-192-168-1-252.us-west-2.compute.internal) 	04/19/2016 	_x86_64_	(32 CPU)

04:54:50 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:54:51 AM     all      0.00      0.00      0.03      0.00      0.03     99.94
04:54:52 AM     all     40.39      0.00      7.18      0.00      0.06     52.36
04:54:53 AM     all     66.11      0.00     14.53      0.00      0.39     18.97
04:54:54 AM     all     70.92      0.00     20.01      0.00      0.28      8.79
04:54:55 AM     all     68.26      0.00     21.38      0.00      0.24     10.12
04:54:56 AM     all      2.13      0.00      2.21      0.00      0.34     95.32
04:54:57 AM     all      0.57      0.00      1.38      0.00      0.34     97.70
04:54:58 AM     all      0.58      0.00      1.57      0.00      0.38     97.47
04:54:59 AM     all      0.57      0.00      1.49      0.00      0.31     97.63
04:55:00 AM     all      0.57      0.00      1.57      0.00      0.34     97.52
04:55:01 AM     all      0.54      0.00      1.53      0.00      0.34     97.59
04:55:02 AM     all      0.61      0.00      1.76      0.00      0.38     97.25
04:55:03 AM     all      0.65      0.00      1.79      0.00      0.31     97.25
04:55:04 AM     all      0.69      0.00      1.72      0.00      0.34     97.25
04:55:05 AM     all      0.61      0.00      1.72      0.00      0.38     97.29
04:55:06 AM     all      0.73      0.00      1.72      0.00      0.31     97.25
04:55:07 AM     all      0.65      0.00      1.76      0.00      0.34     97.25
04:55:08 AM     all      0.73      0.00      1.68      0.00      0.34     97.25
04:55:09 AM     all      0.69      0.00      1.76      0.00      0.34     97.21
04:55:10 AM     all      0.68      0.00      1.98      0.00      0.34     96.99
04:55:11 AM     all      0.57      0.00      1.95      0.00      0.34     97.14
04:55:12 AM     all      0.57      0.00      1.99      0.00      0.34     97.10
04:55:13 AM     all      0.65      0.00      1.72      0.00      0.31     97.33
04:55:14 AM     all      0.61      0.00      1.98      0.00      0.34     97.07
04:55:15 AM     all      0.65      0.00      1.94      0.00      0.34     97.07
04:55:16 AM     all      0.53      0.00      1.99      0.00      0.34     97.14
04:55:17 AM     all      0.69      0.00      1.87      0.00      0.34     97.10
04:55:18 AM     all      0.76      0.00      1.86      0.00      0.34     97.03
04:55:19 AM     all      0.65      0.00      1.91      0.00      0.34     97.10
04:55:20 AM     all      0.72      0.00      2.32      0.00      0.34     96.61
04:55:21 AM     all      0.68      0.00      1.94      0.00      0.30     97.07
04:55:22 AM     all      0.72      0.00      1.79      0.00      0.34     97.14
04:55:23 AM     all      0.69      0.00      1.98      0.00      0.34     96.99
04:55:24 AM     all      0.65      0.00      1.98      0.00      0.34     97.03
04:55:25 AM     all      0.76      0.00      2.20      0.00      0.34     96.70
04:55:26 AM     all      2.53      0.00      2.26      0.00      0.38     94.83
04:55:27 AM     all      2.10      0.00      2.45      0.00      0.34     95.11
04:55:28 AM     all      9.73      0.00      4.19      0.00      0.38     85.70
04:55:29 AM     all      8.42      0.00      3.54      0.00      0.38     87.66
04:55:30 AM     all     19.28      0.00      6.18      0.00      0.47     74.07
04:55:31 AM     all     17.54      0.00      7.14      0.00      0.42     74.89
04:55:32 AM     all     10.36      0.00      4.49      0.00      0.42     84.73
04:55:33 AM     all     14.98      0.00      5.19      0.00      0.43     79.40
04:55:34 AM     all      9.53      0.00      4.88      0.00      0.38     85.21
04:55:35 AM     all      4.29      0.00      2.49      0.00      0.34     92.88
04:55:36 AM     all      0.69      0.00      1.87      0.00      0.34     97.10
04:55:37 AM     all      1.49      0.00      2.14      0.00      0.38     95.98
04:55:38 AM     all      0.76      0.00      2.02      0.00      0.34     96.88
04:55:39 AM     all      1.57      0.00      2.22      0.00      0.34     95.87
04:55:40 AM     all      0.76      0.00      2.05      0.00      0.34     96.84
04:55:41 AM     all      1.64      0.00      2.32      0.00      0.34     95.70
04:55:42 AM     all      7.78      0.00      3.77      0.00      0.38     88.07
04:55:43 AM     all      7.14      0.00      3.03      0.00      0.38     89.44
04:55:44 AM     all     15.14      0.00      4.77      0.00      0.43     79.66
04:55:45 AM     all     19.76      0.00      6.41      0.00      0.43     73.41
04:55:46 AM     all     16.95      0.00      5.66      0.00      0.47     76.92
04:55:47 AM     all     17.82      0.00      6.20      0.00      0.39     75.60
04:55:48 AM     all      6.35      0.00      3.82      0.00      0.34     89.49
04:55:49 AM     all      5.22      0.00      3.24      0.00      0.34     91.19
04:55:50 AM     all      1.72      0.00      2.10      0.00      0.38     95.81
04:55:51 AM     all      0.65      0.00      2.03      0.00      0.34     96.98
04:55:52 AM     all      1.49      0.00      2.02      0.00      0.34     96.15
04:55:53 AM     all      0.88      0.00      2.13      0.00      0.34     96.65
04:55:54 AM     all      0.72      0.00      2.02      0.00      0.34     96.92
04:55:55 AM     all      0.61      0.00      2.06      0.00      0.34     96.99
04:55:56 AM     all      0.76      0.00      2.13      0.00      0.34     96.76
04:55:57 AM     all      0.80      0.00      2.05      0.00      0.30     96.84
04:55:58 AM     all      1.49      0.00      1.91      0.00      0.38     96.22
04:55:59 AM     all      0.84      0.00      2.06      0.00      0.34     96.76
04:56:00 AM     all      0.65      0.00      2.40      0.00      0.34     96.61
04:56:01 AM     all      0.72      0.00      1.94      0.00      0.34     96.99
04:56:02 AM     all      0.76      0.00      2.28      0.00      0.34     96.62
04:56:03 AM     all      0.80      0.00      2.17      0.00      0.34     96.69
04:56:04 AM     all      1.75      0.00      2.17      0.00      0.34     95.74
04:56:05 AM     all      0.76      0.00      2.05      0.00      0.34     96.84
04:56:06 AM     all      2.59      0.00      2.40      0.00      0.38     94.63
04:56:07 AM     all      3.43      0.00      2.63      0.00      0.38     93.56
04:56:08 AM     all     10.16      0.00      4.33      0.00      0.38     85.12
04:56:09 AM     all      9.27      0.00      3.69      0.00      0.38     86.65
04:56:10 AM     all      9.34      0.00      3.50      0.00      0.38     86.77
04:56:11 AM     all     14.98      0.00      5.26      0.00      0.39     79.37
04:56:12 AM     all     13.63      0.00      4.50      0.00      0.43     81.44
04:56:13 AM     all      9.74      0.00      3.63      0.00      0.39     86.24
04:56:14 AM     all      5.74      0.00      2.58      0.00      0.42     91.26
04:56:15 AM     all      8.97      0.00      3.43      0.00      0.35     87.26
04:56:16 AM     all      6.16      0.00      3.29      0.00      0.34     90.20
04:56:17 AM     all      1.41      0.00      2.21      0.00      0.34     96.03
04:56:18 AM     all      2.82      0.00      2.29      0.00      0.38     94.51
04:56:19 AM     all      0.76      0.00      1.97      0.00      0.34     96.92
04:56:20 AM     all      0.99      0.00      2.28      0.00      0.30     96.43
04:56:21 AM     all      1.83      0.00      2.29      0.00      0.34     95.53
04:56:22 AM     all      0.87      0.00      2.09      0.00      0.30     96.73
04:56:23 AM     all      1.68      0.00      2.13      0.00      0.34     95.85
04:56:24 AM     all      0.76      0.00      2.25      0.00      0.38     96.61
04:56:25 AM     all      1.70      0.00      2.46      0.00      0.30     95.54
04:56:26 AM     all      1.79      0.00      2.32      0.00      0.38     95.51
04:56:27 AM     all      0.99      0.00      2.24      0.00      0.34     96.44
04:56:28 AM     all      0.76      0.00      2.05      0.00      0.34     96.85
04:56:29 AM     all      0.65      0.00      1.91      0.00      0.34     97.09
04:56:30 AM     all      2.82      0.00      2.32      0.00      0.34     94.52
04:56:31 AM     all      3.23      0.00      2.58      0.00      0.30     93.89
04:56:32 AM     all      5.40      0.00      2.99      0.00      0.38     91.24
04:56:33 AM     all      8.87      0.00      3.82      0.00      0.38     86.92
04:56:34 AM     all      7.84      0.00      3.75      0.00      0.34     88.07
04:56:35 AM     all      8.41      0.00      3.38      0.00      0.35     87.86
04:56:36 AM     all     12.30      0.00      5.52      0.00      0.38     81.79
04:56:37 AM     all      7.53      0.00      3.17      0.00      0.38     88.91
04:56:38 AM     all     10.34      0.00      3.61      0.00      0.38     85.66
04:56:39 AM     all     19.39      0.00      5.74      0.00      0.43     74.44
04:56:40 AM     all      5.14      0.00      3.12      0.00      0.38     91.35
04:56:41 AM     all      7.44      0.00      3.20      0.00      0.34     89.01
04:56:42 AM     all      1.82      0.00      2.58      0.00      0.38     95.21
04:56:43 AM     all      1.06      0.00      2.42      0.00      0.34     96.19
04:56:44 AM     all      2.74      0.00      2.62      0.00      0.30     94.33
04:56:45 AM     all      2.97      0.00      2.97      0.00      0.38     93.68
04:56:46 AM     all      3.92      0.00      2.86      0.00      0.34     92.88
04:56:47 AM     all      6.17      0.00      3.16      0.00      0.38     90.29
04:56:48 AM     all      5.49      0.00      2.61      0.00      0.35     91.56
04:56:49 AM     all      3.92      0.00      2.67      0.00      0.34     93.07
04:56:50 AM     all      9.02      0.00      3.86      0.00      0.38     86.74
04:56:51 AM     all     12.48      0.00      4.49      0.00      0.38     82.65
04:56:52 AM     all     11.26      0.00      4.73      0.00      0.38     83.62
04:56:53 AM     all      9.50      0.00      3.85      0.00      0.34     86.30
04:56:54 AM     all      6.60      0.00      2.88      0.00      0.38     90.14
04:56:55 AM     all      7.14      0.00      3.19      0.00      0.35     89.32
04:56:56 AM     all      8.25      0.00      3.44      0.00      0.38     87.93
04:56:57 AM     all      5.86      0.00      3.40      0.00      0.38     90.36
04:56:58 AM     all      4.67      0.00      3.24      0.00      0.34     91.76
04:56:59 AM     all      1.74      0.00      2.27      0.00      0.30     95.68
04:57:00 AM     all      0.87      0.00      2.42      0.00      0.34     96.36
04:57:01 AM     all      0.79      0.00      2.30      0.00      0.34     96.56
04:57:02 AM     all      3.45      0.00      2.81      0.00      0.38     93.36
04:57:03 AM     all      1.03      0.00      2.20      0.00      0.30     96.47
04:57:04 AM     all      0.87      0.00      1.97      0.00      0.38     96.77
04:57:05 AM     all      0.72      0.00      1.94      0.00      0.30     97.03
04:57:06 AM     all      1.78      0.00      2.57      0.00      0.38     95.27
04:57:07 AM     all      1.02      0.00      2.53      0.00      0.34     96.12
04:57:08 AM     all      1.02      0.00      2.23      0.00      0.30     96.44
04:57:09 AM     all      0.83      0.00      2.39      0.00      0.34     96.44
04:57:10 AM     all      1.81      0.00      2.64      0.00      0.30     95.24
04:57:11 AM     all      1.02      0.00      2.76      0.00      0.34     95.88
04:57:12 AM     all      0.84      0.00      2.09      0.00      0.30     96.77
04:57:13 AM     all      0.91      0.00      2.19      0.00      0.34     96.56
04:57:14 AM     all      0.72      0.00      2.02      0.00      0.34     96.92
04:57:15 AM     all      0.87      0.00      2.13      0.00      0.34     96.66
04:57:16 AM     all      1.92      0.00      2.82      0.00      0.34     94.92
04:57:17 AM     all      2.27      0.00      2.38      0.00      0.34     95.01
04:57:18 AM     all      2.49      0.00      2.49      0.00      0.30     94.71
04:57:19 AM     all      2.49      0.00      2.98      0.00      0.34     94.19
04:57:20 AM     all      1.32      0.00      2.38      0.00      0.30     95.99
04:57:21 AM     all      4.14      0.00      2.77      0.00      0.34     92.75
04:57:22 AM     all      5.51      0.00      2.89      0.00      0.38     91.22
04:57:23 AM     all      7.78      0.00      3.80      0.00      0.34     88.08
