Linux 3.10.0-327.13.1.el7.x86_64 (ip-192-168-1-252.us-west-2.compute.internal) 	04/19/2016 	_x86_64_	(32 CPU)

06:36:03 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:36:04 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
06:36:05 AM     all     22.68      0.00      4.02      0.00      0.06     73.24
06:36:06 AM     all      0.03      0.00      0.07      0.00      0.38     99.51
06:36:07 AM     all      0.03      0.00      0.03      0.00      0.35     99.58
06:36:08 AM     all      0.00      0.00      0.03      0.00      0.42     99.55
06:36:09 AM     all      0.00      0.00      0.10      0.00      0.42     99.48
06:36:10 AM     all      0.07      0.00      0.03      0.00      0.66     99.24
06:36:11 AM     all      0.00      0.00      0.07      0.00      0.35     99.58
06:36:12 AM     all      0.00      0.00      0.03      0.00      0.42     99.55
06:36:13 AM     all      0.03      0.00      0.03      0.00      0.45     99.48
06:36:14 AM     all      9.80      0.00      1.90      0.00      0.58     87.72
06:36:15 AM     all     11.46      0.00      2.16      0.00      0.21     86.17
06:36:16 AM     all      0.03      0.00      0.00      0.00      0.35     99.62
06:36:17 AM     all      0.00      0.00      0.07      0.00      0.49     99.45
06:36:18 AM     all      0.00      0.00      0.07      0.00      0.55     99.38
06:36:19 AM     all      0.03      0.00      0.00      0.00      0.38     99.58
06:36:20 AM     all      0.03      0.00      0.03      0.00      0.42     99.52
06:36:21 AM     all      0.00      0.00      0.07      0.00      0.45     99.48
06:36:22 AM     all      0.72      0.00      0.10      0.00      0.48     98.69
06:36:23 AM     all      0.41      0.00      0.17      0.00      0.34     99.07
06:36:24 AM     all     10.26      0.00      1.53      0.00      0.51     87.70
06:36:25 AM     all      8.81      0.00      1.14      0.00      0.24     89.81
06:36:26 AM     all      0.03      0.00      0.00      0.00      0.52     99.45
06:36:27 AM     all      0.00      0.00      0.07      0.00      0.35     99.58
06:36:28 AM     all      0.00      0.00      0.07      0.00      0.42     99.51
06:36:29 AM     all      0.03      0.00      0.10      0.00      0.48     99.38
06:36:30 AM     all      0.00      0.00      0.03      0.00      0.45     99.52
06:36:31 AM     all      0.07      0.00      0.14      0.00      0.42     99.38
06:36:32 AM     all      0.90      0.00      0.41      0.00      0.45     98.24
06:36:33 AM     all      0.86      0.00      0.28      0.00      0.45     98.41
06:36:34 AM     all     12.44      0.00      1.96      0.00      0.41     85.19
06:36:35 AM     all      5.57      0.00      0.65      0.00      0.34     93.44
06:36:36 AM     all      0.03      0.00      0.03      0.00      0.42     99.52
06:36:37 AM     all      0.00      0.00      0.03      0.00      0.42     99.55
06:36:38 AM     all      0.03      0.00      0.03      0.00      0.52     99.41
06:36:39 AM     all      0.00      0.00      0.07      0.00      0.35     99.58
06:36:40 AM     all      0.03      0.00      0.00      0.00      0.42     99.55
06:36:41 AM     all      0.00      0.00      0.07      0.00      0.45     99.48
06:36:42 AM     all      0.79      0.00      0.14      0.00      0.55     98.52
06:36:43 AM     all      3.17      0.00      0.41      0.00      0.34     96.07
06:36:44 AM     all     10.37      0.00      1.36      0.00      0.44     87.82
06:36:45 AM     all      3.82      0.00      0.41      0.00      0.31     95.45
06:36:46 AM     all      1.44      0.00      0.24      0.00      0.52     97.80
06:36:47 AM     all      0.00      0.00      0.03      0.00      0.31     99.65
06:36:48 AM     all      0.03      0.00      0.03      0.00      0.45     99.48
06:36:49 AM     all      0.00      0.00      0.03      0.00      0.45     99.52
06:36:50 AM     all      0.03      0.00      0.07      0.00      0.52     99.38
06:36:51 AM     all      0.00      0.00      0.03      0.00      0.38     99.58
06:36:52 AM     all      1.28      0.00      0.24      0.00      0.38     98.10
06:36:53 AM     all      3.09      0.00      0.48      0.00      0.48     95.95
06:36:54 AM     all     10.21      0.00      1.49      0.00      0.37     87.92
06:36:55 AM     all      4.25      0.00      0.79      0.00      0.38     94.58
06:36:56 AM     all      0.90      0.00      0.17      0.00      0.35     98.58
06:36:57 AM     all      0.00      0.00      0.00      0.00      0.42     99.58
06:36:58 AM     all      0.00      0.00      0.03      0.00      0.55     99.41
06:36:59 AM     all      0.00      0.00      0.07      0.00      0.35     99.58
06:37:00 AM     all      0.03      0.00      0.03      0.00      0.38     99.55
06:37:01 AM     all      0.00      0.00      0.07      0.00      0.52     99.41
06:37:02 AM     all      1.48      0.00      0.41      0.00      0.51     97.60
